corpus_id	representation_id	family	metric_id	regime	estimate	bootstrap_mean	bootstrap_sd	ci_level	ci_low	ci_high	n_valid
C02	LATIN-DIPLOMATIC	G	G01_ALPHABET_SIZE		60	57.995	1.18109059771	0.95	55.975	60	200
C02	LATIN-DIPLOMATIC	G	G02_INITIAL_RESTRICTION_DENSITY		0.233333333333	0.256651388264	0.0251317244822	0.95	0.210526315789	0.305084745763	200
C02	LATIN-DIPLOMATIC	G	G03_FINAL_RESTRICTION_DENSITY		0.166666666667	0.172300805761	0.0164046440565	0.95	0.140350877193	0.206896551724	200
C02	LATIN-DIPLOMATIC	G	G04_BIGRAM_OCCUPANCY		0.192222222222	0.188682455789	0.00734832406944	0.95	0.176645833333	0.203767859778	200
C02	LATIN-DIPLOMATIC	G	G05_TRIGRAM_OCCUPANCY		0.0147314814815	0.0145434139212	0.000890150289404	0.95	0.0130554398148	0.0162704612057	200
C02	LATIN-DIPLOMATIC	G	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM		0.580918750898	0.584641444325	0.00292014660806	0.95	0.579557171042	0.591051893173	200
C02	LATIN-DIPLOMATIC	G	G07_HIGHER_ORDER_ENTROPY_REDUCTION		0.12684085554	0.132827541394	0.00126283597664	0.95	0.1304316684	0.135347252202	200
C02	LATIN-DIPLOMATIC	G	G08_MEAN_SYMBOLS_PER_TOKEN		5.11913602845	5.11897037708	0.0203363708123	0.95	5.08033416647	5.16271333864	200
C02	LATIN-DIPLOMATIC	T	T01_MEAN_TOKEN_LENGTH		5.11913602845	5.11897037708	0.0203363708123	0.95	5.08033416647	5.16271333864	200
C02	LATIN-DIPLOMATIC	T	T02_TOKEN_LENGTH_SD		2.8196732797	2.81987599252	0.0141787183158	0.95	2.79400425826	2.84981818034	200
C02	LATIN-DIPLOMATIC	T	T03_UNIQUE_TOKEN_RATIO		0.377909105172	0.27196598333	0.00317200566782	0.95	0.265074496457	0.277717712244	200
C02	LATIN-DIPLOMATIC	T	T04_HAPAX_RATIO		0.698865208968	0.421238591009	0.00888009224245	0.95	0.403787708923	0.436829524298	200
C02	LATIN-DIPLOMATIC	T	T05_PREFIX_DIVERSITY		0.00636590091337	0.00828688292933	0.000279272722837	0.95	0.00774924061717	0.00877714358408	200
C02	LATIN-DIPLOMATIC	T	T06_SUFFIX_DIVERSITY		0.00691945751453	0.00922874363012	0.000246129440067	0.95	0.00869427469445	0.00963801641419	200
C02	LATIN-DIPLOMATIC	T	T07_EDIT_GRAPH_DENSITY		0.000309646920913	0.000397882661721	8.26991848939e-06	0.95	0.000382107453211	0.000413047519266	200
C02	LATIN-DIPLOMATIC	T	T08_EDIT_GRAPH_GIANT_SHARE		0.273733739275	0.25050865704	0.00626401163964	0.95	0.2391996842	0.263069781554	200
C02	LATIN-DIPLOMATIC	T	T09_EDIT_GRAPH_CLUSTERING		0.377661115216	0.393881971175	0.00810480721504	0.95	0.377890021753	0.408804606359	200
C02	LATIN-DIPLOMATIC	T	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN		0.349228282842	0.26974868159	0.0110439540456	0.95	0.248210705532	0.291710467235	200
C02	LATIN-DIPLOMATIC	T	T11_POSITIONAL_RESTRICTION_DENSITY		0.194444444444	0.208119224915	0.0125199515879	0.95	0.181804891015	0.22783045977	200
C02	LATIN-DIPLOMATIC	S	S01_TRANSITION_DENSITY	FREQ_GE_5	0.00938985404868	0.00486826855101	0.000205593594856	0.95	0.00443483041396	0.00522581621778	200
C02	LATIN-DIPLOMATIC	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_5	0.990610145951	0.995131731449	0.000205593594856	0.95	0.994774183782	0.995565169586	200
C02	LATIN-DIPLOMATIC	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_5	0.60770586555	0.571924407735	0.00174436993637	0.95	0.56805540605	0.575228501627	200
C02	LATIN-DIPLOMATIC	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_5	0.1	0.141806711642	0.0606353147754	0.95	0.05	0.263157894737	200
C02	LATIN-DIPLOMATIC	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_5	0.5	0.52519400266	0.0604009881757	0.95	0.420820433437	0.642857142857	200
C02	LATIN-DIPLOMATIC	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_5	0.313284254924	0.260034063522	0.00521971940319	0.95	0.249302945067	0.268880537871	200
C02	LATIN-DIPLOMATIC	S	S01_TRANSITION_DENSITY	FREQ_GE_10	0.0306919642857	0.0191171838252	0.000941129688429	0.95	0.0173484540916	0.0208176373323	200
C02	LATIN-DIPLOMATIC	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_10	0.969308035714	0.980882816175	0.000941129688429	0.95	0.979182362668	0.982651545908	200
C02	LATIN-DIPLOMATIC	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_10	0.636164455897	0.60496112676	0.00278017629644	0.95	0.599657446918	0.610645770019	200
C02	LATIN-DIPLOMATIC	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_10	0.166666666667	0.147849850584	0.0646930209101	0.95	0	0.266944444444	200
C02	LATIN-DIPLOMATIC	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_10	0.5	0.514216892323	0.0679114572539	0.95	0.399722222222	0.647549019608	200
C02	LATIN-DIPLOMATIC	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_10	0.344077487143	0.307630152338	0.00731735179087	0.95	0.293109794485	0.321563082241	200
C02	LATIN-DIPLOMATIC	S	S01_TRANSITION_DENSITY	TOP_100	0.0828	0.059681	0.00150440652751	0.95	0.0569	0.0628025	200
C02	LATIN-DIPLOMATIC	S	S02_TRANSITION_ZERO_DENSITY	TOP_100	0.9172	0.940319	0.00150440652751	0.95	0.9371975	0.9431	200
