candidate_id	representation_id	checkpoint	reachable	metric_id	family	regime	candidate_value	candidate_ci_low	candidate_ci_high	vm_value	calibrated_distance	status	reason
C06	MUSIC-R1	5000	true	D_LINE_COHERENCE	D		0.272626960911	0.125898551861	0.136716683075	0.0082196498828	396.879327846	COMPARABLE	
C06	MUSIC-R1	5000	true	D_LINE_EXCLUSIVITY	D		0.245856353591	0.0962879742551	0.202506829619	0.690562833576	61.6424495724	COMPARABLE	
C06	MUSIC-R1	5000	true	D_LINE_PROGRESSION	D		-2.92393667588e-05	-1.51577318924e-05	2.28876378649e-05	2.55558901486e-05	0.907920602911	COMPARABLE	
C06	MUSIC-R1	5000	true	D_LINE_VARIANCE_SHARE	D		0.0648031495334	0.0556694934381	0.0705322316815	0.211417265334	21.87540523	COMPARABLE	
C06	MUSIC-R1	5000	true	D_LOCUS_COHERENCE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_LOCUS_EXCLUSIVITY	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_LOCUS_PROGRESSION	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_LOCUS_VARIANCE_SHARE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_PAGE_COHERENCE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_PAGE_EXCLUSIVITY	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_PAGE_PROGRESSION	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_PAGE_VARIANCE_SHARE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_SECTION_COHERENCE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_SECTION_EXCLUSIVITY	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_SECTION_PROGRESSION	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	D_SECTION_VARIANCE_SHARE	D							NOT_COMPARABLE	candidate or reference metric is not comparable
C06	MUSIC-R1	5000	true	G01_ALPHABET_SIZE	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	G02_INITIAL_RESTRICTION_DENSITY	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	G03_FINAL_RESTRICTION_DENSITY	G							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	G04_BIGRAM_OCCUPANCY	G		0.0918273645546	0.0853994490358	0.100936524454	0.292438271605	1.92441177679	COMPARABLE	
C06	MUSIC-R1	5000	true	G05_TRIGRAM_OCCUPANCY	G		0.00787489217241	0.00681679049448	0.0089297103152	0.0336291152263	0.471317964869	COMPARABLE	
C06	MUSIC-R1	5000	true	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	G		0.390236328007	0.386857470381	0.398426787716	0.408488256482	0.215680912294	COMPARABLE	
C06	MUSIC-R1	5000	true	G07_HIGHER_ORDER_ENTROPY_REDUCTION	G		0.0850530278001	0.084750978888	0.0885645884039	0.0425021352386	2.92800801574	COMPARABLE	
C06	MUSIC-R1	5000	true	G08_MEAN_SYMBOLS_PER_TOKEN	G		4.04658077304	4.03563557658	4.05659917181	4.94629253428	15.7622667311	COMPARABLE	
C06	MUSIC-R1	5000	true	L01_LINE_TOKEN_COUNT_MEAN	L							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	L02_LINE_SYMBOL_COUNT_MEAN	L		94.9534883721	93.5202146691	96.5538908766	36.1717734448	128.726375145	COMPARABLE	
C06	MUSIC-R1	5000	true	L03_BOUNDARY_SPECIALIZATION	L		0.646408839779	0.640666372462	0.690521978022	0.688622028142	12.0792308067	COMPARABLE	
C06	MUSIC-R1	5000	true	L04_POSITION_PROGRESSION	L		0.0404053157612	0.021091718695	0.0561278413288	-0.0749907618179	8.00107713878	COMPARABLE	
C06	MUSIC-R1	5000	true	L05_LINE_ASYMMETRY	L							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	FREQ_GE_10	0.650372208437	0.564249290699	0.619518462237	0.230606441806	2.63586853421	COMPARABLE	
C06	MUSIC-R1	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	FREQ_GE_5	0.51527638191	0.409510146756	0.480010364592	0.102101048542	8.99913135904	COMPARABLE	
C06	MUSIC-R1	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	MATCHED_VOCAB	0.219739520362	0.207028158105	0.245946380134	0.230606441806	7.63623210641	COMPARABLE	
C06	MUSIC-R1	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	TOP_100	0.858787878788	0.7925	0.82445959596	0.90404040404	2.56077847666	COMPARABLE	
C06	MUSIC-R1	5000	true	L06_SAME_LINE_COOCCURRENCE_DENSITY	L	TOP_250	0.386506024096	0.319683534137	0.337415261044	0.533526104418	29.1176388242	COMPARABLE	
C06	MUSIC-R1	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	FREQ_GE_10	0.349627791563	0.380481537763	0.435750709301	0.769393558194	2.63586853421	COMPARABLE	
C06	MUSIC-R1	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	FREQ_GE_5	0.48472361809	0.519989635408	0.590489853244	0.897898951458	8.99913135904	COMPARABLE	
C06	MUSIC-R1	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	MATCHED_VOCAB	0.780260479638	0.754053619866	0.792971841895	0.769393558194	7.63623210641	COMPARABLE	
C06	MUSIC-R1	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	TOP_100	0.141212121212	0.17554040404	0.2075	0.0959595959596	2.56077847666	COMPARABLE	
C06	MUSIC-R1	5000	true	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	L	TOP_250	0.613493975904	0.662584738956	0.680316465863	0.466473895582	29.1176388242	COMPARABLE	
C06	MUSIC-R1	5000	true	S01_TRANSITION_DENSITY	S	FREQ_GE_10	0.168803418803	0.122330949236	0.143523644211	0.0395410207025	2.62580258389	COMPARABLE	
C06	MUSIC-R1	5000	true	S01_TRANSITION_DENSITY	S	FREQ_GE_5	0.11345	0.076942309372	0.0956784953907	0.0152768495829	8.22912148892	COMPARABLE	
C06	MUSIC-R1	5000	true	S01_TRANSITION_DENSITY	S	MATCHED_VOCAB	0.0383153749886	0.0329938616071	0.0405101755884	0.0395410207025	4.76996670975	COMPARABLE	
C06	MUSIC-R1	5000	true	S01_TRANSITION_DENSITY	S	TOP_100	0.3073	0.2410975	0.254105	0.3424	6.96312519342	COMPARABLE	
C06	MUSIC-R1	5000	true	S01_TRANSITION_DENSITY	S	TOP_250	0.07648	0.0564624	0.059728	0.122704	42.8264572336	COMPARABLE	
C06	MUSIC-R1	5000	true	S02_TRANSITION_ZERO_DENSITY	S	FREQ_GE_10	0.831196581197	0.856476355789	0.877669050764	0.960458979298	2.62580258389	COMPARABLE	
C06	MUSIC-R1	5000	true	S02_TRANSITION_ZERO_DENSITY	S	FREQ_GE_5	0.88655	0.904321504609	0.923057690628	0.984723150417	8.22912148892	COMPARABLE	
C06	MUSIC-R1	5000	true	S02_TRANSITION_ZERO_DENSITY	S	MATCHED_VOCAB	0.961684625011	0.959489824412	0.967006138393	0.960458979298	4.76996670975	COMPARABLE	
C06	MUSIC-R1	5000	true	S02_TRANSITION_ZERO_DENSITY	S	TOP_100	0.6927	0.745895	0.7589025	0.6576	6.96312519342	COMPARABLE	
C06	MUSIC-R1	5000	true	S02_TRANSITION_ZERO_DENSITY	S	TOP_250	0.92352	0.940272	0.9435376	0.877296	42.8264572336	COMPARABLE	
C06	MUSIC-R1	5000	true	S03_TRANSITION_ENTROPY_NORM	S	FREQ_GE_10	0.768643596422	0.74366182265	0.755210111622	0.724278863225	1.3740673054	COMPARABLE	
C06	MUSIC-R1	5000	true	S03_TRANSITION_ENTROPY_NORM	S	FREQ_GE_5	0.742005399364	0.714319534466	0.727744323828	0.681540227662	3.22792187644	COMPARABLE	
C06	MUSIC-R1	5000	true	S03_TRANSITION_ENTROPY_NORM	S	MATCHED_VOCAB	0.675876455242	0.663878966209	0.676212405706	0.724278863225	6.06706454778	COMPARABLE	
C06	MUSIC-R1	5000	true	S03_TRANSITION_ENTROPY_NORM	S	TOP_100	0.811256777659	0.789047825554	0.797138678445	0.842325079264	2.00183224637	COMPARABLE	
C06	MUSIC-R1	5000	true	S03_TRANSITION_ENTROPY_NORM	S	TOP_250	0.716766160432	0.693191661166	0.700246096822	0.782231816615	5.62487997443	COMPARABLE	
C06	MUSIC-R1	5000	true	S04_REPEATED_BIGRAM_TYPES	S							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S05_REPEATED_TRIGRAM_TYPES	S							NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	FREQ_GE_10						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	FREQ_GE_5						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	MATCHED_VOCAB						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	TOP_100						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S06_PREFERRED_TRANSITION_FRACTION	S	TOP_250						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	FREQ_GE_10						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	FREQ_GE_5						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	MATCHED_VOCAB						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	TOP_100						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S07_DEPLETED_TRANSITION_FRACTION	S	TOP_250						NOT_COMPARABLE	metric absent from pre-frozen scale
C06	MUSIC-R1	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	FREQ_GE_10	0.445566884266	0.442301766589	0.455518209207	0.49255600864	0.637865278488	COMPARABLE	
C06	MUSIC-R1	5000	true	S08_HIGHER_ORDER_PREDICTIVE_GAIN	S	FREQ_GE_5	0.429741994412	0.421592889274	0.435610972341	0.4465275951	0.346083271662	COMPARABLE	
