segment_count	segment	checkpoint_n	vocabulary_size	heaps_beta	beta_effective	new_type_rate
4	0	100	89	0.79223113555652369	0	0.33263177159590046
4	0	200	159	0.79223113555652369	0.83714952431795886	0.33263177159590046
4	0	500	340	0.79223113555652369	0.82947626659434692	0.33263177159590046
4	0	1000	601	0.79223113555652369	0.82183024457348297	0.33263177159590046
4	0	2000	1019	0.79223113555652369	0.76171715545462859	0.33263177159590046
4	0	4000	1761	0.79223113555652369	0.78924085766539376	0.33263177159590046
4	0	8000	2957	0.79223113555652369	0.74773933428911654	0.33263177159590046
4	0	10928	3635	0.79223113555652369	0.66188724829133216	0.33263177159590046
4	1	100	87	0.77258321897397264	0	0.31121888726207908
4	1	200	166	0.77258321897397264	0.93209593549819814	0.31121888726207908
4	1	500	338	0.77258321897397264	0.77601800650334762	0.31121888726207908
4	1	1000	574	0.77258321897397264	0.76402749039350382	0.31121888726207908
4	1	2000	984	0.77258321897397264	0.77760757866355124	0.31121888726207908
4	1	4000	1627	0.77258321897397264	0.72548403033328812	0.31121888726207908
4	1	8000	2732	0.77258321897397264	0.74774323261756281	0.31121888726207908
4	1	10928	3401	0.77258321897397264	0.70229195849757542	0.31121888726207908
4	2	100	87	0.77425591699714003	0	0.30453879941434847
4	2	200	164	0.77425591699714003	0.91460850876935695	0.30453879941434847
4	2	500	329	0.77425591699714003	0.75979304245193346	0.30453879941434847
4	2	1000	586	0.77425591699714003	0.83281308068700566	0.30453879941434847
4	2	2000	1066	0.77425591699714003	0.8632348683369282	0.30453879941434847
4	2	4000	1693	0.77425591699714003	0.66737453513646627	0.30453879941434847
4	2	8000	2668	0.77425591699714003	0.65617669328894268	0.30453879941434847
4	2	10928	3328	0.77425591699714003	0.70872644318580136	0.30453879941434847
4	3	100	80	0.77686409994899752	0	0.28072101747643885
4	3	200	145	0.77686409994899752	0.85798099512757342	0.28072101747643885
4	3	500	328	0.77686409994899752	0.89085247462230055	0.28072101747643885
4	3	1000	564	0.77686409994899752	0.78199934778070967	0.28072101747643885
4	3	2000	951	0.77686409994899752	0.75375017846176928	0.28072101747643885
4	3	4000	1598	0.77686409994899752	0.74875016206741329	0.28072101747643885
4	3	8000	2515	0.77686409994899752	0.65429099176491279	0.28072101747643885
4	3	10929	3068	0.77686409994899752	0.6370734831285163	0.28072101747643885
8	0	100	89	0.8028129526701776	0	0.40300146412884336
