metric_id	family	vm_value	candidate_value	candidate_ci	distance	comparable	reason_if_not_comparable
D_LINE_COHERENCE	D	0.0082196498828	0.333794469342		580.05796757	COMPARABLE	
D_LINE_EXCLUSIVITY	D	0.690562833576	0.253456221198		64.5966563037	COMPARABLE	
D_LINE_PROGRESSION	D	2.55558901486e-05	0		1.1464571818	COMPARABLE	
D_LINE_VARIANCE_SHARE	D	0.211417265334	0		49.4168574852	COMPARABLE	
D_LOCUS_COHERENCE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_EXCLUSIVITY	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_PROGRESSION	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_VARIANCE_SHARE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_COHERENCE	D	0	0.33757254631		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_EXCLUSIVITY	D	0	0.359447004608		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_PROGRESSION	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_VARIANCE_SHARE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_COHERENCE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_EXCLUSIVITY	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_PROGRESSION	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_VARIANCE_SHARE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
G01_ALPHABET_SIZE	G	0	44		0	NOT_COMPARABLE	metric absent from pre-frozen scale
G02_INITIAL_RESTRICTION_DENSITY	G	0	0.318181818182		0	NOT_COMPARABLE	metric absent from pre-frozen scale
G03_FINAL_RESTRICTION_DENSITY	G	0	0.681818181818		0	NOT_COMPARABLE	metric absent from pre-frozen scale
G04_BIGRAM_OCCUPANCY	G	0.292438271605	0.11208677686		2.26025032252	COMPARABLE	
G05_TRIGRAM_OCCUPANCY	G	0.0336291152263	0		0.604750742023	COMPARABLE	
G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	G	0.408488256482	0.364677324954		0.470227647699	COMPARABLE	
G07_HIGHER_ORDER_ENTROPY_REDUCTION	G	0.0425021352386	0.364677324954		23.9571413616	COMPARABLE	
G08_MEAN_SYMBOLS_PER_TOKEN	G	4.94629253428	2		79.1731908003	COMPARABLE	
L01_LINE_TOKEN_COUNT_MEAN	L	0	22.3166368515		0	NOT_COMPARABLE	metric absent from pre-frozen scale
L02_LINE_SYMBOL_COUNT_MEAN	L	36.1717734448	44.633273703		28.4223293602	COMPARABLE	
L03_BOUNDARY_SPECIALIZATION	L	0.688622028142	0.552995391705		52.1777242729	COMPARABLE	
L04_POSITION_PROGRESSION	L	-0.0749907618179	0		7.44630796544	COMPARABLE	
L05_LINE_ASYMMETRY	L	0	0.23012172651		0	NOT_COMPARABLE	metric absent from pre-frozen scale
L06_SAME_LINE_COOCCURRENCE_DENSITY[FREQ_GE_10]	L	0.230606441806	0.725857353251		6.44937608068	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[FREQ_GE_5]	L	0.102101048542	0.624373710581		43.5092813815	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[MATCHED_VOCAB]	L	0.230606441806	0.27756443079		15.5438758248	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[TOP_100]	L	0.90404040404	0.717575757576		7.50066230115	COMPARABLE	
L06_SAME_LINE_COOCCURRENCE_DENSITY[TOP_250]	L	0.533526104418	0.27756443079		31.5163505329	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[FREQ_GE_10]	L	0.769393558194	0.274142646749		6.44937608068	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[FREQ_GE_5]	L	0.897898951458	0.375626289419		43.5092813815	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[MATCHED_VOCAB]	L	0.769393558194	0.72243556921		15.5438758248	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[TOP_100]	L	0.0959595959596	0.282424242424		7.50066230115	COMPARABLE	
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY[TOP_250]	L	0.466473895582	0.72243556921		31.5163505329	COMPARABLE	
S01_TRANSITION_DENSITY[FREQ_GE_10]	S	0.0395410207025	0.291128696377		8.78430938236	COMPARABLE	
S01_TRANSITION_DENSITY[FREQ_GE_5]	S	0.0152768495829	0.21732778143		59.4551614891	COMPARABLE	
S01_TRANSITION_DENSITY[MATCHED_VOCAB]	S	0.0395410207025	0.0687846418484		65.9229026767	COMPARABLE	
S01_TRANSITION_DENSITY[TOP_100]	S	0.3424	0.282		6.84693140712	COMPARABLE	
S01_TRANSITION_DENSITY[TOP_250]	S	0.122704	0.0687846418484		28.0618123689	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[FREQ_GE_10]	S	0.960458979298	0.708871303623		8.78430938236	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[FREQ_GE_5]	S	0.984723150417	0.78267221857		59.4551614891	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[MATCHED_VOCAB]	S	0.960458979298	0.931215358152		65.9229026767	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[TOP_100]	S	0.6576	0.718		6.84693140712	COMPARABLE	
S02_TRANSITION_ZERO_DENSITY[TOP_250]	S	0.877296	0.931215358152		28.0618123689	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[FREQ_GE_10]	S	0.724278863225	0.796467731588		2.48551073302	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[FREQ_GE_5]	S	0.681540227662	0.77223949768		9.22467274799	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[MATCHED_VOCAB]	S	0.724278863225	0.690023713885		4.93609172659	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_100]	S	0.842325079264	0.793723738399		3.98492689365	COMPARABLE	
S03_TRANSITION_ENTROPY_NORM[TOP_250]	S	0.782231816615	0.690023713885		9.24608191081	COMPARABLE	
S04_REPEATED_BIGRAM_TYPES	S	0	1734		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S05_REPEATED_TRIGRAM_TYPES	S	0	1864		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.133226324238		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.136655948553		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.135313531353		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_100]	S	0	0.133440514469		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S06_PREFERRED_TRANSITION_FRACTION[TOP_250]	S	0	0.135313531353		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_10]	S	0	0.428571428571		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[FREQ_GE_5]	S	0	0.421221864952		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[MATCHED_VOCAB]	S	0	0.419141914191		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_100]	S	0	0.427652733119		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S07_DEPLETED_TRANSITION_FRACTION[TOP_250]	S	0	0.419141914191		0	NOT_COMPARABLE	metric absent from pre-frozen scale
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_10]	S	0.49255600864	0.415422635539		1.62734931856	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[FREQ_GE_5]	S	0.4465275951	0.403957163576		1.09666101931	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[MATCHED_VOCAB]	S	0.49255600864	0.358626954551		10.8629878646	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_100]	S	0.582878688499	0.414089248569		4.56335356542	COMPARABLE	
S08_HIGHER_ORDER_PREDICTIVE_GAIN[TOP_250]	S	0.547614214256	0.358626954551		9.38923285891	COMPARABLE	
T01_MEAN_TOKEN_LENGTH	T	4.94629253428	2		79.1731908003	COMPARABLE	
T02_TOKEN_LENGTH_SD	T	1.83794584085	0		102.668454789	COMPARABLE	
T03_UNIQUE_TOKEN_RATIO	T	0.209344845099	0.0173947895792		8.29926530315	COMPARABLE	
T04_HAPAX_RATIO	T	0.690077632217	0.225806451613		68.6111008984	COMPARABLE	
T05_PREFIX_DIVERSITY	T	0.00327510917031	0.138248847926		956.043417075	COMPARABLE	
T06_SUFFIX_DIVERSITY	T	0.00436681222707	0.0645161290323		449.649272719	COMPARABLE	
T07_EDIT_GRAPH_DENSITY	T	0.000880667248108	0.128008192524		2733.76205011	COMPARABLE	
T08_EDIT_GRAPH_GIANT_SHARE	T	0.83770014556	1		14.363416324	COMPARABLE	
T09_EDIT_GRAPH_CLUSTERING	T	0.3099957714	0.608934137396		29.0972030675	COMPARABLE	
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	T	0.641587925628	0.87874440725		13.0392643341	COMPARABLE	
T11_POSITIONAL_RESTRICTION_DENSITY	T	0	0.666666666667		0	NOT_COMPARABLE	metric absent from pre-frozen scale
d_G	G				21.2931121748	COMPARABLE	
d_T	T				445.470663543	COMPARABLE	
d_S	S				19.7779551644	COMPARABLE	
d_L	L				22.8527272185	COMPARABLE	
d_D	D				173.804484635	COMPARABLE	
