run_id	permutation_index	statistic
LEVEL-C2-PROD-20260831T161100Z	0	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	1	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	2	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	3	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	4	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	5	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	6	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	7	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	8	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	9	0.09222952554223582
LEVEL-C2-PROD-20260831T161100Z	10	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	11	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	12	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	13	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	14	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	15	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	16	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	17	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	18	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	19	0.027217327985944322
LEVEL-C2-PROD-20260831T161100Z	20	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	21	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	22	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	23	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	24	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	25	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	26	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	27	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	28	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	29	-0.03514116084698814
LEVEL-C2-PROD-20260831T161100Z	30	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	31	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	32	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	33	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	34	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	35	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	36	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	37	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	38	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	39	-0.015458337433663958
LEVEL-C2-PROD-20260831T161100Z	40	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	41	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	42	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	43	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	44	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	45	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	46	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	47	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	48	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	49	0.08742493625666611
LEVEL-C2-PROD-20260831T161100Z	50	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	51	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	52	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	53	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	54	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	55	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	56	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	57	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	58	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	59	0.030144776348286034
LEVEL-C2-PROD-20260831T161100Z	60	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	61	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	62	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	63	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	64	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	65	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	66	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	67	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	68	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	69	0.11470532841782108
LEVEL-C2-PROD-20260831T161100Z	70	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	71	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	72	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	73	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	74	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	75	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	76	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	77	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	78	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	79	0.0416757909556291
LEVEL-C2-PROD-20260831T161100Z	80	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	81	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	82	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	83	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	84	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	85	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	86	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	87	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	88	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	89	0.00042651231460403714
LEVEL-C2-PROD-20260831T161100Z	90	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	91	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	92	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	93	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	94	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	95	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	96	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	97	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	98	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	99	0.25966841289092113
LEVEL-C2-PROD-20260831T161100Z	100	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	101	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	102	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	103	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	104	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	105	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	106	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	107	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	108	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	109	0.03412177674212519
LEVEL-C2-PROD-20260831T161100Z	110	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	111	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	112	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	113	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	114	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	115	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	116	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	117	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	118	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	119	0.01135419629668914
LEVEL-C2-PROD-20260831T161100Z	120	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	121	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	122	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	123	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	124	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	125	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	126	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	127	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	128	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	129	0.06147200682056453
LEVEL-C2-PROD-20260831T161100Z	130	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	131	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	132	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	133	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	134	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	135	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	136	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	137	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	138	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	139	0.05279047339855456
LEVEL-C2-PROD-20260831T161100Z	140	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	141	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	142	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	143	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	144	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	145	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	146	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	147	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	148	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	149	-0.03475311749627306
LEVEL-C2-PROD-20260831T161100Z	150	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	151	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	152	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	153	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	154	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	155	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	156	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	157	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	158	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	159	0.12372859598575435
LEVEL-C2-PROD-20260831T161100Z	160	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	161	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	162	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	163	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	164	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	165	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	166	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	167	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	168	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	169	0.10606527475542867
LEVEL-C2-PROD-20260831T161100Z	170	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	171	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	172	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	173	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	174	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	175	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	176	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	177	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	178	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	179	-0.020446260147424396
LEVEL-C2-PROD-20260831T161100Z	180	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	181	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	182	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	183	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	184	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	185	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	186	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	187	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	188	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	189	0.09287902299845587
LEVEL-C2-PROD-20260831T161100Z	190	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	191	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	192	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	193	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	194	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	195	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	196	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	197	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	198	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	199	0.060396717348995814
LEVEL-C2-PROD-20260831T161100Z	200	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	201	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	202	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	203	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	204	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	205	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	206	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	207	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	208	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	209	-0.031173109247071302
LEVEL-C2-PROD-20260831T161100Z	210	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	211	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	212	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	213	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	214	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	215	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	216	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	217	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	218	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	219	-0.029653197070223066
LEVEL-C2-PROD-20260831T161100Z	220	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	221	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	222	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	223	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	224	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	225	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	226	0.02266609356969275
LEVEL-C2-PROD-20260831T161100Z	227	0.02266609356969275
