segment_count	segment	checkpoint_n	vocabulary_size	heaps_beta	beta_effective	new_type_rate
4	0	100	92	0.80210152763277986	0	0.36502562225475843
4	0	200	167	0.80210152763277986	0.86014233641704063	0.36502562225475843
4	0	500	364	0.80210152763277986	0.85034152165471888	0.36502562225475843
4	0	1000	641	0.80210152763277986	0.8163859064200446	0.36502562225475843
4	0	2000	1082	0.80210152763277986	0.75530423720807394	0.36502562225475843
4	0	4000	1883	0.80210152763277986	0.79933250078741347	0.36502562225475843
4	0	8000	3213	0.80210152763277986	0.77088798085718269	0.36502562225475843
4	0	10928	3989	0.80210152763277986	0.69363474099651212	0.36502562225475843
4	1	100	89	0.79042830879287207	0	0.34388726207906295
4	1	200	171	0.79042830879287207	0.94211908391950205	0.34388726207906295
4	1	500	350	0.79042830879287207	0.78170560179710769	0.34388726207906295
4	1	1000	613	0.79042830879287207	0.80853215185845351	0.34388726207906295
4	1	2000	1066	0.79042830879287207	0.7982484590683937	0.34388726207906295
4	1	4000	1784	0.79042830879287207	0.74290817716112956	0.34388726207906295
4	1	8000	2995	0.79042830879287207	0.74744038775584276	0.34388726207906295
4	1	10928	3758	0.79042830879287207	0.72764444565742581	0.34388726207906295
4	2	100	93	0.78218479749832626	0	0.33665812591508054
4	2	200	174	0.78218479749832626	0.90378468474069762	0.33665812591508054
4	2	500	350	0.78218479749832626	0.76272500742145988	0.33665812591508054
4	2	1000	634	0.78218479749832626	0.85712791830707857	0.33665812591508054
4	2	2000	1140	0.78218479749832626	0.84647907891269758	0.33665812591508054
4	2	4000	1838	0.78218479749832626	0.68910294223692969	0.33665812591508054
4	2	8000	2940	0.78218479749832626	0.67767938843469233	0.33665812591508054
4	2	10928	3679	0.78218479749832626	0.71895130766775983	0.33665812591508054
4	3	100	87	0.78194138748049946	0	0.3117394089120688
4	3	200	156	0.78194138748049946	0.84245872301352109	0.3117394089120688
4	3	500	351	0.78194138748049946	0.8850140986995193	0.3117394089120688
4	3	1000	609	0.78194138748049946	0.79497119760177237	0.3117394089120688
4	3	2000	1030	0.78194138748049946	0.75813020416424848	0.3117394089120688
4	3	4000	1735	0.78194138748049946	0.75229132539504229	0.3117394089120688
4	3	8000	2773	0.78194138748049946	0.67651195357385507	0.3117394089120688
4	3	10929	3407	0.78194138748049946	0.65998947726530199	0.3117394089120688
8	0	100	92	0.81117764625214306	0	0.43557833089311859
8	0	200	167	0.81117764625214306	0.86014233641704063	0.43557833089311859
8	0	500	364	0.81117764625214306	0.85034152165471888	0.43557833089311859
8	0	1000	641	0.81117764625214306	0.8163859064200446	0.43557833089311859
8	0	2000	1082	0.81117764625214306	0.75530423720807394	0.43557833089311859
8	0	4000	1883	0.81117764625214306	0.79933250078741347	0.43557833089311859
8	0	5464	2380	0.81117764625214306	0.75102334304201868	0.43557833089311859
8	1	100	91	0.81299861621733194	0	0.43027086383601759
8	1	200	166	0.81299861621733194	0.8672447911482305	0.43027086383601759
8	1	500	369	0.81299861621733194	0.87178537105807286	0.43027086383601759
8	1	1000	656	0.81299861621733194	0.83007499855768718	0.43027086383601759
8	1	2000	1129	0.81299861621733194	0.78327776615491718	0.43027086383601759
8	1	4000	1864	0.81299861621733194	0.72335637388127949	0.43027086383601759
8	1	5464	2351	0.81299861621733194	0.74423182452409886	0.43027086383601759
8	2	100	89	0.79856039383645738	0	0.4050146412884334
8	2	200	171	0.79856039383645738	0.94211908391950205	0.4050146412884334
8	2	500	350	0.79856039383645738	0.78170560179710769	0.4050146412884334
8	2	1000	613	0.79856039383645738	0.80853215185845351	0.4050146412884334
8	2	2000	1066	0.79856039383645738	0.7982484590683937	0.4050146412884334
8	2	4000	1784	0.79856039383645738	0.74290817716112956	0.4050146412884334
8	2	5464	2213	0.79856039383645738	0.69092713687973606	0.4050146412884334
8	3	100	90	0.81912508941521101	0	0.429904831625183
8	3	200	165	0.81912508941521101	0.87446911791614168	0.429904831625183
8	3	500	353	0.81912508941521101	0.83000139210964718	0.429904831625183
8	3	1000	651	0.81912508941521101	0.88298935989445482	0.429904831625183
8	3	2000	1122	0.81912508941521101	0.78534322744315743	0.429904831625183
8	3	4000	1904	0.81912508941521101	0.76296080269915056	0.429904831625183
8	3	5464	2349	0.81912508941521101	0.67342636966733194	0.429904831625183
8	4	100	93	0.79934544378119932	0	0.41160322108345532
8	4	200	174	0.79934544378119932	0.90378468474069762	0.41160322108345532
8	4	500	350	0.79934544378119932	0.76272500742145988	0.41160322108345532
8	4	1000	634	0.79934544378119932	0.85712791830707857	0.41160322108345532
8	4	2000	1140	0.79934544378119932	0.84647907891269758	0.41160322108345532
8	4	4000	1838	0.79934544378119932	0.68910294223692969	0.41160322108345532
8	4	5464	2249	0.79934544378119932	0.64705423308279653	0.41160322108345532
8	5	100	89	0.80686324180950586	0	0.40519765739385066
8	5	200	156	0.80686324180950586	0.80966878789585184	0.40519765739385066
8	5	500	358	0.80686324180950586	0.90656486009862836	0.40519765739385066
8	5	1000	615	0.80686324180950586	0.7806268229623452	0.40519765739385066
8	5	2000	1041	0.80686324180950586	0.75931175307281584	0.40519765739385066
8	5	4000	1792	0.80686324180950586	0.78360056875818629	0.40519765739385066
8	5	5464	2214	0.80686324180950586	0.67802980464744056	0.40519765739385066
8	6	100	87	0.80256324316075345	0	0.39183748169838944
8	6	200	156	0.80256324316075345	0.84245872301352109	0.39183748169838944
8	6	500	351	0.80256324316075345	0.8850140986995193	0.39183748169838944
8	6	1000	609	0.80256324316075345	0.79497119760177237	0.39183748169838944
8	6	2000	1030	0.80256324316075345	0.75813020416424848	0.39183748169838944
8	6	4000	1735	0.80256324316075345	0.75229132539504229	0.39183748169838944
8	6	5464	2141	0.80256324316075345	0.6741728806774917	0.39183748169838944
8	7	100	92	0.77884367604571725	0	0.38316559926806953
8	7	200	166	0.77884367604571725	0.85147747528991324	0.38316559926806953
8	7	500	358	0.77884367604571725	0.83875692649667655	0.38316559926806953
8	7	1000	617	0.77884367604571725	0.78531090188516173	0.38316559926806953
8	7	2000	1030	0.77884367604571725	0.7393019429211628	0.38316559926806953
8	7	4000	1671	0.77884367604571725	0.69806739599060619	0.38316559926806953
8	7	5465	2094	0.77884367604571725	0.72308788415551062	0.38316559926806953
