window_size	position	method	jump_strength	threshold
50	60	pelt	0.09245112497836531	0.000926258895311183
50	1350	pelt	0.08	0.000926258895311183
50	1485	pelt	0.09999999999999999	0.000926258895311183
50	15660	pelt	0.08	0.000926258895311183
50	15740	pelt	0.09245112497836531	0.000926258895311183
50	17150	pelt	0.09999999999999999	0.000926258895311183
50	26785	pelt	0.07635472023399721	0.000926258895311183
50	26815	pelt	0.09245112497836531	0.000926258895311183
50	60	binary_segmentation	0.09245112497836531	0
50	11430	binary_segmentation	0.09999999999999999	0
50	12170	binary_segmentation	0.08490224995673064	0
50	16750	binary_segmentation	0.06490224995673063	0
50	17150	binary_segmentation	0.09999999999999999	0
50	17460	binary_segmentation	0.09245112497836531	0
50	20560	binary_segmentation	0.08325427959292532	0
50	20605	binary_segmentation	0.09999999999999999	0
50	26540	binary_segmentation	0.09245112497836531	0
50	26910	binary_segmentation	0.08000000000000002	0
50	26935	binary_segmentation	0.09999999999999999	0
50	27230	binary_segmentation	0.09245112497836531	0
50	28120	binary_segmentation	0.09999999999999999	0
50	29580	binary_segmentation	0.09245112497836531	0
100	60	threshold	0.10000000000000002	0.09576829698875053
100	100	threshold	0.10000000000000002	0.09576829698875053
100	210	threshold	0.09622556248918268	0.09576829698875053
100	230	threshold	0.09622556248918267	0.09576829698875053
100	300	threshold	0.09622556248918268	0.09576829698875053
100	330	threshold	0.09622556248918267	0.09576829698875053
100	370	threshold	0.09622556248918268	0.09576829698875053
100	400	threshold	0.09622556248918268	0.09576829698875053
100	420	threshold	0.09622556248918268	0.09576829698875053
100	450	threshold	0.09622556248918268	0.09576829698875053
100	470	threshold	0.09622556248918267	0.09576829698875053
100	510	threshold	0.09622556248918268	0.09576829698875053
100	590	threshold	0.09622556248918268	0.09576829698875053
100	720	threshold	0.09622556248918268	0.09576829698875053
100	800	threshold	0.09622556248918268	0.09576829698875053
100	820	threshold	0.10000000000000002	0.09576829698875053
100	840	threshold	0.09622556248918268	0.09576829698875053
100	940	threshold	0.09622556248918268	0.09576829698875053
100	980	threshold	0.10000000000000002	0.09576829698875053
100	1030	threshold	0.09622556248918268	0.09576829698875053
100	1050	threshold	0.09622556248918268	0.09576829698875053
100	1090	threshold	0.09622556248918268	0.09576829698875053
100	1130	threshold	0.09622556248918268	0.09576829698875053
100	1210	threshold	0.09622556248918268	0.09576829698875053
100	1250	threshold	0.10000000000000002	0.09576829698875053
100	1320	threshold	0.09622556248918268	0.09576829698875053
100	1480	threshold	0.09622556248918268	0.09576829698875053
100	1540	threshold	0.09622556248918268	0.09576829698875053
100	1560	threshold	0.09622556248918268	0.09576829698875053
100	1680	threshold	0.09622556248918268	0.09576829698875053
100	1890	threshold	0.09622556248918268	0.09576829698875053
100	1980	threshold	0.09622556248918267	0.09576829698875053
100	2080	threshold	0.10000000000000002	0.09576829698875053
100	2110	threshold	0.10000000000000002	0.09576829698875053
100	2170	threshold	0.09622556248918268	0.09576829698875053
100	2200	threshold	0.09622556248918268	0.09576829698875053
100	2250	threshold	0.10000000000000002	0.09576829698875053
100	2270	threshold	0.09622556248918268	0.09576829698875053
100	2290	threshold	0.10000000000000002	0.09576829698875053
100	2460	threshold	0.10000000000000002	0.09576829698875053
100	2480	threshold	0.09622556248918268	0.09576829698875053
100	2510	threshold	0.09622556248918267	0.09576829698875053
100	2640	threshold	0.10000000000000002	0.09576829698875053
100	2670	threshold	0.10000000000000002	0.09576829698875053
100	2710	threshold	0.10000000000000002	0.09576829698875053
100	2760	threshold	0.10000000000000002	0.09576829698875053
100	2790	threshold	0.10000000000000002	0.09576829698875053
100	2820	threshold	0.09622556248918268	0.09576829698875053
100	2840	threshold	0.09622556248918268	0.09576829698875053
100	2860	threshold	0.10000000000000002	0.09576829698875053
100	2900	threshold	0.09622556248918268	0.09576829698875053
100	2930	threshold	0.09622556248918268	0.09576829698875053
100	2950	threshold	0.10000000000000002	0.09576829698875053
100	2970	threshold	0.10000000000000002	0.09576829698875053
100	3000	threshold	0.09622556248918268	0.09576829698875053
100	3130	threshold	0.09622556248918268	0.09576829698875053
