window_size	method	k	silhouette	within_cluster_dispersion	between_cluster_distance	cluster_sizes	transition_count	segment_fragmentation
50	hierarchical	2	0.02893229512651133	0.939233608715938	0.9629577024340816	8696,37	20	10.5
50	hierarchical	3	0.01720561124849697	0.9390591816740377	0.9596944279806645	8675,21,37	26	9
50	hierarchical	4	0.013599278403049787	0.9388514865490067	0.959601193235629	8609,21,65,38	64	16.25
50	hierarchical	5	0.012381587078965903	0.9386617738718523	0.9590422903873326	8554,21,64,37,57	95	19.2
50	hierarchical	6	0.013866218487898636	0.9384619325951494	0.9588451300099812	8527,21,65,37,57,26	107	18
50	hierarchical	7	0.015283263142176574	0.9383015885835269	0.9580372079939709	8494,21,64,37,57,35,25	127	18.285714285714285
50	hierarchical	8	0.019080687140722186	0.9380827502203006	0.9582162624018676	8465,21,30,62,37,57,36,25	139	17.5
50	hierarchical	9	0.022707030869573656	0.9377952157412807	0.9591156216527978	8427,21,39,30,62,37,57,35,25	151	16.88888888888889
50	hierarchical	10	0.025211229529101063	0.9376552786350497	0.9582420953071874	8363,21,39,30,56,37,57,35,25,70	199	20
50	hierarchical	11	0.027723527974697966	0.9374932160361462	0.957727102400043	8320,21,38,50,30,56,37,51,35,24,71	221	20.181818181818183
50	hierarchical	12	0.029019302617890527	0.9373917241250384	0.9567800081029432	8217,20,38,49,30,57,37,50,106,34,24,71	291	24.333333333333332
50	hierarchical	13	0.030431843889538134	0.937361824256296	0.9554365897157263	8122,19,38,49,30,56,38,51,101,34,24,71,100	358	27.615384615384617
50	hierarchical	14	0.030931731638595607	0.9361317309366189	0.9554165286181587	7997,19,38,49,131,30,56,37,51,97,35,24,69,100	419	30
50	hierarchical	15	0.03366866932146962	0.9360156546141633	0.9548983166822201	7934,19,38,49,127,30,56,38,52,98,35,24,70,63,100	464	31
100	hierarchical	2	0.05214443739820931	0.893477422775529	0.9383645375754005	4343,19	2	1.5
100	hierarchical	3	0.04369757660268461	0.8930385071257027	0.9375396589562743	4326,17,19	4	1.6666666666666667
100	hierarchical	4	0.029090472622357533	0.8928301941107306	0.9295513831253217	4308,17,19,18	6	1.75
100	hierarchical	5	0.02207371213026528	0.8926668756249158	0.9243914631469292	4289,17,19,18,19	8	1.8
100	hierarchical	6	0.018625754083997515	0.8925659111567615	0.9200497863432063	4266,17,23,19,18,19	12	2.1666666666666665
100	hierarchical	7	0.019711241369279806	0.8923379182867847	0.9191476512564164	4244,17,22,23,19,18,19	16	2.4285714285714284
100	hierarchical	8	0.02166592557033333	0.8921245972807308	0.9182570777411265	4224,17,22,23,19,18,19,20	20	2.625
100	hierarchical	9	0.023805038792970034	0.8919512807063624	0.9170809245820588	4205,17,22,23,19,18,19,19,20	22	2.5555555555555554
100	hierarchical	10	0.02543359394913918	0.8918244759906595	0.915657055400393	4187,17,22,18,23,19,18,19,19,20	25	2.6
100	hierarchical	11	0.029621315590588046	0.8915963508828726	0.9154348426612912	4169,17,18,22,18,23,19,18,19,19,20	27	2.5454545454545454
100	hierarchical	12	0.03429504369534244	0.8913361509888096	0.9154897800426431	4151,17,18,22,17,19,23,19,18,19,19,20	27	2.3333333333333335
100	hierarchical	13	0.03731302561092757	0.8912190318616251	0.9144208040544974	4133,17,18,18,22,17,19,23,19,18,19,19,20	29	2.3076923076923075
100	hierarchical	14	0.04184674567566575	0.8910296443739438	0.9140042661502361	4108,25,17,18,18,22,17,19,23,19,18,19,19,20	33	2.4285714285714284
100	hierarchical	15	0.046409110923783414	0.8908288729042847	0.9137003676289368	4090,25,17,18,18,22,17,18,19,23,19,18,19,19,20	35	2.4
200	hierarchical	2	0.07072121453425932	0.8284050424694821	0.8873703165732163	2159,17	2	1.5
200	hierarchical	3	0.02822447795588598	0.8282381482783816	0.8661607778742347	2142,17,17	4	1.6666666666666667
200	hierarchical	4	0.021781243834588283	0.8280712440313615	0.8590084131647705	2125,17,17,17	6	1.75
200	hierarchical	5	0.020898312717322915	0.8278493220350376	0.8567011273414862	2108,17,17,17,17	8	1.8
200	hierarchical	6	0.018687804118299445	0.827714453376979	0.8535792376282044	2090,18,17,17,17,17	10	1.8333333333333333
200	hierarchical	7	0.021102669093551407	0.8275656513578049	0.8516860692280562	2079,18,17,17,14,14,17	11	1.7142857142857142
200	hierarchical	8	0.023797826830073567	0.8273273810692081	0.8515107275794811	2062,18,17,17,17,14,14,17	13	1.75
200	hierarchical	9	0.027284401859941586	0.8271310085113909	0.8508441576882851	2045,18,17,17,17,14,14,17,17	15	1.7777777777777777
200	hierarchical	10	0.0314734441002301	0.826835319297071	0.8513205504524088	2040,18,17,17,17,14,11,11,14,17	15	1.6
200	hierarchical	11	0.033902311004772284	0.8267377690570346	0.8498291985965439	2023,18,17,17,17,17,14,11,11,14,17	17	1.6363636363636365
200	hierarchical	12	0.038612993246906646	0.8264966013301718	0.8497918535414711	2006,18,17,17,17,17,17,14,11,11,14,17	19	1.6666666666666667
200	hierarchical	13	0.04245871926397454	0.8263534121308042	0.8489897313755627	1989,18,17,17,17,17,17,14,11,11,14,17,17	21	1.6923076923076923
200	hierarchical	14	0.0465733241012145	0.8261754830057353	0.8485359146020706	1972,18,17,17,17,17,17,17,14,11,11,14,17,17	23	1.7142857142857142
200	hierarchical	15	0.05128754621683768	0.825901089563266	0.8487444114112496	1954,18,17,17,17,18,17,17,17,14,11,11,14,17,17	25	1.7333333333333334
500	hierarchical	2	0.016699224434668196	0.7088201431819476	0.7208658284719917	457,408	1	1
500	hierarchical	3	0.021673361296133106	0.7031722172355166	0.7216450386956551	455,20,390	2	1
500	hierarchical	4	0.027937067558211272	0.6977305404973879	0.7227546572450911	391,65,19,390	3	1
500	hierarchical	5	0.02902760303000489	0.6921351229599906	0.7212442094242068	391,65,18,111,280	4	1
500	hierarchical	6	0.03449011028064328	0.6864949923281762	0.7214612943213624	363,31,62,18,111,280	5	1
500	hierarchical	7	0.041076190390708416	0.6805037221616926	0.7213707677886403	53,311,30,62,18,111,280	6	1
500	hierarchical	8	0.04689951208273249	0.6751205417112677	0.7212645084637447	53,311,30,62,18,109,54,228	7	1
500	hierarchical	9	0.053373000836896424	0.6697119598406042	0.7212953688085653	53,311,29,26,38,17,109,54,228	8	1
500	hierarchical	10	0.05931650711116652	0.6644344820946525	0.721404359571169	49,30,285,29,26,38,17,109,54,228	9	1
500	hierarchical	11	0.06392485011725044	0.6590745474679229	0.721387668224311	49,30,285,29,25,15,24,17,109,54,228	10	1
500	hierarchical	12	0.07093139553337582	0.65389600031233	0.7216020546682654	49,28,53,234,29,25,15,24,17,109,54,228	11	1
500	hierarchical	13	0.07805384267041436	0.6483120774755419	0.7217085639349355	49,28,53,200,37,26,25,15,24,17,109,54,228	12	1
500	hierarchical	14	0.08441421390877586	0.6432042710267506	0.7217391839659104	49,28,52,162,41,35,26,25,15,24,17,109,54,228	13	1
500	hierarchical	15	0.08996913340072388	0.6376980056525374	0.7217481063099219	49,27,26,29,160,41,35,26,25,15,24,17,109,54,228	14	1
1000	hierarchical	2	0.05310041775796671	0.6039542109362488	0.6378604117632952	61,367	1	1
1000	hierarchical	3	0.05824901313080656	0.5913274476640993	0.6314619947559061	60,175,193	2	1
1000	hierarchical	4	0.07256374552947163	0.5801000094707449	0.6313921345026199	29,32,174,193	3	1
1000	hierarchical	5	0.0884163784567258	0.5678725385210142	0.6320953426205398	29,31,102,74,192	4	1
1000	hierarchical	6	0.1028212470327904	0.5570797003965843	0.6321823557140807	29,31,100,33,44,191	5	1
1000	hierarchical	7	0.11431278516751409	0.5462294350731919	0.63174764796157	29,30,31,71,32,44,191	6	1
1000	hierarchical	8	0.12553163848034204	0.5349494418675435	0.6300642046962914	29,30,31,71,32,42,47,146	7	1
1000	hierarchical	9	0.13392594124629495	0.5251324744251795	0.6298218904728021	29,30,31,71,32,40,18,32,145	8	1
1000	hierarchical	10	0.14865079849647878	0.5142428467684156	0.6286703373243206	29,30,31,71,32,40,18,31,99,47	9	1
1000	hierarchical	11	0.16311077740492563	0.5035149463148203	0.6286900397214353	29,30,31,71,31,27,16,16,31,99,47	10	1
1000	hierarchical	12	0.17457032243339207	0.4932963568465978	0.6286370898249616	29,30,31,69,18,16,26,16,16,31,99,47	11	1
1000	hierarchical	13	0.18796077378304968	0.4827126156229006	0.6285289284747726	29,30,31,69,18,16,26,16,16,28,19,84,46	12	1
1000	hierarchical	14	0.2025397719775137	0.472305707429452	0.6284663604964609	29,30,31,55,17,15,16,26,16,16,28,19,84,46	13	1
1000	hierarchical	15	0.19625688703911823	0.4715334624787317	0.6283894713152886	29,30,31,55,17,15,16,26,16,16,28,19,84,40,6	14	1
50	k_medoids	2	0.0050549668431977305	0.9369306511543356	0.9416969346641676	4471,4262	858	429.5
50	contiguous_segmentation	2	-0.0006719793457583647	0.9391549902003615	0.9385203800041203	5911,2822	1	1
50	k_medoids	3	0.004386636254011455	0.9345812116257151	0.9422470724176254	3858,2530,2345	1140	380.3333333333333
50	contiguous_segmentation	3	-0.005059158362942273	0.9391052169142672	0.9386228673538742	7,5904,2822	2	1
50	k_medoids	4	0.005374388749383792	0.931428664918914	0.9431619552697155	3202,3089,1307,1135	1298	324.75
50	contiguous_segmentation	4	-0.005750712486967329	0.9387736675110322	0.9398095941719131	7,4109,1795,2822	3	1
50	k_medoids	5	0.005280769698161184	0.9311522769010083	0.9443228708253087	4207,1514,746,326,1940	1301	260.4
50	contiguous_segmentation	5	-0.005750712486967329	0.9387736675110322	0.9398095941719131	7,4100,9,1795,2822	4	1
50	k_medoids	6	0.0020753962101062937	0.9303488715325511	0.9417107152416188	2353,1876,1119,1970,823,592	1721	287
50	contiguous_segmentation	6	-0.006495530568682474	0.9384775979157345	0.9399489690425734	7,2422,1678,9,1795,2822	5	1
50	k_medoids	7	-0.0022609940682276	0.9303507463461566	0.9414872448518252	2911,1681,645,875,473,1466,682	1719	245.71428571428572
50	contiguous_segmentation	7	-0.007795821519749688	0.9383183808518583	0.9398977663232214	7,2422,996,682,9,1795,2822	6	1
50	k_medoids	8	0.004450159160875225	0.9296016411297969	0.9423628196440818	3026,1050,1171,19,644,479,133,2211	1669	208.75
50	contiguous_segmentation	8	-0.015581876618535953	0.9382417143657822	0.9398533826521299	7,2422,916,80,682,9,1795,2822	7	1
50	k_medoids	9	-0.0011238613281594617	0.9271068110813968	0.9421329326827814	2069,563,2426,1522,326,220,896,162,549	1753	194.88888888888889
50	contiguous_segmentation	9	-0.01805633068767958	0.9381905852317265	0.9398455108764262	7,2274,148,916,80,682,9,1795,2822	8	1
50	k_medoids	10	-2.1913129441249787e-05	0.9273577963846229	0.9412773097682422	1830,1697,464,1546,895,683,478,212,65,863	1911	191.2
50	contiguous_segmentation	10	-0.015063880186713785	0.9380614690436827	0.9398536879824122	7,2274,148,916,80,62,620,9,1795,2822	9	1
50	k_medoids	11	-0.002239273081278896	0.924632989378254	0.941427064204381	691,1433,316,1003,348,759,452,1553,1353,142,683	2030	184.63636363636363
50	contiguous_segmentation	11	-0.01601022185730886	0.9381044840881514	0.9398474514525562	7,2274,148,916,80,62,620,9,1187,608,2822	10	1
50	k_medoids	12	-0.0005886201779059847	0.9234987042318807	0.9414984153790967	1064,1705,54,2200,360,280,382,253,806,586,942,101	1868	155.75
50	contiguous_segmentation	12	-0.019331987099982892	0.9380739245149882	0.939850973880645	7,2274,148,916,80,62,620,9,1187,79,529,2822	11	1
50	k_medoids	13	-0.00028915951532164477	0.923549663841417	0.9417363364210872	1908,1147,575,316,51,192,1371,273,445,599,1152,578,126	1995	153.53846153846155
50	contiguous_segmentation	13	-0.019331987099982892	0.9380739245149882	0.939850973880645	7,2274,148,916,80,62,620,9,1187,74,5,529,2822	12	1
50	k_medoids	14	-0.00013656141544144665	0.920680797305056	0.941206292132179	1366,1004,470,439,810,431,383,553,1010,295,1039,663,217,53	2118	151.35714285714286
50	contiguous_segmentation	14	-0.01978585448746274	0.9379775442865769	0.9398521489698474	7,2274,148,916,80,62,620,9,1187,74,5,59,470,2822	13	1
50	k_medoids	15	0.0036790350284475535	0.9208307784414985	0.9423286096816675	551,2474,786,226,18,236,427,266,668,427,709,236,850,185,674	2053	136.93333333333334
50	contiguous_segmentation	15	-0.02058205322138001	0.9378118712538346	0.9398320359121863	7,2274,148,916,80,62,620,9,1187,74,5,59,178,292,2822	14	1
100	k_medoids	2	0.006025162993268062	0.8921796121157008	0.8975885172811096	3089,1273	198	99.5
100	contiguous_segmentation	2	-0.000914737384476795	0.8930997429129353	0.8922821172071735	3206,1156	1	1
100	k_medoids	3	0.005216913776051022	0.8885989558690115	0.8968966684027777	1708,1766,888	357	119.33333333333333
100	contiguous_segmentation	3	-0.003920994378200775	0.8930328112931489	0.8924494070092471	5,3201,1156	2	1
100	k_medoids	4	0.002264551965446322	0.8889263906936575	0.8970074855798058	2094,801,310,1157	448	112.25
100	contiguous_segmentation	4	-0.00557868558353817	0.8928402074954395	0.8925447653048776	5,3201,1141,15	3	1
100	k_medoids	5	9.517130016923787e-05	0.8893562453866238	0.8959234874947671	153,1127,1287,1346,449	438	87.8
100	contiguous_segmentation	5	-0.00955740712548361	0.8928760655293345	0.8924387492101421	5,3201,67,1074,15	4	1
100	k_medoids	6	0.002119844724440268	0.8863807596070251	0.8964438777963646	484,1521,158,36,1161,1002	407	68
100	contiguous_segmentation	6	-0.010631658246057125	0.8927070603741146	0.8919280652403655	5,3201,67,279,795,15	5	1
100	k_medoids	7	0.00038919325966556436	0.8848935006044392	0.8957525213108986	593,371,1024,1022,174,413,765	492	70.42857142857143
100	contiguous_segmentation	7	-0.010989589622033781	0.8918323569884984	0.8918269750132917	5,3201,67,279,498,297,15	6	1
100	k_medoids	8	0.0007098498213337407	0.8832785831189465	0.8960781340031257	522,180,371,1286,182,335,948,538	511	64
