position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
10523	0	1	1	1	1	4	0.8	10522.5	0.08566830443981585	0.10000000000000002	27.5
23808	0	1	1	1	1	4	0.8	23807.5	0.08529432291429041	0.09622556248918268	22.5
18003	0	1	1	1	1	4	0.8	18002.5	0.0850155368535569	0.10000000000000002	17.5
22898	0	1	1	1	1	4	0.8	22897.5	0.08408449970140752	0.09622556248918268	7.5
38615	1	1	1	1	0	4	0.8	38615	0.08310755943636655	0.0957262351386333	35
5733	0	1	1	1	1	4	0.8	5732.5	0.08265196524654378	0.10000000000000002	32.5
2638	0	1	1	1	1	4	0.8	2637.5	0.08248429698128616	0.09622556248918268	37.5
21623	0	1	1	1	1	4	0.8	21622.5	0.08183769111574671	0.09622556248918268	27.5
6800	0	1	1	1	1	4	0.8	6800	0.08160134050540757	0.09622556248918268	20
5883	0	1	1	1	1	4	0.8	5882.5	0.08016117988941358	0.09622556248918268	22.5
24175	0	1	1	1	1	4	0.8	24175	0.0801114886905788	0.09622556248918268	25
29670	1	1	1	0	1	4	0.8	29670	0.07676596125311128	0.09622556248918268	30
38842	1	1	1	0	0	3	0.6	38841.666666666664	0.09372851047055797	0.10000000000000002	21.66666666666424
23300	0	1	1	1	0	3	0.6	23300	0.09302327296144976	0.10000000000000002	20
23713	0	1	1	1	0	3	0.6	23713.333333333332	0.09197800421435756	0.10000000000000002	13.33333333333212
17663	0	1	1	1	0	3	0.6	17663.333333333332	0.09189193707486767	0.09622556248918268	16.66666666666788
23203	0	1	1	0	1	3	0.6	23203.333333333332	0.09176277146008388	0.10000000000000002	36.66666666666788
26063	0	1	1	1	0	3	0.6	26063.333333333332	0.09128846367116623	0.10000000000000002	36.66666666666788
23393	0	1	1	1	0	3	0.6	23393.333333333332	0.09109717187910318	0.10000000000000002	33.33333333333212
10240	0	1	1	1	0	3	0.6	10240	0.09097933236235052	0.10000000000000002	20
21043	0	1	1	1	0	3	0.6	21043.333333333332	0.09089107135671652	0.10000000000000002	6.666666666667879
11597	0	1	1	1	0	3	0.6	11596.666666666666	0.09088610286491414	0.10000000000000002	6.66666666666606
17103	1	1	0	0	1	3	0.6	17103.333333333332	0.09088516897299241	0.09999999999999999	6.666666666667879
2853	0	1	1	1	0	3	0.6	2853.3333333333335	0.09077807782582142	0.10000000000000002	16.666666666666515
3903	0	1	1	0	1	3	0.6	3903.3333333333335	0.09072163590564616	0.10000000000000003	26.666666666666515
23047	0	1	1	1	0	3	0.6	23046.666666666668	0.09055714804381979	0.09622556248918268	26.66666666666788
17267	0	1	1	1	0	3	0.6	17266.666666666668	0.08991179809095229	0.09622556248918268	46.66666666666788
23910	0	1	1	1	0	3	0.6	23910	0.08959422503545705	0.0957262351386333	40
29343	0	1	1	1	0	3	0.6	29343.333333333332	0.0893172600578021	0.10000000000000002	6.666666666667879
16390	0	1	1	1	0	3	0.6	16390	0.08891681870957671	0.09622556248918268	10
5243	0	1	1	1	0	3	0.6	5243.333333333333	0.0886878338053724	0.10000000000000002	23.33333333333303
25850	0	1	1	1	0	3	0.6	25850	0.08868187253699147	0.10000000000000002	30
20593	0	1	1	0	1	3	0.6	20593.333333333332	0.08859816749092034	0.10000000000000002	13.33333333333212
20247	0	1	1	1	0	3	0.6	20246.666666666668	0.08859066162298097	0.09622556248918268	26.66666666666788
29590	0	1	1	1	0	3	0.6	29590	0.08848818008585066	0.0957262351386333	20
16533	0	1	1	1	0	3	0.6	16533.333333333332	0.08836178016084253	0.09622556248918268	16.66666666666788
18733	0	1	1	1	0	3	0.6	18733.333333333332	0.08821474056147093	0.09622556248918268	33.33333333333212
6417	0	1	1	1	0	3	0.6	6416.666666666667	0.08804713702765521	0.09622556248918268	23.33333333333303
30020	0	1	1	0	1	3	0.6	30020	0.08776293560337148	0.10000000000000002	40
29123	0	1	1	1	0	3	0.6	29123.333333333332	0.08765431928705927	0.0962255624891827	36.66666666666788
18530	0	1	1	1	0	3	0.6	18530	0.0874950596457172	0.10000000000000002	30
22733	0	1	1	1	0	3	0.6	22733.333333333332	0.087437519635443	0.09622556248918268	43.33333333333212
14670	0	1	1	0	1	3	0.6	14670	0.08733818394540732	0.10000000000000002	40
3100	0	1	1	1	0	3	0.6	3100	0.08707392014831132	0.09622556248918268	20
7573	0	1	1	1	0	3	0.6	7573.333333333333	0.08705701471475985	0.09622556248918268	26.66666666666697
41273	0	1	1	1	0	3	0.6	41273.333333333336	0.08696231413063886	0.10000000000000003	36.66666666666424
9990	0	1	1	1	0	3	0.6	9990	0.08690033991898882	0.09622556248918268	20
23563	0	1	1	1	0	3	0.6	23563.333333333332	0.08685874635741171	0.09622556248918268	16.66666666666788
20860	0	1	1	1	0	3	0.6	20860	0.08658139221314992	0.09622556248918268	10
24840	0	1	1	1	0	3	0.6	24840	0.08606427045142762	0.0957262351386333	10
4267	0	1	1	1	0	3	0.6	4266.666666666667	0.08598545228219971	0.0957262351386333	33.33333333333303
8000	0	1	1	1	0	3	0.6	8000	0.08568439511767324	0.09622556248918268	20
9667	0	1	1	1	0	3	0.6	9666.666666666666	0.08565419457584682	0.0957262351386333	16.66666666666606
16083	0	1	0	1	1	3	0.6	16083.333333333334	0.08538933693545325	0.10000000000000002	33.33333333333394
6090	0	1	1	0	1	3	0.6	6090	0.08535811458523399	0.09622556248918268	20
19973	0	1	1	0	1	3	0.6	19973.333333333332	0.08522789954826789	0.09622556248918268	26.66666666666788
24467	0	1	1	1	0	3	0.6	24466.666666666668	0.08517698532947564	0.0957262351386333	33.33333333333212
16680	0	1	1	0	1	3	0.6	16680	0.0845765799240637	0.10000000000000002	20
24047	0	1	1	1	0	3	0.6	24046.666666666668	0.08409167860164035	0.09622556248918268	6.666666666667879
6180	0	1	1	1	0	3	0.6	6180	0.0840475208588309	0.09622556248918268	40
11383	0	1	1	0	1	3	0.6	11383.333333333334	0.08401642500632474	0.10000000000000002	33.33333333333394
23507	0	1	1	0	1	3	0.6	23506.666666666668	0.08384615140763717	0.09622556248918268	13.33333333333212
21233	0	1	1	1	0	3	0.6	21233.333333333332	0.08379882867583853	0.09622556248918268	46.66666666666788
16887	0	1	1	0	1	3	0.6	16886.666666666668	0.08289776644631867	0.09622556248918268	26.66666666666788
18820	0	1	1	0	1	3	0.6	18820	0.08207998725367216	0.0957262351386333	20
6493	0	1	1	0	1	3	0.6	6493.333333333333	0.08105986485875094	0.09597589881390801	13.33333333333303
37873	0	1	1	0	1	3	0.6	37873.333333333336	0.08077900938254204	0.09622556248918268	33.33333333333576
31317	0	1	1	1	0	3	0.6	31316.666666666668	0.0790957492806753	0.09622556248918268	16.66666666666788
15093	0	1	0	1	1	3	0.6	15093.333333333334	0.07880553486808674	0.10000000000000002	13.33333333333394
28000	0	1	1	0	1	3	0.6	28000	0.07791020770860443	0.09622556248918268	20
30227	0	1	1	1	0	3	0.6	30226.666666666668	0.07663130394662221	0.09622556248918268	23.33333333333212
1110	0	1	1	0	1	3	0.6	1110	0.0754784602895555	0.09622556248918268	20
14893	0	0	1	1	1	3	0.6	14893.333333333334	0.0746888392199707	0.08604047768631529	13.33333333333394
6270	0	0	1	1	1	3	0.6	6270	0.0703159820237661	0.07344517029570302	30
17445	0	1	1	0	0	2	0.4	17445	0.09833333333333337	0.10000000000000002	15
38450	1	1	0	0	0	2	0.4	38450	0.09811278124459134	0.10000000000000002	10
4795	0	1	1	0	0	2	0.4	4795	0.0976409765557392	0.10000000000000002	25
11795	0	1	1	0	0	2	0.4	11795	0.09724752590932799	0.10000000000000002	25
21945	0	1	1	0	0	2	0.4	21945	0.09669736717803486	0.10000000000000002	15
40590	1	1	0	0	0	2	0.4	40590	0.09622556248918268	0.10000000000000002	20
