window_size	position	method	jump_strength	threshold
50	1350	pelt	0.07735337493509596	0.0010830510612388257
50	1480	pelt	0.09245112497836531	0.0010830510612388257
50	29660	pelt	0.06754887502163469	0.0010830510612388257
50	55	binary_segmentation	0.09999999999999999	0
50	16750	binary_segmentation	0.07245112497836532	0
50	17110	binary_segmentation	0.09999999999999999	0
50	17410	binary_segmentation	0.09245112497836531	0
50	29660	binary_segmentation	0.06754887502163469	0
50	34690	binary_segmentation	0.09999999999999999	0
50	35945	binary_segmentation	0.08490224995673064	0
50	36095	binary_segmentation	0.09999999999999999	0
50	38435	binary_segmentation	0.08490224995673064	0
50	38460	binary_segmentation	0.09999999999999999	0
50	38600	binary_segmentation	0.07245112497836532	0
50	38855	binary_segmentation	0.09245112497836531	0
50	40570	binary_segmentation	0.09245112497836531	0
50	40670	binary_segmentation	0.09245112497836531	0
100	230	threshold	0.09622556248918268	0.09412292196914483
100	260	threshold	0.09622556248918268	0.09412292196914483
100	280	threshold	0.09622556248918268	0.09412292196914483
100	330	threshold	0.10000000000000002	0.09412292196914483
100	370	threshold	0.09622556248918268	0.09412292196914483
100	420	threshold	0.09622556248918268	0.09412292196914483
100	470	threshold	0.09622556248918268	0.09412292196914483
100	590	threshold	0.10000000000000002	0.09412292196914483
100	720	threshold	0.09622556248918268	0.09412292196914483
100	770	threshold	0.09622556248918268	0.09412292196914483
100	790	threshold	0.09622556248918268	0.09412292196914483
100	920	threshold	0.09622556248918268	0.09412292196914483
100	950	threshold	0.09622556248918268	0.09412292196914483
100	980	threshold	0.10000000000000002	0.09412292196914483
100	1130	threshold	0.09622556248918268	0.09412292196914483
100	1270	threshold	0.09622556248918268	0.09412292196914483
100	1710	threshold	0.09622556248918268	0.09412292196914483
100	2080	threshold	0.10000000000000002	0.09412292196914483
100	2200	threshold	0.09622556248918268	0.09412292196914483
100	2290	threshold	0.10000000000000002	0.09412292196914483
100	2360	threshold	0.09622556248918268	0.09412292196914483
100	2460	threshold	0.09622556248918268	0.09412292196914483
100	2480	threshold	0.09622556248918268	0.09412292196914483
100	2640	threshold	0.09622556248918268	0.09412292196914483
100	2710	threshold	0.10000000000000002	0.09412292196914483
100	2790	threshold	0.10000000000000002	0.09412292196914483
100	2870	threshold	0.10000000000000002	0.09412292196914483
100	2920	threshold	0.09622556248918268	0.09412292196914483
100	2960	threshold	0.10000000000000002	0.09412292196914483
100	3120	threshold	0.09622556248918268	0.09412292196914483
100	3400	threshold	0.10000000000000002	0.09412292196914483
100	3500	threshold	0.10000000000000002	0.09412292196914483
100	3600	threshold	0.09622556248918268	0.09412292196914483
100	3620	threshold	0.10000000000000002	0.09412292196914483
100	3650	threshold	0.09622556248918268	0.09412292196914483
100	3670	threshold	0.09622556248918268	0.09412292196914483
100	3730	threshold	0.09622556248918268	0.09412292196914483
100	3860	threshold	0.09622556248918268	0.09412292196914483
100	3890	threshold	0.10000000000000002	0.09412292196914483
100	3910	threshold	0.09622556248918268	0.09412292196914483
100	3930	threshold	0.10000000000000003	0.09412292196914483
100	4030	threshold	0.09622556248918268	0.09412292196914483
100	4090	threshold	0.09622556248918268	0.09412292196914483
100	4250	threshold	0.0957262351386333	0.09412292196914483
100	4350	threshold	0.0957262351386333	0.09412292196914483
100	4380	threshold	0.09622556248918268	0.09412292196914483
100	4530	threshold	0.10000000000000002	0.09412292196914483
100	4650	threshold	0.09622556248918268	0.09412292196914483
100	4770	threshold	0.10000000000000002	0.09412292196914483
100	4800	threshold	0.10000000000000002	0.09412292196914483
100	4830	threshold	0.09622556248918268	0.09412292196914483
100	4860	threshold	0.09622556248918268	0.09412292196914483
100	4880	threshold	0.09622556248918268	0.09412292196914483
100	4940	threshold	0.09572623513863329	0.09412292196914483
100	5150	threshold	0.09622556248918268	0.09412292196914483
100	5180	threshold	0.09622556248918268	0.09412292196914483
100	5200	threshold	0.09622556248918268	0.09412292196914483
100	5220	threshold	0.10000000000000002	0.09412292196914483
100	5290	threshold	0.09622556248918268	0.09412292196914483
100	5330	threshold	0.0957262351386333	0.09412292196914483
100	5370	threshold	0.0957262351386333	0.09412292196914483
100	5440	threshold	0.09622556248918268	0.09412292196914483
100	5490	threshold	0.09622556248918268	0.09412292196914483
100	5520	threshold	0.10000000000000002	0.09412292196914483
100	5620	threshold	0.09622556248918267	0.09412292196914483
100	5660	threshold	0.09622556248918268	0.09412292196914483
100	5720	threshold	0.10000000000000002	0.09412292196914483
100	5800	threshold	0.09622556248918268	0.09412292196914483
100	5820	threshold	0.09622556248918268	0.09412292196914483
100	5870	threshold	0.09622556248918268	0.09412292196914483
100	5960	threshold	0.09622556248918268	0.09412292196914483
100	5990	threshold	0.09622556248918268	0.09412292196914483
100	6020	threshold	0.10000000000000003	0.09412292196914483
100	6070	threshold	0.09622556248918268	0.09412292196914483
100	6110	threshold	0.09622556248918268	0.09412292196914483
100	6170	threshold	0.09622556248918268	0.09412292196914483
100	6350	threshold	0.09622556248918268	0.09412292196914483
100	6410	threshold	0.09622556248918268	0.09412292196914483
100	6460	threshold	0.09622556248918268	0.09412292196914483
100	6560	threshold	0.0957262351386333	0.09412292196914483
100	6640	threshold	0.09622556248918268	0.09412292196914483
100	6820	threshold	0.09622556248918268	0.09412292196914483
100	6910	threshold	0.09622556248918268	0.09412292196914483
100	6960	threshold	0.09622556248918268	0.09412292196914483
100	6990	threshold	0.09622556248918268	0.09412292196914483
100	7010	threshold	0.10000000000000002	0.09412292196914483
100	7050	threshold	0.09622556248918268	0.09412292196914483
100	7080	threshold	0.10000000000000002	0.09412292196914483
100	7150	threshold	0.09622556248918268	0.09412292196914483
100	7220	threshold	0.09622556248918268	0.09412292196914483
100	7240	threshold	0.10000000000000002	0.09412292196914483
100	7270	threshold	0.09622556248918267	0.09412292196914483
100	7310	threshold	0.09622556248918268	0.09412292196914483
100	7570	threshold	0.09622556248918268	0.09412292196914483
100	7620	threshold	0.09622556248918268	0.09412292196914483
100	7660	threshold	0.10000000000000002	0.09412292196914483
100	7780	threshold	0.10000000000000002	0.09412292196914483
100	7870	threshold	0.0957262351386333	0.09412292196914483
100	8020	threshold	0.09622556248918268	0.09412292196914483
100	8320	threshold	0.09622556248918268	0.09412292196914483
100	8370	threshold	0.09622556248918268	0.09412292196914483
100	8440	threshold	0.10000000000000003	0.09412292196914483
100	8510	threshold	0.09572623513863329	0.09412292196914483
100	8550	threshold	0.09622556248918268	0.09412292196914483
100	8620	threshold	0.09622556248918268	0.09412292196914483
100	8680	threshold	0.10000000000000002	0.09412292196914483
100	8720	threshold	0.10000000000000002	0.09412292196914483
100	8830	threshold	0.09622556248918267	0.09412292196914483
100	8860	threshold	0.10000000000000002	0.09412292196914483
100	8950	threshold	0.09622556248918268	0.09412292196914483
100	9010	threshold	0.10000000000000002	0.09412292196914483
100	9040	threshold	0.09622556248918268	0.09412292196914483
100	9060	threshold	0.09622556248918268	0.09412292196914483
100	9220	threshold	0.10000000000000002	0.09412292196914483
100	9380	threshold	0.09622556248918268	0.09412292196914483
100	9450	threshold	0.09622556248918268	0.09412292196914483
100	9670	threshold	0.0957262351386333	0.09412292196914483
100	9730	threshold	0.10000000000000002	0.09412292196914483
100	9770	threshold	0.10000000000000002	0.09412292196914483
100	9830	threshold	0.09622556248918268	0.09412292196914483
100	9870	threshold	0.10000000000000002	0.09412292196914483
100	9950	threshold	0.09551701523880121	0.09412292196914483
100	9970	threshold	0.09622556248918268	0.09412292196914483
100	10050	threshold	0.09622556248918268	0.09412292196914483
100	10150	threshold	0.09622556248918268	0.09412292196914483
100	10170	threshold	0.09622556248918268	0.09412292196914483
