source	target	global_count	eligible_blocks	positive_blocks	negative_blocks	neutral_blocks	joint_classes	currier_classes	hands	joint_class_ids	currier_ids	hand_ids	median_log2_enrichment	mean_log2_enrichment	between_block_sd	sign	sign_consistency	tested_blocks	successful_sign_predictions	transfer_fraction	empirical_p	fdr_q	permutations	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000078	x002772	2	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.634938905	1.538410709	0.4482261514	preferred	0.9615384615	26	25	0.9615384615	1	1	1000	1	0.04642541944	EXPECTED_FROM_NULL
x000078	x003546	1	26	26	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.623515174	1.477450613	0.537539331	preferred	1	26	26	1	1	1	1000	0	0.04861186132	EXPECTED_FROM_NULL
x000078	x010069	1	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.622799906	1.294570324	0.7230787557	preferred	0.8846153846	26	23	0.8846153846	1	1	1000	1	0.05476273059	EXPECTED_FROM_NULL
x000078	x011298	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.590029689	1.251825666	0.8142611009	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	1	0.05203991825	EXPECTED_FROM_NULL
x000078	x012336	5	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.611672977	1.35553042	0.6579475304	preferred	0.9230769231	26	24	0.9230769231	0.07292707293	0.2887500507	1000	1	0.05278491377	EXPECTED_FROM_NULL
x000078	x012338	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.594355706	1.237880663	0.8015883418	preferred	0.9230769231	26	24	0.9230769231	0.05394605395	0.2549660865	1000	1	0.05202640418	EXPECTED_FROM_NULL
x000078	x012727	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.634938905	1.538410709	0.4461629509	preferred	0.9615384615	26	25	0.9615384615	0.02197802198	0.2055860806	1000	1	0.04659237389	EXPECTED_FROM_NULL
x000078	x015728	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.634938905	1.477450613	0.534870508	preferred	0.9615384615	26	25	0.9615384615	0.02797202797	0.2135959279	1000	1	0.04851079365	EXPECTED_FROM_NULL
x000078	x016140	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.582093016	1.266225494	0.7369112036	preferred	0.9615384615	26	25	0.9615384615	1	1	1000	1	0.05452898144	EXPECTED_FROM_NULL
x000078	x016338	2	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.568128644	1.200540138	0.7595124087	preferred	0.9615384615	26	25	0.9615384615	0.06393606394	0.2728830105	1000	0.5	0.05504771032	EXPECTED_FROM_NULL
x000078	x016339	1	26	22	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.535295909	1.022385109	0.8412517875	preferred	0.8461538462	26	22	0.8461538462	0.1458541459	0.4651172691	1000	1	0.06700783247	EXPECTED_FROM_NULL
x000078	x016340	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.590029689	1.237880663	0.7928202136	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05440026385	EXPECTED_FROM_NULL
x000078	x016464	2	26	26	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.635941182	1.538410709	0.460240794	preferred	1	26	26	1	0.02197802198	0.2055860806	1000	1	0.04668559824	EXPECTED_FROM_NULL
x000078	x016890	1	26	22	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.511900558	0.9144099195	0.9422713951	preferred	0.8461538462	26	22	0.8461538462	1	1	1000	1	0.06727789797	EXPECTED_FROM_NULL
x000078	x016891	1	26	21	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.568128644	1.026655544	0.9128426422	preferred	0.8076923077	26	21	0.8076923077	1	1	1000	0	0.06092070639	EXPECTED_FROM_NULL
x000078	x016892	1	26	20	6	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.582093016	0.9373506172	0.9683007712	preferred	0.7692307692	26	20	0.7692307692	1	1	1000	0	0.06243945656	EXPECTED_FROM_NULL
x000078	x016893	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.611672977	1.388145686	0.6606105688	preferred	0.9230769231	26	24	0.9230769231	0.03496503497	0.2205990731	1000	1	0.05004956383	EXPECTED_FROM_NULL
x000078	x017899	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.568128644	1.144305301	0.7822550987	preferred	0.9230769231	26	24	0.9230769231	0.07592407592	0.2969504363	1000	1	0.06029504424	EXPECTED_FROM_NULL
x000078	x017901	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.635941182	1.599370805	0.3498666431	preferred	0.9615384615	26	25	0.9615384615	0.01249875012	0.1996171368	10000	1	0.04484907241	EXPECTED_FROM_NULL
x000078	x025680	2	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.594355706	1.294570324	0.6742507635	preferred	0.9615384615	26	25	0.9615384615	0.06493506494	0.2750551335	1000	1	0.05515999987	EXPECTED_FROM_NULL
x000078	x025682	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.606625044	1.32718559	0.7264103595	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05190166611	EXPECTED_FROM_NULL
x000078	x025683	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.611672977	1.359800855	0.7044937729	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.04997836556	EXPECTED_FROM_NULL
x000078	x027109	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.634938905	1.510065878	0.5545391695	preferred	0.9615384615	26	25	0.9615384615	1	1	1000	1	0.04610160318	EXPECTED_FROM_NULL
x000078	x028830	1	26	26	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.568128644	1.233610228	0.7040077377	preferred	1	26	26	1	1	1	1000	0	0.05822067835	EXPECTED_FROM_NULL
x000078	x028832	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.598688371	1.266225494	0.7197546513	preferred	0.9230769231	26	24	0.9230769231	0.05194805195	0.2546361935	1000	1	0.05372582161	EXPECTED_FROM_NULL
x000078	x029313	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.594355706	1.266225494	0.7410601079	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05472918384	EXPECTED_FROM_NULL
x000078	x030474	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.499263285	0.8817946539	0.8793731521	preferred	0.9230769231	26	24	0.9230769231	0.1168831169	0.3875961557	1000	1	0.0744365636	EXPECTED_FROM_NULL
x000078	x030476	1	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.599403639	1.237880663	0.8336514639	preferred	0.8846153846	26	23	0.8846153846	1	1	1000	1	0.05294436824	EXPECTED_FROM_NULL
x000078	x030478	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.590029689	1.205265397	0.7458686399	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05635098095	EXPECTED_FROM_NULL
x000078	x030933	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.623811976	1.449105782	0.5406201006	preferred	0.9615384615	26	25	0.9615384615	1	1	1000	1	0.04943476824	EXPECTED_FROM_NULL
x000079	x004166	1	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.596538132	1.303246772	0.7223162459	preferred	0.8846153846	26	23	0.8846153846	1	1	1000	1	0.05266947538	EXPECTED_FROM_NULL
x000079	x006978	1	26	26	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.596538132	1.514471891	0.3917853938	preferred	1	26	26	1	1	1	1000	0	0.04764425963	EXPECTED_FROM_NULL
x000079	x010069	1	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555421363	1.148711314	0.7874530195	preferred	0.8846153846	26	23	0.8846153846	1	1	1000	0	0.06169009069	EXPECTED_FROM_NULL
x000079	x012198	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.591481093	1.303246772	0.743019641	preferred	0.9230769231	26	24	0.9230769231	0.05794205794	0.2638537933	1000	1	0.05245016567	EXPECTED_FROM_NULL
x000079	x012199	1	26	21	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.597214485	1.242286676	0.7950173336	preferred	0.8076923077	26	21	0.8076923077	1	1	1000	0	0.05444153097	EXPECTED_FROM_NULL
x000079	x012336	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.569405436	1.270631506	0.6812491817	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05640349586	EXPECTED_FROM_NULL
x000079	x012338	1	26	26	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555421363	1.331591603	0.5989796665	preferred	1	26	26	1	1	1	1000	0	0.05270549332	EXPECTED_FROM_NULL
x000079	x012727	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.591481093	1.392551699	0.5946712434	preferred	0.9615384615	26	25	0.9615384615	1	1	1000	0	0.0516841513	EXPECTED_FROM_NULL
x000079	x012775	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.591481093	1.392551699	0.6146288718	preferred	0.9615384615	26	25	0.9615384615	0.03496503497	0.2205990731	1000	1	0.0516841513	EXPECTED_FROM_NULL
x000079	x016338	5	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555421363	1.119911659	0.9127138621	preferred	0.8846153846	26	23	0.8846153846	0.05194805195	0.2546361935	1000	0.3333333333	0.0536905205	EXPECTED_FROM_NULL
x000079	x016339	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.555421363	1.20967141	0.7018356103	preferred	0.9230769231	26	24	0.9230769231	0.04595404595	0.2427454898	1000	1	0.05911404139	EXPECTED_FROM_NULL
x000079	x016341	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.569405436	1.303246772	0.6299413555	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	1	0.05437728505	EXPECTED_FROM_NULL
x000079	x016465	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.543574376	1.18132658	0.7547930598	preferred	0.9230769231	26	24	0.9230769231	0.06393606394	0.2728830105	1000	1	0.05816413482	EXPECTED_FROM_NULL
x000079	x016890	2	26	20	6	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	0.8499816551	0.7588763415	0.9389928051	preferred	0.7692307692	26	20	0.7692307692	0.1118881119	0.375469075	1000	1	0.0768992757	EXPECTED_FROM_NULL
x000079	x016891	2	26	19	7	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.537563112	0.9460270652	1.009730819	preferred	0.7307692308	26	19	0.7307692308	0.000599940006	0.0498839005	10000	0.5	0.05877191574	SIGNIFICANT_UNSTABLE
x000079	x016892	2	26	20	6	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.482123678	0.8524517034	0.9541070075	preferred	0.7692307692	26	20	0.7692307692	0.04995004995	0.2508677005	1000	0.5	0.06829938428	EXPECTED_FROM_NULL
x000079	x016894	2	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.596538132	1.331591603	0.6470492726	preferred	0.8846153846	26	23	0.8846153846	0.02597402597	0.2128163807	1000	0.5	0.05288157923	EXPECTED_FROM_NULL
x000079	x019160	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.516897101	1.07335139	0.8772219397	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05741859215	EXPECTED_FROM_NULL
x000079	x025200	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.544934298	1.20967141	0.7064156362	preferred	0.9230769231	26	24	0.9230769231	0.06793206793	0.2798302615	1000	1	0.05922571121	EXPECTED_FROM_NULL
x000079	x025680	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.494478397	0.9658310255	0.9268152982	preferred	0.9230769231	26	24	0.9230769231	0.1008991009	0.3501058447	1000	1	0.0656450622	EXPECTED_FROM_NULL
x000079	x025681	1	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.598655739	1.364206868	0.6426402566	preferred	0.8846153846	26	23	0.8846153846	1	1	1000	1	0.05212598334	EXPECTED_FROM_NULL
x000079	x025683	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.573881236	1.335862038	0.6520352723	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	1	0.05214685704	EXPECTED_FROM_NULL
x000079	x027109	1	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.573881236	1.364206868	0.6172286828	preferred	0.9615384615	26	25	0.9615384615	1	1	1000	1	0.05261451356	EXPECTED_FROM_NULL
x000079	x028830	1	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.544934298	1.134311487	0.89238485	preferred	0.9230769231	26	24	0.9230769231	1	1	1000	0	0.05607422857	EXPECTED_FROM_NULL
x000079	x030474	4	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.549410099	1.124636919	0.8597979005	preferred	0.8846153846	26	23	0.8846153846	0.000599940006	0.0498839005	10000	0.25	0.05743065528	BACKBONE_PREFERRED
x000079	x030476	3	26	25	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.573881236	1.331591603	0.6731011426	preferred	0.9615384615	26	25	0.9615384615	0.00299970003	0.102035251	10000	0.5	0.05383911405	EXPECTED_FROM_NULL
x000079	x030477	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.591481093	1.364206868	0.6481523466	preferred	0.9230769231	26	24	0.9230769231	0.03396603397	0.2197514301	1000	1	0.05118357337	EXPECTED_FROM_NULL
x000079	x030478	4	26	23	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.562034249	1.274901942	0.6330433804	preferred	0.8846153846	26	23	0.8846153846	0.02497502498	0.211580872	1000	0.3333333333	0.05568075233	EXPECTED_FROM_NULL
x000079	x031712	2	26	24	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.615163327	1.514471891	0.4924212282	preferred	0.9230769231	26	24	0.9230769231	0.01398601399	0.1996171368	1000	1	0.04710956702	EXPECTED_FROM_NULL
x000080	x001073	1	14	9	5	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	0.8033615097	0.6203885674	0.9980331163	preferred	0.6428571429	14	9	0.6428571429	1	1	1000	0	0.1224917853	EXPECTED_FROM_NULL
x000080	x012198	1	14	14	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.510841109	1.26582954	0.601006293	preferred	1	14	14	1	0.04895104895	0.2503305351	1000	1	0.1027204324	EXPECTED_FROM_NULL
x000080	x012199	1	14	14	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.567120352	1.492252754	0.3774176386	preferred	1	14	14	1	1	1	1000	1	0.08755293133	EXPECTED_FROM_NULL
x000080	x012336	1	14	12	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.567120352	1.26582954	0.6870877451	preferred	0.8571428571	14	12	0.8571428571	0.02797202797	0.2135959279	1000	1	0.1027244718	EXPECTED_FROM_NULL
x000080	x012338	2	14	13	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.534544114	1.26582954	0.6707238045	preferred	0.9285714286	14	13	0.9285714286	0.000599940006	0.0498839005	10000	0.5	0.1034053144	BACKBONE_PREFERRED
x000080	x016338	4	14	11	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.427260015	0.8994521814	0.9167643712	preferred	0.7857142857	14	11	0.7857142857	0.002299770023	0.09387243094	10000	0.3333333333	0.1227950956	EXPECTED_FROM_NULL
x000080	x016339	3	14	14	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.510841109	1.326400747	0.5706446579	preferred	1	14	14	1	0.02897102897	0.2183215015	1000	0.5	0.09850047444	EXPECTED_FROM_NULL
x000080	x016340	1	14	13	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.510841109	1.21318914	0.7182198326	preferred	0.9285714286	14	13	0.9285714286	0.03996003996	0.2288527799	1000	1	0.101299061	EXPECTED_FROM_NULL
x000080	x016341	2	14	13	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.595129772	1.492252754	0.4709079627	preferred	0.9285714286	14	13	0.9285714286	1	1	1000	0	0.08809540334	EXPECTED_FROM_NULL
x000080	x016465	1	14	12	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.558221235	1.21318914	0.8458556358	preferred	0.8571428571	14	12	0.8571428571	1	1	1000	0	0.09883249778	EXPECTED_FROM_NULL
x000080	x016476	1	14	13	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.534544114	1.26582954	0.6991047445	preferred	0.9285714286	14	13	0.9285714286	0.04295704296	0.2375334026	1000	1	0.1018858925	EXPECTED_FROM_NULL
x000080	x016892	2	14	11	3	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.387162497	0.820913919	0.9363316247	preferred	0.7857142857	14	11	0.7857142857	1	1	1000	0	0.1298238217	EXPECTED_FROM_NULL
x000080	x016893	1	14	12	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.558221235	1.26582954	0.6972582163	preferred	0.8571428571	14	12	0.8571428571	1	1	1000	0	0.1019719495	EXPECTED_FROM_NULL
x000080	x017767	2	14	14	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.534544114	1.379041147	0.4918043816	preferred	1	14	14	1	1	1	1000	0.5	0.09474053998	EXPECTED_FROM_NULL
x000080	x020376	1	14	13	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.534544114	1.326400747	0.6836819464	preferred	0.9285714286	14	13	0.9285714286	0.02397602398	0.2102584915	1000	1	0.09456526365	EXPECTED_FROM_NULL
x000080	x025682	3	14	12	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.558221235	1.239087003	0.8585572557	preferred	0.8571428571	14	12	0.8571428571	9.9990001e-05	0.02805969403	10000	0.6666666667	0.09374679671	BACKBONE_PREFERRED
x000080	x025683	2	14	12	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.493993586	0.9867659258	0.7952376739	preferred	0.8571428571	14	12	0.8571428571	0.03896103896	0.227188396	1000	0.5	0.1246324392	EXPECTED_FROM_NULL
x000080	x030474	1	14	12	2	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.387162497	0.8388809738	0.9379266828	preferred	0.8571428571	14	12	0.8571428571	1	1	1000	0	0.1331168338	EXPECTED_FROM_NULL
x000080	x030475	1	14	10	4	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.508797474	0.9867659258	0.9043222743	preferred	0.7142857143	14	10	0.7142857143	1	1	1000	0	0.117217962	EXPECTED_FROM_NULL
x000080	x030476	3	14	13	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.567120352	1.379041147	0.6124120349	preferred	0.9285714286	14	13	0.9285714286	1	1	1000	0	0.09528337727	EXPECTED_FROM_NULL
x000080	x030477	1	14	14	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.493993586	1.152617933	0.6684328279	preferred	1	14	14	1	1	1	1000	0	0.1128097646	EXPECTED_FROM_NULL
x000081	x012198	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.590749106	1.419097772	0.5651976786	preferred	1	8	8	1	1	1	1000	0	0.1550433152	EXPECTED_FROM_NULL
x000081	x012727	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.590749106	1.220977459	0.7184991093	preferred	0.875	8	7	0.875	1	1	1000	0	0.1686733994	EXPECTED_FROM_NULL
x000081	x012774	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.563491481	1.220977459	0.6860345173	preferred	1	8	8	1	1	1	1000	0	0.17041466	EXPECTED_FROM_NULL
x000081	x016141	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.590749106	1.419097772	0.5577497515	preferred	1	8	8	1	0.02197802198	0.2055860806	1000	1	0.1550433152	EXPECTED_FROM_NULL
x000081	x016338	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.590749106	1.12885676	0.9461114566	preferred	0.875	8	7	0.875	1	1	1000	0	0.165966045	EXPECTED_FROM_NULL
x000081	x016339	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	0.8548775392	0.8247368338	0.8183662995	preferred	0.875	8	7	0.875	0.05194805195	0.2546361935	1000	1	0.2448717911	EXPECTED_FROM_NULL
x000081	x016464	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.563491481	1.022857146	0.8068596523	preferred	0.875	8	7	0.875	1	1	1000	0	0.2009465672	EXPECTED_FROM_NULL
x000081	x016890	3	8	6	2	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	0.04103869557	0.4423751227	0.8288963801	preferred	0.75	8	6	0.75	0.08091908092	0.3084267176	1000	1	0.3193108077	EXPECTED_FROM_NULL
x000081	x016892	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.563491481	0.9307364471	0.967749536	preferred	0.875	8	7	0.875	1	1	1000	0	0.1845297274	EXPECTED_FROM_NULL
x000081	x017767	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.608114378	1.617218084	0.07232382389	preferred	1	8	8	1	1	1	1000	0	0.1360494452	EXPECTED_FROM_NULL
x000081	x023286	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.563491481	1.220977459	0.728101926	preferred	1	8	8	1	1	1	1000	0	0.1802012163	EXPECTED_FROM_NULL
x000081	x025681	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.608114378	1.617218084	0.07232382389	preferred	1	8	8	1	1	1	1000	0	0.1360494452	EXPECTED_FROM_NULL
x000081	x027109	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.608114378	1.617218084	0.07232382389	preferred	1	8	8	1	1	1	1000	0	0.1360494452	EXPECTED_FROM_NULL
x000081	x028530	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.608114378	1.617218084	0.07232382389	preferred	1	8	8	1	1	1	1000	0	0.1360494452	EXPECTED_FROM_NULL
x000081	x028830	2	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.590749106	1.419097772	0.5457073182	preferred	1	8	8	1	1	1	1000	0	0.1550433152	EXPECTED_FROM_NULL
x000081	x030478	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.608114378	1.419097772	0.5972289314	preferred	0.875	8	7	0.875	1	1	1000	0	0.1536783388	EXPECTED_FROM_NULL
x000081	x030933	1	8	7	1	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.599401413	1.326977072	0.617967455	preferred	0.875	8	7	0.875	1	1	1000	1	0.1645660069	EXPECTED_FROM_NULL
x000081	x031454	1	8	8	0	0	3	3	1	G0/generic,G2/generic,G3/generic	G0,G2,G3	generic	1.563491481	1.220977459	0.7168908222	preferred	1	8	8	1	1	1	1000	0	0.1802012163	EXPECTED_FROM_NULL
x000082	x002772	1	4	4	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.806118064	1.795894013	0.08476155852	preferred	1	4	4	1	1	1	1000	0	0.2623758433	EXPECTED_FROM_NULL
x000082	x012199	1	4	4	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.806118064	1.795894013	0.08476155852	preferred	1	4	4	1	1	1	1000	0	0.2623758433	EXPECTED_FROM_NULL
x000082	x016338	3	4	4	0	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	1.732714549	1.490295908	0.5552440133	preferred	1	4	4	1	1	1	1000	1	0.3075480046	EXPECTED_FROM_NULL
x000082	x016339	1	4	3	1	0	4	4	1	G0/generic,G1/generic,G2/generic,G3/generic	G0,G1,G2,G3	generic	0.9674653651	0.8191713643	1.164661745	preferred	0.75	4	3	0.75	1	1	1000	0	0.4320184137	EXPECTED_FROM_NULL
