record_type	token	count	token_a	token_b	distance	property	raw_value	normalized_value	mean_a	mean_b	delta	raw_mean_a	raw_mean_b	trajectory_correlation	mean_absolute_difference
token_property	x000052	268				effective_predecessor_count	129.4067358508353	2.241432094536169							
token_property	x000052	268				effective_successor_count	214.94184757194878	3.0762765562116883							
token_property	x000052	268				frequency_rank	21	-1.6193320807032847							
token_property	x000052	268				global_count	268	2.66106262689424							
token_property	x000052	268				global_frequency_probability	0.0061308992748152725	3.189784012003641							
token_property	x000052	268				grapheme_length	7	0							
token_property	x000052	268				line_end_probability	0.08582089552238806	0.05889155914063887							
token_property	x000052	268				line_start_probability	0.048507462686567165	-0.38870640001607537							
token_property	x000052	268				log_global_count	5.594711379601839	2.66106262689424							
token_property	x000052	268				max_predecessor_probability	0.03137254901960784	-1.093441225958122							
token_property	x000052	268				max_structural_similarity	0.5947600670057149	1.1819660289280816							
token_property	x000052	268				max_successor_probability	0.0163265306122449	-1.359900099024687							
token_property	x000052	268				mean_position	6.67910447761194	0.7168880064201011							
token_property	x000052	268				mean_structural_similarity_to_all	0.30111547120387305	1.206055300913508							
token_property	x000052	268				median_position	7	0.7912383371184436							
token_property	x000052	268				normalized_frequency_rank	0.03333333333333333	-1.6193320807032836							
token_property	x000052	268				normalized_mean_position	0.5528640745168396	0.7224165102787907							
token_property	x000052	268				positional_entropy	3.7529409086392467	1.557141857331312							
token_property	x000052	268				positional_specialization	0.03940465779674429	-0.6993722450872087							
token_property	x000052	268				predecessor_entropy	7.015768903903275	2.2094022843340397							
token_property	x000052	268				structural_degree_above_0_5	9	1.5160859980120598							
token_property	x000052	268				structural_degree_above_0_6	0	-0.3669723822542622							
token_property	x000052	268				structural_degree_above_0_7	0	-0.15881876878602796							
token_property	x000052	268				successor_entropy	7.747802581833248	3.0168792754286304							
token_property	x000052	268				top3_predecessor_mass	0.09019607843137255	-1.157840915670024							
token_property	x000052	268				top3_successor_mass	0.04081632653061225	-1.6731076041645083							
token_property	x000052	268				top5_predecessor_mass	0.13725490196078433	-1.2469595174911792							
token_property	x000052	268				top5_successor_mass	0.06122448979591837	-1.8372272160816576							
token_property	x000052	268				unique_grapheme_count	4	-1.9581830868915722							
token_property	x000052	268				unique_predecessor_count	163	2.4004911351811518							
token_property	x000052	268				unique_successor_count	224	2.9103318036583756							
token_property	x000053	252				effective_predecessor_count	142.29111481437616	2.3552076207764623							
token_property	x000053	252				effective_successor_count	187.2388475961161	2.895848812092376							
token_property	x000053	252				frequency_rank	23	-1.6083349188648923							
