position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
9010	0	1	0	0	0	1	0.2	9010	0.09622556248918267	0.09622556248918267	0
22870	0	1	0	0	0	1	0.2	22870	0.09622556248918267	0.09622556248918267	0
25020	0	1	0	0	0	1	0.2	25020	0.09622556248918267	0.09622556248918267	0
32800	0	1	0	0	0	1	0.2	32800	0.09622556248918267	0.09622556248918267	0
3620	0	1	0	0	0	1	0.2	3620	0.09597589881390799	0.09622556248918268	0
4350	0	1	0	0	0	1	0.2	4350	0.0957262351386333	0.0957262351386333	0
6820	0	1	0	0	0	1	0.2	6820	0.0957262351386333	0.0957262351386333	0
8680	0	1	0	0	0	1	0.2	8680	0.0957262351386333	0.0957262351386333	0
35850	0	1	0	0	0	1	0.2	35850	0.0957262351386333	0.0957262351386333	0
40070	0	1	0	0	0	1	0.2	40070	0.09556390622295666	0.09572623513863329	0
12235	1	0	0	0	0	1	0.2	12235	0.09496741665224355	0.09999999999999999	0
1420	0	0	1	0	0	1	0.2	1420	0.09408868005849934	0.09408868005849934	0
700	0	1	0	0	0	1	0.2	700	0.09408868005849932	0.09622556248918268	0
25920	0	1	0	0	0	1	0.2	25920	0.09408868005849931	0.09622556248918267	0
42550	0	1	0	0	0	1	0.2	42550	0.09408868005849931	0.09622556248918267	0
840	0	1	0	0	0	1	0.2	840	0.09383901638322463	0.0957262351386333	0
34980	0	1	0	0	0	1	0.2	34980	0.09245112497836534	0.09245112497836534	0
39630	0	1	0	0	0	1	0.2	39630	0.09245112497836534	0.09245112497836534	0
40570	0	1	0	0	0	1	0.2	40570	0.09245112497836534	0.09245112497836534	0
42710	0	1	0	0	0	1	0.2	42710	0.09245112497836534	0.09245112497836534	0
1940	0	1	0	0	0	1	0.2	1940	0.09245112497836533	0.09245112497836533	0
3140	0	1	0	0	0	1	0.2	3140	0.09245112497836533	0.09245112497836533	0
5870	0	1	0	0	0	1	0.2	5870	0.09245112497836533	0.09245112497836533	0
6940	0	1	0	0	0	1	0.2	6940	0.09245112497836533	0.09245112497836533	0
8260	0	1	0	0	0	1	0.2	8260	0.09245112497836533	0.09245112497836533	0
10640	0	1	0	0	0	1	0.2	10640	0.09245112497836533	0.09245112497836533	0
11210	0	1	0	0	0	1	0.2	11210	0.09245112497836533	0.09245112497836533	0
11660	0	1	0	0	0	1	0.2	11660	0.09245112497836533	0.09245112497836533	0
17230	0	1	0	0	0	1	0.2	17230	0.09245112497836533	0.09245112497836533	0
34650	0	1	0	0	0	1	0.2	34650	0.09245112497836533	0.09245112497836533	0
40670	0	1	0	0	0	1	0.2	40670	0.09245112497836533	0.09245112497836533	0
42240	0	1	0	0	0	1	0.2	42240	0.09245112497836533	0.09245112497836533	0
43420	0	1	0	0	0	1	0.2	43420	0.09245112497836533	0.09245112497836533	0
12285	1	0	0	0	0	1	0.2	12285	0.09245112497836531	0.09245112497836531	0
26825	1	0	0	0	0	1	0.2	26825	0.09245112497836531	0.09245112497836531	0
10750	0	1	0	0	0	1	0.2	10750	0.09195179762781597	0.09195179762781597	0
1820	0	1	0	0	0	1	0.2	1820	0.09195179762781595	0.09195179762781595	0
9120	0	1	0	0	0	1	0.2	9120	0.09195179762781595	0.09195179762781595	0
12910	0	1	0	0	0	1	0.2	12910	0.09195179762781595	0.09195179762781595	0
17100	0	1	0	0	0	1	0.2	17100	0.09195179762781595	0.09195179762781595	0
17940	0	1	0	0	0	1	0.2	17940	0.09195179762781595	0.09195179762781595	0
26330	0	1	0	0	0	1	0.2	26330	0.09195179762781595	0.09195179762781595	0
30270	0	1	0	0	0	1	0.2	30270	0.09195179762781595	0.09195179762781595	0
31120	0	1	0	0	0	1	0.2	31120	0.09195179762781595	0.09195179762781595	0
32890	0	1	0	0	0	1	0.2	32890	0.09195179762781595	0.09195179762781595	0
39140	0	1	0	0	0	1	0.2	39140	0.09195179762781595	0.09195179762781595	0
30080	0	1	0	0	0	1	0.2	30080	0.09195179762781594	0.09195179762781594	0
25200	0	0	1	0	0	1	0.2	25200	0.0912255624891827	0.0912255624891827	0
40920	0	0	1	0	0	1	0.2	40920	0.09015191363200539	0.09015191363200539	0
25780	0	0	1	0	0	1	0.2	25780	0.08984031911033062	0.08984031911033062	0
16220	0	0	1	0	0	1	0.2	16220	0.08960028130649797	0.09383901638322464	0
5100	0	0	1	0	0	1	0.2	5100	0.08935603162202584	0.08935603162202584	0
3940	0	0	1	0	0	1	0.2	3940	0.08659752400262523	0.08659752400262523	0
34220	0	0	1	0	0	1	0.2	34220	0.08495996892249129	0.08495996892249129	0
27800	0	0	1	0	0	1	0.2	27800	0.08373440643330861	0.08373440643330861	0
18360	0	0	1	0	0	1	0.2	18360	0.0837239911496373	0.0837239911496373	0
23620	0	0	1	0	0	1	0.2	23620	0.08338699271476453	0.08338699271476453	0
39940	0	0	1	0	0	1	0.2	39940	0.08316008492668066	0.08316008492668066	0
30760	0	0	1	0	0	1	0.2	30760	0.08307275016708261	0.08307275016708261	0
1290	0	1	0	0	0	1	0.2	1290	0.08012915774481454	0.08012915774481454	0
1350	1	0	0	0	0	1	0.2	1350	0.07245112497836532	0.07245112497836532	0
43050	0	0	0	1	0	1	0.2	43050	0.07079172192915374	0.07079172192915374	0
33000	0	0	0	1	0	1	0.2	33000	0.06927932520988948	0.06927932520988948	0
21250	0	0	0	1	0	1	0.2	21250	0.06335715114312813	0.06335715114312813	0
11400	0	0	0	0	1	1	0.2	11400	0.06232092260179535	0.06232092260179535	0
21600	0	0	0	0	1	1	0.2	21600	0.059824504155584955	0.059824504155584955	0
