window_size	position	method	jump_strength	threshold
50	45	threshold	0.09999999999999999	0.09908807972792066
50	65	threshold	0.09999999999999999	0.09908807972792066
50	85	threshold	0.09999999999999999	0.09908807972792066
50	100	threshold	0.09999999999999999	0.09908807972792066
50	110	threshold	0.09999999999999999	0.09908807972792066
50	155	threshold	0.09999999999999999	0.09908807972792066
50	185	threshold	0.09999999999999999	0.09908807972792066
50	240	threshold	0.09999999999999999	0.09908807972792066
50	250	threshold	0.09999999999999999	0.09908807972792066
50	265	threshold	0.09999999999999999	0.09908807972792066
50	285	threshold	0.09999999999999999	0.09908807972792066
50	300	threshold	0.09999999999999999	0.09908807972792066
50	315	threshold	0.09999999999999999	0.09908807972792066
50	330	threshold	0.09999999999999999	0.09908807972792066
50	355	threshold	0.09999999999999999	0.09908807972792066
50	390	threshold	0.09999999999999999	0.09908807972792066
50	420	threshold	0.09999999999999999	0.09908807972792066
50	450	threshold	0.09999999999999999	0.09908807972792066
50	470	threshold	0.09999999999999999	0.09908807972792066
50	480	threshold	0.09999999999999999	0.09908807972792066
50	510	threshold	0.09999999999999999	0.09908807972792066
50	525	threshold	0.09999999999999999	0.09908807972792066
50	550	threshold	0.1	0.09908807972792066
50	580	threshold	0.09999999999999999	0.09908807972792066
50	625	threshold	0.09999999999999999	0.09908807972792066
50	635	threshold	0.09999999999999999	0.09908807972792066
50	665	threshold	0.09999999999999999	0.09908807972792066
50	725	threshold	0.09999999999999999	0.09908807972792066
50	745	threshold	0.09999999999999999	0.09908807972792066
50	760	threshold	0.09999999999999999	0.09908807972792066
50	775	threshold	0.09999999999999999	0.09908807972792066
50	790	threshold	0.09999999999999999	0.09908807972792066
50	810	threshold	0.09999999999999999	0.09908807972792066
50	890	threshold	0.09999999999999999	0.09908807972792066
50	900	threshold	0.09999999999999999	0.09908807972792066
50	920	threshold	0.09999999999999999	0.09908807972792066
50	935	threshold	0.09999999999999999	0.09908807972792066
50	950	threshold	0.09999999999999999	0.09908807972792066
50	965	threshold	0.09999999999999999	0.09908807972792066
50	980	threshold	0.09999999999999999	0.09908807972792066
50	995	threshold	0.09999999999999999	0.09908807972792066
50	1020	threshold	0.09999999999999999	0.09908807972792066
50	1035	threshold	0.09999999999999999	0.09908807972792066
50	1055	threshold	0.09999999999999999	0.09908807972792066
50	1070	threshold	0.09999999999999999	0.09908807972792066
50	1085	threshold	0.09999999999999999	0.09908807972792066
50	1170	threshold	0.09999999999999999	0.09908807972792066
50	1185	threshold	0.09999999999999999	0.09908807972792066
50	1205	threshold	0.09999999999999999	0.09908807972792066
50	1220	threshold	0.09999999999999999	0.09908807972792066
50	1235	threshold	0.09999999999999999	0.09908807972792066
50	1255	threshold	0.09999999999999999	0.09908807972792066
50	1280	threshold	0.09999999999999999	0.09908807972792066
50	1305	threshold	0.09999999999999999	0.09908807972792066
50	1325	threshold	0.09999999999999999	0.09908807972792066
50	1335	threshold	0.09999999999999999	0.09908807972792066
50	1485	threshold	0.09999999999999999	0.09908807972792066
50	1515	threshold	0.09999999999999999	0.09908807972792066
50	1530	threshold	0.09999999999999999	0.09908807972792066
50	1545	threshold	0.09999999999999999	0.09908807972792066
50	1570	threshold	0.09999999999999999	0.09908807972792066
50	1705	threshold	0.09999999999999999	0.09908807972792066
50	1715	threshold	0.09999999999999999	0.09908807972792066
50	1725	threshold	0.09999999999999999	0.09908807972792066
50	1755	threshold	0.09999999999999999	0.09908807972792066
50	1845	threshold	0.09999999999999999	0.09908807972792066
50	1860	threshold	0.09999999999999999	0.09908807972792066
50	1890	threshold	0.09999999999999999	0.09908807972792066
50	1995	threshold	0.09999999999999999	0.09908807972792066
50	2015	threshold	0.09999999999999999	0.09908807972792066
50	2045	threshold	0.09999999999999999	0.09908807972792066
50	2060	threshold	0.09999999999999999	0.09908807972792066
50	2075	threshold	0.09999999999999999	0.09908807972792066
50	2095	threshold	0.09999999999999999	0.09908807972792066
50	2105	threshold	0.09999999999999999	0.09908807972792066
50	2120	threshold	0.09999999999999999	0.09908807972792066
50	2135	threshold	0.09999999999999999	0.09908807972792066
50	2170	threshold	0.09999999999999999	0.09908807972792066
50	2185	threshold	0.09999999999999999	0.09908807972792066
50	2195	threshold	0.09999999999999999	0.09908807972792066
50	2205	threshold	0.09999999999999999	0.09908807972792066
50	2225	threshold	0.09999999999999999	0.09908807972792066
50	2270	threshold	0.09999999999999999	0.09908807972792066
50	2295	threshold	0.09999999999999999	0.09908807972792066
50	2315	threshold	0.09999999999999999	0.09908807972792066
50	2330	threshold	0.09999999999999999	0.09908807972792066
50	2360	threshold	0.09999999999999999	0.09908807972792066
50	2405	threshold	0.09999999999999999	0.09908807972792066
50	2430	threshold	0.09999999999999999	0.09908807972792066
50	2440	threshold	0.09999999999999999	0.09908807972792066
50	2455	threshold	0.09999999999999999	0.09908807972792066
50	2465	threshold	0.09999999999999999	0.09908807972792066
50	2475	threshold	0.09999999999999999	0.09908807972792066
50	2485	threshold	0.09999999999999999	0.09908807972792066
50	2500	threshold	0.09999999999999999	0.09908807972792066
50	2510	threshold	0.09999999999999999	0.09908807972792066
50	2535	threshold	0.09999999999999999	0.09908807972792066
50	2550	threshold	0.09999999999999999	0.09908807972792066
50	2580	threshold	0.09999999999999999	0.09908807972792066
50	2600	threshold	0.09999999999999999	0.09908807972792066
50	2620	threshold	0.09999999999999999	0.09908807972792066
50	2645	threshold	0.09999999999999999	0.09908807972792066
50	2665	threshold	0.09999999999999999	0.09908807972792066
50	2685	threshold	0.09999999999999999	0.09908807972792066
50	2715	threshold	0.09999999999999999	0.09908807972792066
50	2730	threshold	0.09999999999999999	0.09908807972792066
50	2755	threshold	0.09999999999999999	0.09908807972792066
50	2765	threshold	0.09999999999999999	0.09908807972792066
50	2795	threshold	0.09999999999999999	0.09908807972792066
50	2810	threshold	0.09999999999999999	0.09908807972792066
50	2820	threshold	0.09999999999999999	0.09908807972792066
50	2830	threshold	0.09999999999999999	0.09908807972792066
50	2840	threshold	0.09999999999999999	0.09908807972792066
50	2865	threshold	0.09999999999999999	0.09908807972792066
50	2880	threshold	0.09999999999999999	0.09908807972792066
50	2890	threshold	0.09999999999999999	0.09908807972792066
50	2900	threshold	0.09999999999999999	0.09908807972792066
50	2925	threshold	0.09999999999999999	0.09908807972792066
50	2970	threshold	0.09999999999999999	0.09908807972792066
50	3045	threshold	0.09999999999999999	0.09908807972792066
50	3080	threshold	0.09999999999999999	0.09908807972792066
50	3100	threshold	0.09999999999999999	0.09908807972792066
50	3115	threshold	0.09999999999999999	0.09908807972792066
50	3150	threshold	0.09999999999999999	0.09908807972792066
50	3170	threshold	0.09999999999999999	0.09908807972792066
50	3185	threshold	0.09999999999999999	0.09908807972792066
50	3195	threshold	0.09999999999999999	0.09908807972792066
50	3205	threshold	0.09999999999999999	0.09908807972792066
50	3215	threshold	0.09999999999999999	0.09908807972792066
50	3230	threshold	0.09999999999999999	0.09908807972792066
50	3245	threshold	0.09999999999999999	0.09908807972792066
50	3260	threshold	0.09999999999999999	0.09908807972792066
50	3270	threshold	0.09999999999999999	0.09908807972792066
50	3295	threshold	0.09999999999999999	0.09908807972792066
50	3380	threshold	0.09999999999999999	0.09908807972792066
50	3415	threshold	0.09999999999999999	0.09908807972792066
50	3460	threshold	0.09999999999999999	0.09908807972792066
50	3470	threshold	0.09999999999999999	0.09908807972792066
50	3550	threshold	0.09999999999999999	0.09908807972792066
50	3565	threshold	0.09999999999999999	0.09908807972792066
50	3585	threshold	0.09999999999999999	0.09908807972792066
50	3670	threshold	0.09999999999999999	0.09908807972792066
50	3680	threshold	0.09999999999999999	0.09908807972792066
50	3690	threshold	0.09999999999999999	0.09908807972792066
50	3715	threshold	0.09999999999999999	0.09908807972792066
50	3730	threshold	0.09999999999999999	0.09908807972792066
50	3740	threshold	0.09999999999999999	0.09908807972792066
50	3790	threshold	0.09999999999999999	0.09908807972792066
50	3805	threshold	0.09999999999999999	0.09908807972792066
50	3840	threshold	0.09999999999999999	0.09908807972792066
50	3850	threshold	0.09999999999999999	0.09908807972792066
50	3895	threshold	0.09999999999999999	0.09908807972792066
50	3920	threshold	0.09999999999999999	0.09908807972792066
50	3950	threshold	0.09999999999999999	0.09908807972792066
50	3970	threshold	0.09999999999999999	0.09908807972792066
50	3985	threshold	0.09999999999999999	0.09908807972792066
50	3995	threshold	0.09999999999999999	0.09908807972792066
50	4030	threshold	0.09999999999999999	0.09908807972792066
50	4045	threshold	0.09999999999999999	0.09908807972792066
50	4055	threshold	0.09999999999999999	0.09908807972792066
50	4065	threshold	0.09999999999999999	0.09908807972792066
50	4115	threshold	0.09999999999999999	0.09908807972792066
50	4140	threshold	0.09999999999999999	0.09908807972792066
50	4155	threshold	0.09999999999999999	0.09908807972792066
50	4165	threshold	0.09999999999999999	0.09908807972792066
50	4195	threshold	0.09999999999999999	0.09908807972792066
50	4235	threshold	0.09999999999999999	0.09908807972792066
50	4255	threshold	0.09999999999999999	0.09908807972792066
50	4290	threshold	0.09999999999999999	0.09908807972792066
50	4305	threshold	0.09999999999999999	0.09908807972792066
50	4320	threshold	0.09999999999999999	0.09908807972792066
50	4370	threshold	0.09999999999999999	0.09908807972792066
50	4395	threshold	0.09999999999999999	0.09908807972792066
50	4405	threshold	0.09999999999999999	0.09908807972792066
50	4420	threshold	0.09999999999999999	0.09908807972792066
50	4500	threshold	0.09999999999999999	0.09908807972792066
50	4520	threshold	0.09999999999999999	0.09908807972792066
50	4530	threshold	0.09999999999999999	0.09908807972792066
50	4550	threshold	0.09999999999999999	0.09908807972792066
50	4560	threshold	0.09999999999999999	0.09908807972792066
50	4580	threshold	0.09999999999999999	0.09908807972792066
50	4610	threshold	0.09999999999999999	0.09908807972792066
50	4640	threshold	0.09999999999999999	0.09908807972792066
50	4670	threshold	0.09999999999999999	0.09908807972792066
50	4690	threshold	0.09999999999999999	0.09908807972792066
50	4710	threshold	0.09999999999999999	0.09908807972792066
50	4740	threshold	0.09999999999999999	0.09908807972792066
50	4785	threshold	0.09999999999999999	0.09908807972792066
50	4800	threshold	0.09999999999999999	0.09908807972792066
50	4820	threshold	0.09999999999999999	0.09908807972792066
50	4830	threshold	0.09999999999999999	0.09908807972792066
50	4870	threshold	0.09999999999999999	0.09908807972792066
50	4900	threshold	0.09999999999999999	0.09908807972792066
50	4925	threshold	0.09999999999999999	0.09908807972792066
50	4945	threshold	0.09999999999999999	0.09908807972792066
50	4970	threshold	0.09999999999999999	0.09908807972792066
50	4995	threshold	0.09999999999999999	0.09908807972792066
50	5045	threshold	0.09999999999999999	0.09908807972792066
50	5055	threshold	0.09999999999999999	0.09908807972792066
50	5125	threshold	0.09999999999999999	0.09908807972792066
50	5145	threshold	0.09999999999999999	0.09908807972792066
50	5170	threshold	0.09999999999999999	0.09908807972792066
50	5190	threshold	0.09999999999999999	0.09908807972792066
50	5200	threshold	0.09999999999999999	0.09908807972792066
50	5230	threshold	0.09999999999999999	0.09908807972792066
50	5265	threshold	0.09999999999999999	0.09908807972792066
50	5290	threshold	0.09999999999999999	0.09908807972792066
50	5320	threshold	0.09999999999999999	0.09908807972792066
50	5340	threshold	0.09999999999999999	0.09908807972792066
50	5365	threshold	0.09999999999999999	0.09908807972792066
50	5390	threshold	0.09999999999999999	0.09908807972792066
50	5450	threshold	0.09999999999999999	0.09908807972792066
50	5460	threshold	0.09999999999999999	0.09908807972792066
50	5500	threshold	0.09999999999999999	0.09908807972792066
50	5540	threshold	0.09999999999999999	0.09908807972792066
50	5570	threshold	0.09999999999999999	0.09908807972792066
50	5600	threshold	0.09999999999999999	0.09908807972792066
50	5615	threshold	0.09999999999999999	0.09908807972792066
50	5635	threshold	0.09999999999999999	0.09908807972792066
50	5655	threshold	0.09999999999999999	0.09908807972792066
50	5670	threshold	0.09999999999999999	0.09908807972792066
50	5685	threshold	0.09999999999999999	0.09908807972792066
50	5695	threshold	0.09999999999999999	0.09908807972792066
50	5750	threshold	0.09999999999999999	0.09908807972792066
50	5790	threshold	0.09999999999999999	0.09908807972792066
50	5825	threshold	0.09999999999999999	0.09908807972792066
50	5840	threshold	0.09999999999999999	0.09908807972792066
50	5895	threshold	0.09999999999999999	0.09908807972792066
50	5905	threshold	0.09999999999999999	0.09908807972792066
50	5935	threshold	0.09999999999999999	0.09908807972792066
50	5955	threshold	0.09999999999999999	0.09908807972792066
50	5975	threshold	0.09999999999999999	0.09908807972792066
50	5990	threshold	0.09999999999999999	0.09908807972792066
50	6010	threshold	0.09999999999999999	0.09908807972792066
50	6040	threshold	0.09999999999999999	0.09908807972792066
50	6070	threshold	0.09999999999999999	0.09908807972792066
50	6090	threshold	0.09999999999999999	0.09908807972792066
50	6110	threshold	0.09999999999999999	0.09908807972792066
50	6130	threshold	0.09999999999999999	0.09908807972792066
50	6165	threshold	0.09999999999999999	0.09908807972792066
50	6195	threshold	0.09999999999999999	0.09908807972792066
50	6215	threshold	0.09999999999999999	0.09908807972792066
50	6245	threshold	0.09999999999999999	0.09908807972792066
50	6290	threshold	0.09999999999999999	0.09908807972792066
50	6300	threshold	0.09999999999999999	0.09908807972792066
50	6320	threshold	0.09999999999999999	0.09908807972792066
50	6340	threshold	0.09999999999999999	0.09908807972792066
50	6360	threshold	0.09999999999999999	0.09908807972792066
50	6380	threshold	0.09999999999999999	0.09908807972792066
50	6410	threshold	0.09999999999999999	0.09908807972792066
50	6435	threshold	0.09999999999999999	0.09908807972792066
50	6450	threshold	0.09999999999999999	0.09908807972792066
