target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
x009968	x020559	1	x008945	x009971	1	7.771561172376096e-16	0	0	145	110	1
x009968	x020559	1	x008945	x009971	2	0.19177805565256334	0.14169278996865203	0.08205128205128205	145	110	1
x009968	x020559	1	x008945	x009971	3	0.17739491430963128	0.13949843260188088	0.08333333333333333	145	110	1
x009968	x020559	1	x008945	x009971	4	0.1796853938840094	0.14890282131661448	0.08653846153846154	145	110	1
x009968	x020559	1	x008945	x009971	5	0.1681683125636274	0.14012539184952982	0.08530805687203792	145	110	1
x009968	x020559	1	x008945	x009971	6	0.1894982074645274	0.14670846394984327	0.085	145	110	1
x009968	x020559	1	x008945	x009971	7	0.18711058262211022	0.1565656565656566	0.07462686567164178	144	110	1
x009968	x020559	1	x008945	x009971	8	0.16155220860674935	0.12664141414141417	0.07177033492822966	144	110	1
x009968	x020559	1	x008945	x009971	9	0.19423230220928567	0.15441919191919196	0.09359605911330049	144	110	1
x009968	x020559	1	x008945	x009971	10	0.1826455421394494	0.146969696969697	0.08056872037914692	144	110	1
x009968	x020559	1	x008945	x009971	11	0.23414461681662802	0.18863636363636369	0.12	144	110	1
x009968	x020559	1	x008945	x009971	12	0.21409184989251928	0.1565656565656566	0.09693877551020408	144	110	1
x009968	x020559	1	x008945	x009971	13	0.1803397535596163	0.14053030303030306	0.08450704225352113	144	110	1
x009968	x020559	1	x008945	x009971	14	0.13902718013123672	0.11755050505050507	0.06818181818181818	144	110	1
x009968	x020559	1	x008945	x009971	15	0.2082884836582375	0.16351010101010105	0.07692307692307693	144	110	1
x009968	x020559	1	x008945	x009971	16	0.16573737228624907	0.1335858585858586	0.0784313725490196	144	110	1
x009968	x020559	1	x008945	x009971	17	0.14754190494775377	0.12184343434343436	0.06976744186046512	144	110	1
x009968	x020559	1	x008945	x009971	18	0.15718153980981164	0.12664141414141417	0.0825242718446602	144	110	1
x009968	x020559	1	x008945	x009971	19	0.20054406988793794	0.16300505050505054	0.08695652173913043	144	110	1
x009968	x020559	1	x008945	x009971	20	0.12597653272084675	0.09722222222222225	0.06572769953051644	144	110	1
x009968	x020559	2	x008688	x012121	1	0	0	0	94	102	1
x009968	x020559	2	x008688	x012121	2	0.10602852939496965	0.09887359198998748	0.050955414012738856	94	102	1
x009968	x020559	2	x008688	x012121	3	0.10175283180160677	0.08093450146015854	0.05442176870748299	94	102	1
x009968	x020559	2	x008688	x012121	4	0.1610129430964201	0.14872757613683768	0.0875	94	102	1
x009968	x020559	2	x008688	x012121	5	0.16862042449576986	0.1397580308719232	0.0783132530120482	94	102	1
x009968	x020559	2	x008688	x012121	6	0.1648531265832729	0.1397580308719232	0.08536585365853659	94	102	1
x009968	x020559	2	x008688	x012121	7	0.16138144405580512	0.13892365456821026	0.07407407407407407	94	102	1
x009968	x020559	2	x008688	x012121	8	0.08612416461516947	0.08010012515644555	0.03529411764705882	94	102	1
x009968	x020559	2	x008688	x012121	9	0.17623421332998523	0.1430955360867751	0.06875	94	102	1
x009968	x020559	2	x008688	x012121	10	0.07766149348325935	0.06862745098039216	0.030120481927710843	94	102	1
x009968	x020559	2	x008688	x012121	11	0.0856108831175616	0.07926574885273258	0.045714285714285714	94	102	1
