corpus_id	representation_id	family	metric_id	regime	estimate	bootstrap_mean	bootstrap_sd	ci_level	ci_low	ci_high	n_valid
C06	MUSIC-R1	G	G01_ALPHABET_SIZE		33	32.205	0.702121784308	0.95	31	33	200
C06	MUSIC-R1	G	G02_INITIAL_RESTRICTION_DENSITY		0.939393939394	0.937867782384	0.00137977593904	0.95	0.935483870968	0.939393939394	200
C06	MUSIC-R1	G	G03_FINAL_RESTRICTION_DENSITY		0.454545454545	0.465351175127	0.0104102831958	0.95	0.454545454545	0.483870967742	200
C06	MUSIC-R1	G	G04_BIGRAM_OCCUPANCY		0.0918273645546	0.0919859578287	0.003996545389	0.95	0.0853994490358	0.100936524454	200
C06	MUSIC-R1	G	G05_TRIGRAM_OCCUPANCY		0.00787489217241	0.00764831821624	0.000569345014866	0.95	0.00681679049448	0.0089297103152	200
C06	MUSIC-R1	G	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM		0.390236328007	0.392525188457	0.00298290795457	0.95	0.386857470381	0.398426787716	200
C06	MUSIC-R1	G	G07_HIGHER_ORDER_ENTROPY_REDUCTION		0.0850530278001	0.0866253672994	0.00107780987444	0.95	0.084750978888	0.0885645884039	200
C06	MUSIC-R1	G	G08_MEAN_SYMBOLS_PER_TOKEN		4.04658077304	4.04586212401	0.00575057357072	0.95	4.03563557658	4.05659917181	200
C06	MUSIC-R1	T	T01_MEAN_TOKEN_LENGTH		4.04658077304	4.04586212401	0.00575057357072	0.95	4.03563557658	4.05659917181	200
C06	MUSIC-R1	T	T02_TOKEN_LENGTH_SD		0.584189751887	0.583855567581	0.00731662532322	0.95	0.569806723289	0.598363737294	200
C06	MUSIC-R1	T	T03_UNIQUE_TOKEN_RATIO		0.0275977738812	0.0246824233438	0.000746206530223	0.95	0.0230797854703	0.0259280047668	200
C06	MUSIC-R1	T	T04_HAPAX_RATIO		0.21270718232	0.133544388296	0.0245377411135	0.95	0.090546875	0.177991480221	200
C06	MUSIC-R1	T	T05_PREFIX_DIVERSITY		0.00552486187845	0.00617722736179	0.000181526698954	0.95	0.00589970501475	0.00657894736842	200
C06	MUSIC-R1	T	T06_SUFFIX_DIVERSITY		0.0497237569061	0.0531984439609	0.00257685099667	0.95	0.047619047619	0.0584415584416	200
C06	MUSIC-R1	T	T07_EDIT_GRAPH_DENSITY		0.0367916009856	0.0391179653057	0.000663707908826	0.95	0.0379844770715	0.0404949055498	200
C06	MUSIC-R1	T	T08_EDIT_GRAPH_GIANT_SHARE		0.991712707182	0.989795261433	0.00161434168205	0.95	0.98511228355	0.991150442478	200
