metric_id	family	vm_value	candidate_value	candidate_ci	distance	comparable	reason_if_not_comparable
D_LINE_COHERENCE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LINE_EXCLUSIVITY	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LINE_PROGRESSION	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LINE_VARIANCE_SHARE	D	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_COHERENCE	D	0	0.203985607528		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_EXCLUSIVITY	D	0	0.796014392472		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_PROGRESSION	D	0	-0.00402371935144		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_LOCUS_VARIANCE_SHARE	D	0	0.00261955819335		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_COHERENCE	D	0	0.0610207992306		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_EXCLUSIVITY	D	0	0.730279546084		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_PROGRESSION	D	0	-0.000546206395823		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_PAGE_VARIANCE_SHARE	D	0	0.00920938163979		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_COHERENCE	D	0	0.102337227489		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_EXCLUSIVITY	D	0	0.807777470246		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_PROGRESSION	D	0	-0.00833176672378		0	NOT_COMPARABLE	candidate or reference metric is not comparable
D_SECTION_VARIANCE_SHARE	D	0	0.0023473369902		0	NOT_COMPARABLE	candidate or reference metric is not comparable
G01_ALPHABET_SIZE	G	0	60		0	NOT_COMPARABLE	metric absent from pre-frozen scale
G02_INITIAL_RESTRICTION_DENSITY	G	0	0.233333333333		0	NOT_COMPARABLE	metric absent from pre-frozen scale
G03_FINAL_RESTRICTION_DENSITY	G	0	0.166666666667		0	NOT_COMPARABLE	metric absent from pre-frozen scale
G04_BIGRAM_OCCUPANCY	G	0.292438271605	0.192222222222		1.2559549798	COMPARABLE	
G05_TRIGRAM_OCCUPANCY	G	0.0336291152263	0.0147314814815		0.339835227682	COMPARABLE	
G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	G	0.408488256482	0.580918750898		1.85071585907	COMPARABLE	
G07_HIGHER_ORDER_ENTROPY_REDUCTION	G	0.0425021352386	0.12684085554		6.27147809334	COMPARABLE	
G08_MEAN_SYMBOLS_PER_TOKEN	G	4.94629253428	5.11913602845		4.64467488656	COMPARABLE	
L01_LINE_TOKEN_COUNT_MEAN	L	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
L02_LINE_SYMBOL_COUNT_MEAN	L	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
L03_BOUNDARY_SPECIALIZATION	L	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
L04_POSITION_PROGRESSION	L	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
L05_LINE_ASYMMETRY	L	0	0		0	NOT_COMPARABLE	candidate or reference metric is not comparable
