token_a	token_b	count_a	count_b	structural_similarity	reliability	position_similarity	left_similarity	right_similarity	position_reliability	left_reliability	right_reliability	total_evidence_weight	diagnostic_weighted_similarity	grapheme_distance	normalized_grapheme_distance	grapheme_similarity	common_prefix	common_suffix	length_difference	discovery_score
x000005	x000006	436	397	0.8429310713497382	0.9085975927501891	0.9886215978714783	0.7454016778326156	0.7947699383451209	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.8497906213239407	1	0.14285714285714285	0.8571428571428572	6	0	0	0.10941216318324429
x000004	x000005	403	436	0.8037145939488531	0.9085975927501891	0.9860568770962368	0.7093660185316196	0.715720886218703	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.8121183271882213	1	0.14285714285714285	0.8571428571428572	6	0	0	0.1043218779028748
x000004	x000006	403	397	0.798617262683511	0.9085975927501891	0.9888924729764043	0.7198190259443785	0.6871402891297498	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.8072579020061258	1	0.14285714285714285	0.8571428571428572	6	0	0	0.10366024605756907
x000031	x000032	180	187	0.7876909511109623	0.9085975927501891	0.9684109406583709	0.8737908887626337	0.5208710239118822	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.794843809272398	1	0.14285714285714285	0.8571428571428572	6	0	0	0.10224201457293247
x000040	x000042	169	157	0.7839499215898579	0.9070588731746448	0.968414760725126	0.8608265720639535	0.522608431980494	0.9918667190443906	0.8555846878167482	0.8737252126627956	2.7211766195239346	0.791446080066128	1	0.14285714285714285	0.8571428571428572	6	0	0	0.10158410464323538
x000031	x000033	180	207	0.7799367550627494	0.9085975927501891	0.9783515362390778	0.7939462155086523	0.5675125134405182	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.788317231272997	1	0.14285714285714285	0.8571428571428572	6	0	0	0.10123552259248685
x000025	x000027	230	233	0.7671024572286242	0.9085975927501891	0.9830071645227151	0.6487550684187706	0.6695451387443868	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7770964370829407	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09956963514724042
x000041	x000042	135	157	0.7776542820582598	0.893146011454467	0.9534202049950519	0.8131487808558966	0.566393860323831	0.9894067181394149	0.8346145730655028	0.8554167431584837	2.679438034363401	0.7861681975595256	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09922268861583168
x000025	x000026	230	182	0.7627923415326726	0.9085975927501891	0.976735977855238	0.6246609607080352	0.6869800860347447	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7728321331833546	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09901018361212378
x000040	x000041	169	135	0.7730940560033585	0.8946514284856314	0.9569303332805535	0.8415259171401085	0.5208259175894133	0.9896798747818765	0.836874758510431	0.8573996521645867	2.683954285456894	0.7816312159449901	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09880710022245076
x000001	x000002	602	576	0.7496402339106787	0.9085975927501891	0.989860001714611	0.8999936940523853	0.3590670059650399	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.758912961237085	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09730304456570446
x000020	x000021	251	218	0.748057613055615	0.9085975927501891	0.9789369807626541	0.40572054258990414	0.8595153158142868	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7601577215032019	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09709762092296918
x000000	x000002	572	576	0.7430800364433124	0.9085975927501891	0.987359333137704	0.8858527956007807	0.35602798059145285	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7525757431978924	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09645153319044521
x000001	x000003	602	575	0.740126104976758	0.9085975927501891	0.9932325047883199	0.8678150419347719	0.35933076820718246	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7500974957666593	1	0.14285714285714285	0.8571428571428572	6	0	0	0.0960681139019223
x000010	x000011	360	375	0.7390122139731918	0.9085975927501891	0.9798089911693261	0.33538463474583025	0.9018430160044193	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7519371303142067	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09592353123271853
x000002	x000003	576	575	0.7324675348732721	0.9085975927501891	0.9926908378503239	0.8763370508174834	0.3283747159520088	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7426368610210652	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09507403413621718
x000026	x000027	182	233	0.7277249237250402	0.9085975927501891	0.9728903296722896	0.5854838515246434	0.6248005899781873	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7391247802528103	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09445844484012664
x000058	x000059	115	127	0.7645881279258457	0.862973520964871	0.9205365364529272	0.8507033095139566	0.5225245378106534	0.9840212094283944	0.789201313203998	0.8156980402622206	2.588920562894613	0.7738460249162393	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09425990126344376
x000032	x000033	187	207	0.7253074876684003	0.9085975927501891	0.9752668943177574	0.7130627522834229	0.48759281640402063	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7360608101100927	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09414466247131371
x000032	x000042	187	157	0.7234167043419225	0.9070588731746448	0.9533792708430617	0.6952828585041901	0.5215879836785159	0.9918667190443906	0.8555846878167482	0.8737252126627956	2.7211766195239346	0.733588218586411	1	0.14285714285714285	0.8571428571428572	5	1	0	0.09374022009658563
x000034	x000036	175	186	0.7196237090869654	0.9085975927501891	0.9672838336876656	0.5770351928901837	0.6145521006830467	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7311323639732339	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09340690996605416
x000000	x000001	572	602	0.7178756255309721	0.9085975927501891	0.9929692100175824	0.8737727421534955	0.2868849244218382	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7286011467527677	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09318000932163963
x000017	x000018	373	377	0.7135791036932204	0.9085975927501891	0.9870694751388659	0.772298208805104	0.3813696271356911	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7248725047235435	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09262232226464252
x000000	x000003	572	575	0.7121868740949759	0.9085975927501891	0.9931428275661888	0.8502371274505045	0.29318066726823466	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7232795794900044	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09244161134156817
x000010	x000012	360	378	0.7108933739164707	0.9085975927501891	0.9832238535693683	0.2343499700593521	0.9151062981206918	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7256422273997243	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09227371546322362
x000028	x000029	217	193	0.7054146820503183	0.9085975927501891	0.9789456454023695	0.410631546497493	0.7266668542510923	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.71902460206917	1	0.14285714285714285	0.8571428571428572	6	0	0	0.0915625831430799
x000013	x000015	359	344	0.7047116397134859	0.9085975927501891	0.9848741614478509	0.3774729424822899	0.7517878152103171	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7188172478595026	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09147132848953027
x000031	x000041	180	135	0.7079599455361393	0.8946514284856314	0.9803428396660249	0.7193255131717367	0.4242114837706563	0.9896798747818765	0.836874758510431	0.8573996521645867	2.683954285456894	0.7212975768808957	1	0.14285714285714285	0.8571428571428572	5	1	0	0.09048248236921667
x000011	x000012	375	378	0.6965392532764568	0.9085975927501891	0.9800363695175316	0.21135026943886556	0.8982311208729733	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7118215291316847	1	0.14285714285714285	0.8571428571428572	6	0	0	0.090410555540429
x000047	x000048	109	130	0.7292802961755744	0.8604005540504361	0.9448997484834268	0.7582030970288329	0.4847380430144636	0.9835815715654865	0.7853029915974093	0.8123170989884128	2.5812016621513085	0.7432840947390842	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08963902441250433
x000014	x000015	390	344	0.6905295411558461	0.9085975927501891	0.9886778452318022	0.31995346469836516	0.7629573135373708	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.7056869129075108	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08963049697387063
x000034	x000035	175	182	0.6855204125686934	0.9085975927501891	0.9752684988802292	0.486691001825152	0.5946017370006994	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6991944762616038	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08898031380586162
x000037	x000038	156	182	0.6837963733233421	0.9065385937420233	0.9733813192045743	0.7672021820729437	0.3108056186925084	0.9917742593189377	0.8548010960463414	0.8730404258607909	2.7196157812260697	0.6958797951467031	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08855540038263401
x000022	x000023	227	214	0.6821447312014991	0.9085975927501891	0.9789185332872156	0.19368407603513485	0.873831584282147	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.698015338319736	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08854215152527241
x000016	x000017	341	373	0.6805570437573455	0.9085975927501891	0.9869299457077363	0.7128187487101713	0.34192243685412854	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6934277594781784	1	0.14285714285714285	0.8571428571428572	6	0	0	0.0883360702410156
x000013	x000014	359	390	0.6779428208784987	0.9085975927501891	0.9896519056139746	0.29076723510740154	0.7534093219141196	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6937879272838668	1	0.14285714285714285	0.8571428571428572	6	0	0	0.0879967450103538
x000023	x000024	214	238	0.6702829846759927	0.9085975927501891	0.966977341227651	0.16307634215698488	0.8807952706433422	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6862729510485764	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08700250090543127
x000035	x000036	182	186	0.6690068219216903	0.9085975927501891	0.9562324136732996	0.5202280739349581	0.5305599781568132	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6822454371015907	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08683685541878604
x000046	x000047	118	109	0.7127986027594991	0.8526735636087093	0.9671237747347738	0.7814415250691475	0.3898305084745763	0.9821832479444208	0.7736981442570019	0.8021392986247052	2.558020690826128	0.7299358466377056	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08682636067860727
x000022	x000024	227	238	0.6669019744802491	0.9085975927501891	0.989414289816265	0.1665365038062473	0.8447551298182351	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6839495578043165	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08656364694472891
x000056	x000057	130	113	0.6979739086164171	0.8633907045847771	0.9530923459640024	0.471370424047955	0.6694589558372938	0.9841041112945875	0.7898181826516723	0.8162498198080713	2.590172113754331	0.7168190754566485	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08608916924887415
x000016	x000018	341	377	0.6606223510483896	0.9085975927501891	0.9835300914715829	0.7464450544530142	0.2518919072205718	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6738483706728934	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08574855398279103
x000005	x000025	436	230	0.654304547392091	0.9085975927501891	0.9851427124549358	0.56021228009953	0.41755864962180705	0.9921405548469745	0.8579016615681222	0.8757505618354704	2.7257927782505673	0.6690473024302154	1	0.14285714285714285	0.8571428571428572	5	1	0	0.08492850524085084
x000046	x000048	118	130	0.6733547576875965	0.8669632150316561	0.9629958210323468	0.6488679947551048	0.40820045727533777	0.9847315010537218	0.795208636432905	0.8209495076083413	2.600889645094968	0.6918362420670063	1	0.14285714285714285	0.8571428571428572	6	0	0	0.0833962579402429
x000082	x000084	83	83	0.7261492072073955	0.8020140051980547	0.9645382317815956	0.4216975970361993	0.7922117928043916	0.9731525335119348	0.6974354210920678	0.7354540609901613	2.406042015594164	0.7545109493126698	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08319740486339934
x000070	x000071	86	96	0.6854640652150411	0.8166388439604352	0.9633995759894857	0.8536606350550987	0.23933198460053887	0.9757696491794056	0.7194377611007385	0.7547091216011617	2.4499165318813056	0.708121183558636	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07996808311337593
x000071	x000072	96	79	0.6835588457726081	0.8095436230615792	0.9536596166034532	0.8099797507593434	0.2870371699550277	0.9743213103544852	0.7089092766561015	0.7454002821741507	2.4286308691847376	0.7071188362822558	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07905295779750691
x000082	x000083	83	58	0.7106108892157129	0.7709903129785795	0.913278487618781	0.433781216975363	0.7847729630529945	0.9623654252780174	0.6554413509577154	0.6951641627000056	2.3129709389357385	0.7387779059452934	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07826773026891559
x000083	x000084	58	83	0.7043243458087828	0.7709903129785795	0.9150014441029329	0.4770842982214229	0.7208872951019929	0.9623654252780174	0.6554413509577154	0.6951641627000056	2.3129709389357385	0.7325649947471331	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07757532111622094
x000070	x000072	86	79	0.6722802776475009	0.8007985345704759	0.9701039215883263	0.8142831970030646	0.23245371435111162	0.9727337793839782	0.6957828797845497	0.7338789445428999	2.402395603711428	0.6996391625755574	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07690872302296448
x000076	x000077	74	81	0.6768484432174269	0.7903943852701937	0.9328211865256407	0.29706244686430233	0.8006616962623379	0.9697920329702094	0.681092373713348	0.7202987491270237	2.371183155810581	0.7100611929197042	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07642531559970367
x000076	x000078	74	76	0.6799160047470468	0.7850886058061208	0.9121593511557129	0.28573153847150773	0.8418571246139199	0.9679895001738568	0.6738663119833186	0.713410005261187	2.3552658174183625	0.7116372240261256	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07625632974744669
x000133	x000135	53	57	0.701123194368599	0.7324445487707852	0.9495391549792412	0.6284938987306066	0.5253365293959494	0.9482857753914538	0.6038044602412678	0.6452434106796342	2.1973336463123556	0.7367528503606752	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07336198024743429
x000154	x000156	50	48	0.6517104782414218	0.7129867578646963	0.9010344334506639	0.7768556892401329	0.27724131203346875	0.9409924847452149	0.577916661551437	0.620051127297437	2.138960273594089	0.6866552329176775	1	0.14285714285714285	0.8571428571428572	6	0	0	0.06638013442111458
