record_type	token	count	token_a	token_b	distance	property	raw_value	normalized_value	mean_a	mean_b	delta	raw_mean_a	raw_mean_b	trajectory_correlation	mean_absolute_difference
token_property	x000000	572				effective_predecessor_count	150.46675184999503	2.428594468953413							
token_property	x000000	572				effective_successor_count	418.15686026482143	3.9011052601232254							
token_property	x000000	572				frequency_rank	4	-1.7123706683792512							
token_property	x000000	572				global_count	572	3.3804223045233974							
token_property	x000000	572				global_frequency_probability	0.013085352183560954	6.557558569519875							
token_property	x000000	572				grapheme_length	7	0							
token_property	x000000	572				line_end_probability	0.09090909090909091	0.11603704802468309							
token_property	x000000	572				line_start_probability	0.05244755244755245	-0.38094750116403264							
token_property	x000000	572				log_global_count	6.35088571671474	3.3804223045233974							
token_property	x000000	572				max_predecessor_probability	0.03874538745387454	-1.0646693677080779							
token_property	x000000	572				max_structural_similarity	0.7430800364433124	2.0683232620121124							
token_property	x000000	572				max_successor_probability	0.009615384615384616	-1.4105307077452338							
token_property	x000000	572				mean_position	6.199300699300699	0.24501500159256637							
token_property	x000000	572				mean_structural_similarity_to_all	0.3102259730501746	1.2565532796893888							
token_property	x000000	572				median_position	6	0.13476880215378567							
token_property	x000000	572				normalized_frequency_rank	0.006493506493506494	-1.712370668379251							
token_property	x000000	572				normalized_mean_position	0.5243170679359496	0.35146291959729337							
token_property	x000000	572				positional_entropy	3.67414126307638	1.3140377324670818							
token_property	x000000	572				positional_specialization	0.05957405943072913	-0.06254846629443783							
token_property	x000000	572				predecessor_entropy	7.233300924332524	2.384804408180203							
token_property	x000000	572				structural_degree_above_0_5	16	1.6384213549819284							
token_property	x000000	572				structural_degree_above_0_6	5	2.410998439577377							
token_property	x000000	572				structural_degree_above_0_7	3	4.298536661802208							
token_property	x000000	572				successor_entropy	8.707900421734964	3.7940055540308357							
token_property	x000000	572				top3_predecessor_mass	0.11070110701107011	-1.1363035097611935							
token_property	x000000	572				top3_successor_mass	0.026923076923076925	-1.713437330492698							
token_property	x000000	572				top5_predecessor_mass	0.16974169741697415	-1.2212077360010705							
token_property	x000000	572				top5_successor_mass	0.038461538461538464	-1.9886246332945852							
token_property	x000000	572				unique_grapheme_count	2	-4.685943405389387							
token_property	x000000	572				unique_predecessor_count	257	2.8776880103802243							
token_property	x000000	572				unique_successor_count	447	3.6709472383556156							
token_property	x000001	602				effective_predecessor_count	157.36782349582367	2.480853013345147							
token_property	x000001	602				effective_successor_count	402.6224176375713	3.852723226694267							
token_property	x000001	602				frequency_rank	1	-1.7292413153583572							
token_property	x000001	602				global_count	602	3.4374680988923787							
token_property	x000001	602				global_frequency_probability	0.013771646878502963	6.932794849612419							
token_property	x000001	602				grapheme_length	7	0							
token_property	x000001	602				line_end_probability	0.09302325581395349	0.14714319671032747							
token_property	x000001	602				line_start_probability	0.07807308970099668	-0.07380639563549123							
token_property	x000001	602				log_global_count	6.401917196727186	3.4374680988923787							
token_property	x000001	602				max_predecessor_probability	0.03783783783783784	-1.0746980513223092							
token_property	x000001	602				max_structural_similarity	0.7496402339106787	2.1281828039888264							
token_property	x000001	602				max_successor_probability	0.009157509157509158	-1.4163179425165937							
token_property	x000001	602				mean_position	6.048172757475083	0.0935828375916124							
token_property	x000001	602				mean_structural_similarity_to_all	0.3109677226646602	1.2765705006268004							
token_property	x000001	602				median_position	6	0.13476880215378567							
token_property	x000001	602				normalized_frequency_rank	0.0016233766233766235	-1.729241315358357							
token_property	x000001	602				normalized_mean_position	0.5091660531236939	0.16401599481189422							
token_property	x000001	602				positional_entropy	3.7179976794523464	1.422691759615753							
token_property	x000001	602				positional_specialization	0.0705005801369134	0.25610535259220485							
token_property	x000001	602				predecessor_entropy	7.297996777453346	2.434855219710498							
token_property	x000001	602				structural_degree_above_0_5	17	1.688129402128983							
token_property	x000001	602				structural_degree_above_0_6	6	2.6600648418765402							
token_property	x000001	602				structural_degree_above_0_7	3	4.298536661802208							
token_property	x000001	602				successor_entropy	8.653283692173458	3.747815917014642							
token_property	x000001	602				top3_predecessor_mass	0.1099099099099099	-1.14084472475917							
token_property	x000001	602				top3_successor_mass	0.023809523809523808	-1.7346427406673335							
token_property	x000001	602				top5_predecessor_mass	0.16756756756756758	-1.2311179150505842							
token_property	x000001	602				top5_successor_mass	0.038461538461538464	-1.9886246332945852							
token_property	x000001	602				unique_grapheme_count	3	-2.352122390709714							
token_property	x000001	602				unique_predecessor_count	269	2.9295112392000435							
token_property	x000001	602				unique_successor_count	439	3.649182856967268							
token_property	x000002	576				effective_predecessor_count	125.02445646672298	2.2129058151284267							
token_property	x000002	576				effective_successor_count	367.18054355359345	3.734979992433004							
token_property	x000002	576				frequency_rank	2	-1.7236177663653218							
token_property	x000002	576				global_count	576	3.388198718394459							
token_property	x000002	576				global_frequency_probability	0.013176858142886555	6.607590073532213							
token_property	x000002	576				grapheme_length	7	0							
token_property	x000002	576				line_end_probability	0.11284722222222222	0.43881734436860104							
token_property	x000002	576				line_start_probability	0.06944444444444445	-0.1772271207153079							
token_property	x000002	576				log_global_count	6.3578422665081	3.388198718394459							
token_property	x000002	576				max_predecessor_probability	0.04664179104477612	-0.9774118427153826							
token_property	x000002	576				max_structural_similarity	0.7496402339106787	2.1281828039888264							
token_property	x000002	576				max_successor_probability	0.011741682974559686	-1.383655740793303							
token_property	x000002	576				mean_position	6.564236111111111	0.6106850323192256							
token_property	x000002	576				mean_structural_similarity_to_all	0.307738954820627	1.1894373791159243							
token_property	x000002	576				median_position	7	0.783343662518879							
token_property	x000002	576				normalized_frequency_rank	0.003246753246753247	-1.7236177663653218							
token_property	x000002	576				normalized_mean_position	0.5370624480650528	0.5091475592089448							
token_property	x000002	576				positional_entropy	3.786151621554644	1.5915427713352173							
