window_size	position	method	jump_strength	threshold
50	30	threshold	0.09999999999999999	0.09787421244397143
50	45	threshold	0.09999999999999999	0.09787421244397143
50	65	threshold	0.09999999999999999	0.09787421244397143
50	85	threshold	0.09999999999999999	0.09787421244397143
50	100	threshold	0.09999999999999999	0.09787421244397143
50	145	threshold	0.09999999999999999	0.09787421244397143
50	155	threshold	0.09999999999999999	0.09787421244397143
50	185	threshold	0.09999999999999999	0.09787421244397143
50	240	threshold	0.09999999999999999	0.09787421244397143
50	250	threshold	0.09999999999999999	0.09787421244397143
50	265	threshold	0.09999999999999999	0.09787421244397143
50	285	threshold	0.09999999999999999	0.09787421244397143
50	300	threshold	0.09999999999999999	0.09787421244397143
50	315	threshold	0.09999999999999999	0.09787421244397143
50	355	threshold	0.09999999999999999	0.09787421244397143
50	370	threshold	0.09999999999999999	0.09787421244397143
50	390	threshold	0.09999999999999999	0.09787421244397143
50	420	threshold	0.09999999999999999	0.09787421244397143
50	450	threshold	0.09999999999999999	0.09787421244397143
50	480	threshold	0.09999999999999999	0.09787421244397143
50	510	threshold	0.09999999999999999	0.09787421244397143
50	525	threshold	0.09999999999999999	0.09787421244397143
50	550	threshold	0.09999999999999999	0.09787421244397143
50	580	threshold	0.09999999999999999	0.09787421244397143
50	620	threshold	0.09999999999999999	0.09787421244397143
50	635	threshold	0.09999999999999999	0.09787421244397143
50	655	threshold	0.09999999999999999	0.09787421244397143
50	665	threshold	0.09999999999999999	0.09787421244397143
50	725	threshold	0.09999999999999999	0.09787421244397143
50	745	threshold	0.09999999999999999	0.09787421244397143
50	775	threshold	0.09999999999999999	0.09787421244397143
50	790	threshold	0.09999999999999999	0.09787421244397143
50	810	threshold	0.09999999999999999	0.09787421244397143
50	900	threshold	0.09999999999999999	0.09787421244397143
50	920	threshold	0.09999999999999999	0.09787421244397143
50	935	threshold	0.09999999999999999	0.09787421244397143
50	950	threshold	0.09999999999999999	0.09787421244397143
50	965	threshold	0.09999999999999999	0.09787421244397143
50	980	threshold	0.09999999999999999	0.09787421244397143
50	995	threshold	0.09999999999999999	0.09787421244397143
50	1020	threshold	0.09999999999999999	0.09787421244397143
50	1035	threshold	0.09999999999999999	0.09787421244397143
50	1070	threshold	0.09999999999999999	0.09787421244397143
50	1100	threshold	0.09999999999999999	0.09787421244397143
50	1170	threshold	0.09999999999999999	0.09787421244397143
50	1185	threshold	0.09999999999999999	0.09787421244397143
50	1205	threshold	0.09999999999999999	0.09787421244397143
50	1220	threshold	0.09999999999999999	0.09787421244397143
50	1235	threshold	0.09999999999999999	0.09787421244397143
50	1255	threshold	0.09999999999999999	0.09787421244397143
50	1280	threshold	0.09999999999999999	0.09787421244397143
50	1345	threshold	0.09999999999999999	0.09787421244397143
50	1450	threshold	0.09999999999999999	0.09787421244397143
50	1485	threshold	0.09999999999999999	0.09787421244397143
50	1515	threshold	0.09999999999999999	0.09787421244397143
50	1530	threshold	0.09999999999999999	0.09787421244397143
50	1550	threshold	0.09999999999999999	0.09787421244397143
50	1560	threshold	0.09999999999999999	0.09787421244397143
50	1570	threshold	0.09999999999999999	0.09787421244397143
50	1805	threshold	0.09999999999999999	0.09787421244397143
50	1845	threshold	0.09999999999999999	0.09787421244397143
50	1860	threshold	0.09999999999999999	0.09787421244397143
50	1910	threshold	0.09999999999999999	0.09787421244397143
50	1995	threshold	0.09999999999999999	0.09787421244397143
50	2015	threshold	0.09999999999999999	0.09787421244397143
50	2050	threshold	0.09999999999999999	0.09787421244397143
50	2060	threshold	0.09999999999999999	0.09787421244397143
50	2090	threshold	0.09999999999999999	0.09787421244397143
50	2105	threshold	0.09999999999999999	0.09787421244397143
50	2120	threshold	0.09999999999999999	0.09787421244397143
50	2135	threshold	0.09999999999999999	0.09787421244397143
50	2180	threshold	0.09999999999999999	0.09787421244397143
50	2205	threshold	0.09999999999999999	0.09787421244397143
50	2220	threshold	0.09999999999999999	0.09787421244397143
50	2295	threshold	0.09999999999999999	0.09787421244397143
50	2315	threshold	0.09999999999999999	0.09787421244397143
50	2360	threshold	0.09999999999999999	0.09787421244397143
50	2425	threshold	0.09999999999999999	0.09787421244397143
50	2440	threshold	0.09999999999999999	0.09787421244397143
50	2465	threshold	0.09999999999999999	0.09787421244397143
50	2475	threshold	0.09999999999999999	0.09787421244397143
50	2510	threshold	0.09999999999999999	0.09787421244397143
50	2555	threshold	0.09999999999999999	0.09787421244397143
50	2580	threshold	0.09999999999999999	0.09787421244397143
50	2600	threshold	0.09999999999999999	0.09787421244397143
50	2645	threshold	0.09999999999999999	0.09787421244397143
50	2665	threshold	0.09999999999999999	0.09787421244397143
50	2680	threshold	0.09999999999999999	0.09787421244397143
50	2715	threshold	0.09999999999999999	0.09787421244397143
50	2750	threshold	0.09999999999999999	0.09787421244397143
50	2795	threshold	0.09999999999999999	0.09787421244397143
50	2810	threshold	0.09999999999999999	0.09787421244397143
50	2820	threshold	0.09999999999999999	0.09787421244397143
