segment_count	segment	checkpoint_n	vocabulary_size	heaps_beta	beta_effective	new_type_rate
4	0	100	91	0.79947497448628491	0	0.35358711566617862
4	0	200	164	0.79947497448628491	0.84975736441938932	0.35358711566617862
4	0	500	352	0.79947497448628491	0.83353975021848714	0.35358711566617862
4	0	1000	624	0.79947497448628491	0.82597060022495172	0.35358711566617862
4	0	2000	1065	0.79947497448628491	0.77123549625095122	0.35358711566617862
4	0	4000	1845	0.79947497448628491	0.7927673858345583	0.35358711566617862
4	0	8000	3120	0.79947497448628491	0.75792521280185265	0.35358711566617862
4	0	10928	3864	0.79947497448628491	0.68572937735879769	0.35358711566617862
4	1	100	87	0.78600666650148954	0	0.33199121522693997
4	1	200	168	0.78600666650148954	0.94937392693003286	0.33199121522693997
4	1	500	350	0.78600666650148954	0.80102215328420978	0.33199121522693997
4	1	1000	595	0.78600666650148954	0.76553474636297802	0.33199121522693997
4	1	2000	1032	0.78600666650148954	0.79448139722794775	0.33199121522693997
4	1	4000	1725	0.78600666650148954	0.74115339112963896	0.33199121522693997
4	1	8000	2900	0.78600666650148954	0.74945653834940362	0.33199121522693997
4	1	10928	3628	0.78600666650148954	0.71811574956127089	0.33199121522693997
4	2	100	89	0.78495813407487514	0	0.3256771595900439
4	2	200	166	0.78495813407487514	0.89930600038052899	0.3256771595900439
4	2	500	346	0.78495813407487514	0.80154798160945584	0.3256771595900439
4	2	1000	616	0.78495813407487514	0.83215831305817678	0.3256771595900439
4	2	2000	1129	0.78495813407487514	0.87404323007809948	0.3256771595900439
4	2	4000	1801	0.78495813407487514	0.6737526951332754	0.3256771595900439
4	2	8000	2843	0.78495813407487514	0.65861591777125073	0.3256771595900439
4	2	10928	3559	0.78495813407487514	0.72019656439400626	0.3256771595900439
4	3	100	84	0.78105942808815465	0	0.30396193613322353
4	3	200	156	0.78105942808815465	0.89308479608348956	0.30396193613322353
4	3	500	344	0.78105942808815465	0.86302919217180174	0.30396193613322353
4	3	1000	588	0.78105942808815465	0.77340759013426652	0.30396193613322353
4	3	2000	1004	0.78105942808815465	0.77187120911440732	0.30396193613322353
4	3	4000	1700	0.78105942808815465	0.75977547707429183	0.30396193613322353
4	3	8000	2705	0.78105942808815465	0.67009384768911351	0.30396193613322353
4	3	10929	3322	0.78105942808815465	0.65858786310955575	0.30396193613322353
8	0	100	91	0.80844568720919108	0	0.42130307467057099
8	0	200	164	0.80844568720919108	0.84975736441938932	0.42130307467057099
8	0	500	352	0.80844568720919108	0.83353975021848714	0.42130307467057099
8	0	1000	624	0.80844568720919108	0.82597060022495172	0.42130307467057099
8	0	2000	1065	0.80844568720919108	0.77123549625095122	0.42130307467057099
8	0	4000	1845	0.80844568720919108	0.7927673858345583	0.42130307467057099
8	0	5464	2302	0.80844568720919108	0.70954929921428489	0.42130307467057099
8	1	100	88	0.81263269977264962	0	0.41928989751098095
8	1	200	164	0.81263269977264962	0.89812038598078736	0.41928989751098095
8	1	500	361	0.81263269977264962	0.86109299490005753	0.41928989751098095
8	1	1000	647	0.81263269977264962	0.84176687510533754	0.41928989751098095
8	1	2000	1099	0.81263269977264962	0.76435376895672269	0.41928989751098095
8	1	4000	1817	0.81263269977264962	0.72536703328488483	0.41928989751098095
8	1	5464	2291	0.81263269977264962	0.74322364054074941	0.41928989751098095
