token_a	token_b	count_a	count_b	structural_similarity	reliability	position_similarity	left_similarity	right_similarity	position_reliability	left_reliability	right_reliability	total_evidence_weight	diagnostic_weighted_similarity	grapheme_distance	normalized_grapheme_distance	grapheme_similarity	common_prefix	common_suffix	length_difference	discovery_score
x013872	x013873	343	310	0.7055790280061552	0.9108017021366551	0.9765325224342155	0.5279755682883633	0.6122289932958866	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.7178757268975016	1	0.14285714285714285	0.8571428571428572	6	0	0	0.09180608281427612
x013872	x013874	343	235	0.6850557239365681	0.9108017021366551	0.9788393600645654	0.4902622374278729	0.5860655743172659	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.6983883546952343	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08913570277426924
x028392	x028394	661	446	0.6818192504548014	0.9108017021366551	0.9896164939611942	0.8075267812819349	0.2483144761212753	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.6958130226464724	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08871459055196734
x028393	x028394	563	446	0.6716218252806828	0.9108017021366551	0.9888836546665093	0.7929125180809783	0.2330693030945608	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.6860452657260506	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08738775737968187
x019044	x019045	316	257	0.662146472740073	0.9108017021366551	0.9784109411527164	0.19089508981987938	0.8171333872476232	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.676479378343255	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08615487634792011
x013873	x013874	310	235	0.6615645446505677	0.9108017021366551	0.9695489364207893	0.5170495502693095	0.4980951472616043	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.6755461967090058	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08607915904871402
x028392	x028393	661	563	0.6591033239852783	0.9108017021366551	0.9926511851928154	0.7778650744660502	0.20679371229696913	0.9934932544861604	0.8695601918771151	0.8693516600466897	2.7324051064099653	0.6742664961006413	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08575891848138839
x030834	x030836	155	115	0.6815301748996839	0.8751385130656067	0.9382363998062263	0.7254787997025767	0.38087532519024875	0.9881706408144353	0.8146869083152684	0.8225579900671168	2.6254155391968204	0.6975915848067439	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08520475769586461
x014952	x014954	149	86	0.6946079451911977	0.8414507115650438	0.9519032769200633	0.6987028636877872	0.4332176949657426	0.9833029502578425	0.7626084759724441	0.7784407084648449	2.5243521346951314	0.7154629067615774	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08349690710569517
x030834	x030835	155	124	0.6518788328623117	0.8827286218252643	0.9568279121472506	0.6421981080958126	0.35661047834387216	0.9892808282893992	0.8263981227954424	0.8325069143909516	2.648185865475793	0.669954300620584	1	0.14285714285714285	0.8571428571428572	6	0	0	0.08220458624708718
x013032	x013033	103	79	0.6830312264820897	0.7995376652167804	0.931939515367008	0.6905524926448671	0.42660167143439415	0.9764480677130623	0.698845804154076	0.7233191237832028	2.3986129956503413	0.7092221218303314	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07801559887023483
x013033	x013034	79	73	0.6686985032045348	0.7674636512982098	0.9095563839637111	0.6944043699866184	0.4021347556632748	0.9698407059882637	0.651115995064063	0.6814342528423027	2.3023909538946294	0.6985307998830413	1	0.14285714285714285	0.8571428571428572	6	0	0	0.07331454212671427
