window_size	method	k	silhouette	within_cluster_dispersion	between_cluster_distance	cluster_sizes	transition_count	segment_fragmentation
50	hierarchical	2	0.036900214827896155	0.9239396420936573	0.9551497021082486	8704,29	16	8.5
50	hierarchical	3	0.016551440592770764	0.9237822232371186	0.947317329504166	8627,29,77	72	24.333333333333332
50	hierarchical	4	0.014324921528271679	0.9235151886061412	0.9481909905328719	8571,29,59,74	110	27.75
50	hierarchical	5	0.011972342200447444	0.92327099717113	0.9479758527422687	8540,29,32,58,74	124	25
50	hierarchical	6	0.009032509217382691	0.9232044417989089	0.9443631096246977	8461,29,32,58,80,73	181	30.333333333333332
50	hierarchical	7	0.011378703670465949	0.9229738318282791	0.9445433197196629	8437,29,32,56,29,78,72	194	27.857142857142858
50	hierarchical	8	0.013026379361459672	0.922804748893434	0.9437924869600213	8413,29,32,55,25,28,79,72	204	25.625
50	hierarchical	9	0.015722805748483625	0.9226153272692911	0.9434367255735172	8368,29,31,47,54,25,29,78,72	239	26.666666666666668
50	hierarchical	10	0.01773820052447847	0.9224850450082658	0.9425176854311755	8324,29,48,31,46,54,25,28,76,72	275	27.6
50	hierarchical	11	0.021989438385663935	0.9222764139630286	0.9424867182007823	8273,29,47,53,30,46,54,25,28,76,72	304	27.727272727272727
50	hierarchical	12	0.023640143246533078	0.9221690819812626	0.9415903322997223	8192,29,47,52,30,45,54,25,28,84,76,71	350	29.25
50	hierarchical	13	0.02599308944142096	0.9221257317320326	0.9403460668479905	8072,29,44,52,30,45,53,25,28,85,75,70,125	431	33.23076923076923
50	hierarchical	14	0.030141157065051282	0.9218517943069091	0.9408868572400314	8051,29,44,52,29,45,53,25,28,84,73,24,71,125	435	31.142857142857142
50	hierarchical	15	0.03421095961801169	0.9216476879887855	0.9408761438811208	8012,29,44,52,29,45,53,25,41,28,85,72,24,71,123	460	30.733333333333334
100	hierarchical	2	0.05337422384121337	0.8704310859964932	0.9154645836647077	4345,17	2	1.5
100	hierarchical	3	0.05183537203276923	0.8698396418198514	0.9220598059285718	4327,17,18	4	1.6666666666666667
100	hierarchical	4	0.03279307773624595	0.8695956713134768	0.9126704494751422	4310,17,17,18	6	1.75
100	hierarchical	5	0.025294388944831284	0.8693968823990689	0.906792221164558	4292,17,17,18,18	8	1.8
100	hierarchical	6	0.020750990869893727	0.869212448683015	0.9029307721086013	4274,17,17,18,18,18	10	1.8333333333333333
100	hierarchical	7	0.0218434600553628	0.8689433054310273	0.9016561971093658	4255,17,17,19,18,18,18	12	1.8571428571428572
100	hierarchical	8	0.026143951088351464	0.8684671404497062	0.9034847661181198	4238,17,17,19,18,18,18,17	14	1.875
100	hierarchical	9	0.026849566159079127	0.8682743483567559	0.9014461802408706	9,4229,17,17,19,18,18,18,17	15	1.7777777777777777
100	hierarchical	10	0.02580667507400745	0.8682410861790807	0.8981799251548634	9,4209,17,17,19,20,18,18,18,17	19	2
100	hierarchical	11	0.03059055342160713	0.8679128321793979	0.8982855401465849	9,4193,17,17,17,19,19,18,18,18,17	19	1.8181818181818181
100	hierarchical	12	0.03203359118764487	0.8677777792484596	0.8967198928013411	9,4176,17,17,17,19,19,18,18,18,17,17	21	1.8333333333333333
100	hierarchical	13	0.03536126574178889	0.8675543751780845	0.8960678167467011	9,4152,24,17,17,17,19,19,18,18,18,17,17	25	2
100	hierarchical	14	0.03849082468370265	0.867411169134938	0.8949352869431998	9,4133,19,24,17,17,17,19,19,18,18,18,17,17	27	2
100	hierarchical	15	0.043513630684891336	0.8671458706463033	0.8947293405924064	9,4115,19,24,17,18,17,17,19,19,18,18,18,17,17	29	2
200	hierarchical	2	0.08267358800297364	0.7987040661488713	0.8667509750640925	2159,17	2	1.5
200	hierarchical	3	0.03733774696564653	0.7984629721104238	0.8446571943754871	2142,17,17	4	1.6666666666666667
200	hierarchical	4	0.025065379728490097	0.7982499654022837	0.8362599649497818	2125,17,17,17	6	1.75
200	hierarchical	5	0.025617033080899118	0.7979654879392271	0.8337111097696828	2108,17,17,17,17	8	1.8
200	hierarchical	6	0.028513207910227586	0.7976975960229536	0.831778906053292	2091,17,17,17,17,17	10	1.8333333333333333
200	hierarchical	7	0.026213356115146663	0.7975963094601601	0.8277792551594587	2080,17,17,17,14,14,17	11	1.7142857142857142
200	hierarchical	8	0.028560960496998234	0.7973526746563723	0.8268235387779942	2075,17,17,17,14,11,11,14	11	1.5
200	hierarchical	9	0.030801183058795457	0.7970645055872033	0.8265840644435442	2058,17,17,17,17,14,11,11,14	13	1.5555555555555556
200	hierarchical	10	0.03373118732136004	0.7968756781277911	0.8253236875258602	2049,17,17,17,17,14,11,11,14,9	14	1.5
200	hierarchical	11	0.03422509997468892	0.7967914853770326	0.823321918402079	2032,17,17,17,17,17,14,11,11,14,9	16	1.5454545454545454
200	hierarchical	12	0.03854865907553631	0.7965533538199481	0.8229547175592649	2015,17,17,17,17,17,14,11,11,14,17,9	18	1.5833333333333333
200	hierarchical	13	0.04193019190718708	0.796403451189948	0.8219519320498533	2005,17,17,17,17,14,14,14,11,11,13,17,9	19	1.5384615384615385
200	hierarchical	14	0.047086297101768426	0.79603302588313	0.8226153440028497	1988,17,17,17,17,14,14,17,14,11,11,13,17,9	21	1.5714285714285714
200	hierarchical	15	0.05096809029965252	0.7957364745284021	0.8226739172450854	1971,17,17,17,17,14,14,17,14,11,11,13,17,17,9	23	1.6
500	hierarchical	2	0.018088235205730933	0.6757201730252121	0.6881786402882585	457,408	1	1
500	hierarchical	3	0.024093241671217715	0.6702844556018368	0.6895452429633455	365,95,405	2	1
500	hierarchical	4	0.029382413195099932	0.6647940195958192	0.6901770902289234	365,91,19,390	3	1
500	hierarchical	5	0.03473174778170629	0.6597050946938129	0.69043078159205	329,40,87,19,390	4	1
500	hierarchical	6	0.03880094420819076	0.6537968903497757	0.6902082425383704	52,277,40,87,19,390	5	1
500	hierarchical	7	0.04231750018592031	0.6482540710828211	0.6887037308934049	52,277,40,87,18,111,280	6	1
500	hierarchical	8	0.048890155578732	0.6426815800539946	0.6887923616444305	52,277,39,50,39,17,111,280	7	1
500	hierarchical	9	0.056146978378319036	0.6373973714178583	0.6890818596637309	51,78,201,38,50,39,17,111,280	8	1
500	hierarchical	10	0.061376449409795066	0.6321753120713243	0.689064077154393	51,78,201,37,26,26,38,17,111,280	9	1
500	hierarchical	11	0.06861246663347469	0.6264348894586156	0.688952391963666	51,78,201,37,26,26,38,17,109,55,227	10	1
500	hierarchical	12	0.07335484541953162	0.6209875543103451	0.6889418554035679	51,78,201,37,26,25,15,24,17,109,55,227	11	1
500	hierarchical	13	0.07949381698955983	0.6160866375885322	0.6889639781463825	49,28,53,200,37,26,25,15,24,17,109,55,227	12	1
500	hierarchical	14	0.08577508131938208	0.6108308362204509	0.6887340420635383	49,28,51,75,127,37,26,25,15,24,17,109,55,227	13	1
500	hierarchical	15	0.08998599528852588	0.6060360389969239	0.6887112998139735	49,28,51,75,126,24,15,25,25,15,24,17,109,55,227	14	1
1000	hierarchical	2	0.052460216040304083	0.5719241716277114	0.6037554458128201	33,395	1	1
1000	hierarchical	3	0.06128026283592451	0.559070116063228	0.5988596510982628	31,133,264	2	1
1000	hierarchical	4	0.07493470224271657	0.5483642431729217	0.5986786523277029	31,129,35,233	3	1
1000	hierarchical	5	0.08890357804451422	0.5372754884887223	0.5988134484678794	29,32,99,35,233	4	1
1000	hierarchical	6	0.10516605486610313	0.5259132899541055	0.5988835728967515	29,32,99,32,45,191	5	1
1000	hierarchical	7	0.11571924116162405	0.5162433948786935	0.5986805915976486	29,31,85,18,29,45,191	6	1
1000	hierarchical	8	0.12848262314511072	0.5057802320242641	0.5983009421787925	29,30,31,55,18,29,45,191	7	1
1000	hierarchical	9	0.14288561363584368	0.49473330836979296	0.5965020759088078	29,30,31,55,18,29,43,61,132	8	1
1000	hierarchical	10	0.15644269173509656	0.4846789170956012	0.596504845114483	29,30,31,55,18,29,27,18,59,132	9	1
1000	hierarchical	11	0.1681404839370599	0.4752322135403443	0.5963054205958735	29,30,29,18,40,17,29,27,18,59,132	10	1
1000	hierarchical	12	0.18006043699164817	0.46564961305161856	0.5962402482006037	29,30,29,18,40,16,15,16,26,18,59,132	11	1
1000	hierarchical	13	0.1909243395187313	0.4562839082314255	0.5961685326159704	29,30,29,18,40,16,15,15,15,13,17,59,132	12	1
1000	hierarchical	14	0.20407713277687653	0.4457868103891758	0.5950710248065161	29,30,29,18,40,16,15,15,15,13,17,58,87,46	13	1
1000	hierarchical	15	0.1934128355072538	0.4450958015336422	0.5949887407906571	29,30,29,18,40,16,15,15,15,13,17,58,87,40,6	14	1
50	k_medoids	2	0.008438418557830882	0.9200087363466671	0.9278608488784698	4548,4185	761	381
50	contiguous_segmentation	2	-0.0037493945248963908	0.9239758970548102	0.9205075330546283	7038,1695	1	1
50	k_medoids	3	0.006509261978778799	0.9179320125072414	0.9281553244640384	3773,3214,1746	1157	386
50	contiguous_segmentation	3	-0.00555314641302801	0.9238681922123981	0.9208930563070159	5,7033,1695	2	1
50	k_medoids	4	0.004299152247282646	0.9164949577375482	0.9272428700642831	1546,2875,2005,2307	1515	379
