record_type	token	count	token_a	token_b	distance	property	raw_value	normalized_value	mean_a	mean_b	delta	raw_mean_a	raw_mean_b	trajectory_correlation	mean_absolute_difference
token_property	x000078	297				effective_predecessor_count	158.23810660847622	2.567370023054011							
token_property	x000078	297				effective_successor_count	238.54390640437768	3.2743448430496516							
token_property	x000078	297				frequency_rank	10	-1.6812673691910507							
token_property	x000078	297				global_count	297	2.942749894247147							
token_property	x000078	297				global_frequency_probability	0.0067943174799258805	4.128973484980821							
token_property	x000078	297				grapheme_length	7	0							
token_property	x000078	297				line_end_probability	0.08754208754208755	0.11753841051013228							
token_property	x000078	297				line_start_probability	0.050505050505050504	-0.3560434573848435							
token_property	x000078	297				log_global_count	5.697093486505405	2.942749894247147							
token_property	x000078	297				max_predecessor_probability	0.028368794326241134	-1.0881590481865802							
token_property	x000078	297				max_structural_similarity	0.5559584234026111	1.1665700322427452							
token_property	x000078	297				max_successor_probability	0.01845018450184502	-1.394945607407174							
token_property	x000078	297				mean_position	6.696969696969697	0.6545011075877323							
token_property	x000078	297				mean_structural_similarity_to_all	0.29673470521273565	1.3377211241093028							
token_property	x000078	297				median_position	7	0.7631530275245667							
token_property	x000078	297				normalized_frequency_rank	0.015432098765432098	-1.6812673691910502							
token_property	x000078	297				normalized_mean_position	0.5543365373430731	0.6817980713583788							
token_property	x000078	297				positional_entropy	3.7601016108618546	1.5848090801341845							
token_property	x000078	297				positional_specialization	0.03757181859959424	-0.7738968026023839							
token_property	x000078	297				predecessor_entropy	7.305953258579785	2.5258744623239817							
token_property	x000078	297				structural_degree_above_0_5	10	2.0783388099372173							
token_property	x000078	297				structural_degree_above_0_6	0	-0.26511162716977454							
token_property	x000078	297				structural_degree_above_0_7	0	-0.05564148840746578							
token_property	x000078	297				successor_entropy	7.8981110229740334	3.210831332114355							
token_property	x000078	297				top3_predecessor_mass	0.07446808510638298	-1.2604792163346497							
token_property	x000078	297				top3_successor_mass	0.04059040590405904	-1.7062392580155494							
token_property	x000078	297				top5_predecessor_mass	0.11702127659574468	-1.3464098035312126							
token_property	x000078	297				top5_successor_mass	0.05904059040590405	-1.8567654295332454							
token_property	x000078	297				unique_grapheme_count	4	-2.2195237872126645							
token_property	x000078	297				unique_predecessor_count	193	2.7113679556729373							
token_property	x000078	297				unique_successor_count	249	3.1437479232526058							
token_property	x000079	254				effective_predecessor_count	137.9255128349043	2.395318126823995							
