position	support_50	support_100	support_200	support_500	support_1000	support_count	support_fraction	mean_position	mean_jump_strength	max_jump_strength	position_uncertainty
18915	1	1	1	1	0	4	0.8	18915	0.0927361157735749	0.10000000000000002	25
20258	1	1	1	1	0	4	0.8	20257.5	0.09002014407989553	0.09999999999999999	12.5
7015	0	1	1	1	1	4	0.8	7015	0.08597638018836813	0.10000000000000002	35
16910	0	1	1	1	1	4	0.8	16910	0.08397781222611135	0.09622556248918268	30
23723	0	1	1	1	1	4	0.8	23722.5	0.08307180809235784	0.10000000000000002	27.5
6288	0	1	1	1	1	4	0.8	6287.5	0.0826027632306375	0.0957262351386333	37.5
11798	0	1	1	1	1	4	0.8	11797.5	0.08246167434416081	0.10000000000000002	7.5
6810	0	1	1	1	1	4	0.8	6810	0.08166291344258524	0.09622556248918268	10
20100	0	1	1	1	1	4	0.8	20100	0.08117024890948302	0.09622556248918267	20
18428	0	1	1	1	1	4	0.8	18427.5	0.08035477161282936	0.09572623513863329	27.5
24483	0	1	1	1	1	4	0.8	24482.5	0.07449721213613117	0.09572623513863329	42.5
17427	1	1	1	0	0	3	0.6	17426.666666666668	0.09511930330916037	0.10000000000000002	33.33333333333212
10227	0	1	1	1	0	3	0.6	10226.666666666666	0.09240016464134901	0.10000000000000002	23.33333333333394
23170	0	1	1	0	1	3	0.6	23170	0.09164517672768628	0.10000000000000002	30
4277	0	1	1	1	0	3	0.6	4276.666666666667	0.091267180054758	0.09622556248918268	26.66666666666697
33713	0	1	1	1	0	3	0.6	33713.333333333336	0.09124901296498353	0.10000000000000002	13.333333333335759
23653	0	1	1	1	0	3	0.6	23653.333333333332	0.09097807185228401	0.09622556248918268	26.66666666666788
29350	0	1	1	1	0	3	0.6	29350	0.09090137440830462	0.10000000000000002	10
17327	0	1	1	1	0	3	0.6	17326.666666666668	0.09072455739450902	0.10000000000000003	33.33333333333212
18583	0	1	1	1	0	3	0.6	18583.333333333332	0.09059475407645459	0.10000000000000002	23.33333333333212
23443	0	1	1	1	0	3	0.6	23443.333333333332	0.09057968539801099	0.10000000000000002	23.33333333333212
17148	1	1	0	1	0	3	0.6	17148.333333333332	0.09049012474771627	0.09999999999999999	8.33333333333212
2710	0	1	1	1	0	3	0.6	2710	0.09037671397868796	0.09622556248918268	10
10547	0	1	1	1	0	3	0.6	10546.666666666666	0.09034521567659629	0.10000000000000002	26.66666666666606
20840	0	1	1	1	0	3	0.6	20840	0.09014127264739906	0.10000000000000002	30
6153	0	1	1	1	0	3	0.6	6153.333333333333	0.09002470184712996	0.10000000000000002	16.66666666666697
3940	0	1	1	1	0	3	0.6	3940	0.0897739519975458	0.1	10
38620	0	1	1	1	0	3	0.6	38620	0.08956948046427612	0.09622556248918268	30
20557	0	1	1	0	1	3	0.6	20556.666666666668	0.08924726942265193	0.09622556248918268	43.33333333333212
18723	0	1	1	1	0	3	0.6	18723.333333333332	0.08910215735134895	0.10000000000000002	36.66666666666788
4347	0	1	1	1	0	3	0.6	4346.666666666667	0.08895786442983986	0.10000000000000002	6.66666666666697
3867	0	1	1	1	0	3	0.6	3866.6666666666665	0.08885097360888267	0.09622556248918268	23.333333333333485
17880	0	1	1	1	0	3	0.6	17880	0.08881603800289059	0.09622556248918268	20
27457	0	1	1	1	0	3	0.6	27456.666666666668	0.08821570627645038	0.10000000000000002	23.33333333333212
22233	0	1	1	1	0	3	0.6	22233.333333333332	0.08817355768745971	0.09622556248918268	33.33333333333212
32333	0	1	1	1	0	3	0.6	32333.333333333332	0.08815647050650309	0.09572623513863329	23.33333333333212
4083	0	1	1	1	0	3	0.6	4083.3333333333335	0.08806120392792104	0.10000000000000002	23.333333333333485
5773	0	1	1	1	0	3	0.6	5773.333333333333	0.0880213690544636	0.09622556248918268	36.66666666666697
37360	0	1	1	1	0	3	0.6	37360	0.08793580375931803	0.09622556248918268	10
24210	0	1	1	0	1	3	0.6	24210	0.08784310515802268	0.09622556248918268	30
6097	0	1	1	0	1	3	0.6	6096.666666666667	0.08750843036266108	0.10000000000000002	6.66666666666697
807	0	1	1	1	0	3	0.6	806.6666666666666	0.08746110164699383	0.10000000000000002	13.333333333333371
2853	0	1	1	1	0	3	0.6	2853.3333333333335	0.08732793331810225	0.10000000000000002	16.666666666666515
20727	0	1	1	1	0	3	0.6	20726.666666666668	0.08708978250688854	0.10000000000000002	36.66666666666788
18147	0	1	1	1	0	3	0.6	18146.666666666668	0.08708765318755844	0.10000000000000002	6.666666666667879
20013	0	1	1	0	1	3	0.6	20013.333333333332	0.08693012616828222	0.09622556248918268	13.33333333333212
30013	0	1	1	0	1	3	0.6	30013.333333333332	0.08678023769683432	0.10000000000000002	26.66666666666788
13357	0	1	1	1	0	3	0.6	13356.666666666666	0.08651019699552329	0.09551701523880121	43.33333333333394
25800	0	1	1	1	0	3	0.6	25800	0.08647445187312351	0.09572623513863329	20
37267	0	1	1	0	1	3	0.6	37266.666666666664	0.08606468573686295	0.10000000000000002	33.33333333333576
27543	0	1	1	1	0	3	0.6	27543.333333333332	0.08595089966164837	0.09622556248918268	23.33333333333212
730	0	1	1	1	0	3	0.6	730	0.08554702158341382	0.09622556248918268	20
16363	0	1	1	1	0	3	0.6	16363.333333333334	0.08552241439913442	0.09377443751081735	16.66666666666606
28333	0	1	1	1	0	3	0.6	28333.333333333332	0.0854698741415254	0.09622556248918268	33.33333333333212
39943	0	1	1	1	0	3	0.6	39943.333333333336	0.08543992992446205	0.09540157730728002	6.666666666664241
17797	0	1	1	1	0	3	0.6	17796.666666666668	0.08509607922263362	0.09572623513863329	26.66666666666788
11413	0	1	1	0	1	3	0.6	11413.333333333334	0.08456405643231997	0.10000000000000002	26.66666666666606
35883	0	1	1	0	1	3	0.6	35883.333333333336	0.08435928752177949	0.10000000000000002	33.33333333333576
16083	0	1	0	1	1	3	0.6	16083.333333333334	0.08381331756441458	0.09622556248918268	33.33333333333394
3500	0	1	1	0	1	3	0.6	3500	0.08330891542019565	0.09622556248918267	0
31730	0	1	1	0	1	3	0.6	31730	0.08297624181805031	0.10000000000000002	30
15113	0	1	1	0	1	3	0.6	15113.333333333334	0.08239420619057924	0.09551701523880121	26.66666666666606
24143	0	1	1	1	0	3	0.6	24143.333333333332	0.08235064741900763	0.0957262351386333	43.33333333333212
19587	0	1	1	0	1	3	0.6	19586.666666666668	0.08203698726099755	0.09622556248918267	13.33333333333212
19000	0	1	1	0	1	3	0.6	19000	0.08158153264018596	0.09622556248918268	0
1010	0	1	1	0	1	3	0.6	1010	0.0810292733713886	0.09622556248918268	30
6630	0	1	0	1	1	3	0.6	6630	0.08041738172834205	0.09622556248918267	30
31320	0	1	1	1	0	3	0.6	31320	0.07997832741138367	0.09622556248918268	40
2600	0	0	1	1	1	3	0.6	2600	0.07919060383876873	0.09031424254768201	0
17510	0	1	1	1	0	3	0.6	17510	0.07900182759240722	0.08800817129467532	20
22827	0	1	1	0	1	3	0.6	22826.666666666668	0.07898515666891251	0.09622556248918267	26.66666666666788
19377	0	0	1	1	1	3	0.6	19376.666666666668	0.07856737176802987	0.09169482183781195	26.66666666666788
16790	0	1	1	1	0	3	0.6	16790	0.07818323436236051	0.08960569529730053	20
14903	0	1	0	1	1	3	0.6	14903.333333333334	0.0781094672455269	0.09572623513863329	6.66666666666606
3000	0	0	1	1	1	3	0.6	3000	0.07472456140832014	0.08695179762781598	0
