window_size	position	method	jump_strength	threshold
50	50	pelt	0.08490224995673064	0.001114881783602408
50	16175	pelt	0.07245112497836532	0.001114881783602408
50	16280	pelt	0.09245112497836531	0.001114881783602408
50	26785	pelt	0.07735337493509595	0.001114881783602408
50	26810	pelt	0.08490224995673064	0.001114881783602408
50	50	binary_segmentation	0.08490224995673064	0
50	15570	binary_segmentation	0.08	0
50	15740	binary_segmentation	0.09999999999999999	0
50	16730	binary_segmentation	0.07245112497836532	0
50	17155	binary_segmentation	0.09999999999999999	0
50	17410	binary_segmentation	0.09245112497836531	0
50	18940	binary_segmentation	0.09999999999999999	0
50	19075	binary_segmentation	0.08	0
50	20250	binary_segmentation	0.09999999999999999	0
50	25300	binary_segmentation	0.08490224995673062	0
50	34520	binary_segmentation	0.09999999999999999	0
50	34630	binary_segmentation	0.08490224995673064	0
50	34690	binary_segmentation	0.09999999999999999	0
50	35215	binary_segmentation	0.09145247027726656	0
100	60	threshold	0.09622556248918267	0.093746650055963
100	100	threshold	0.09622556248918267	0.093746650055963
100	140	threshold	0.09377443751081735	0.093746650055963
100	210	threshold	0.09572623513863329	0.093746650055963
100	280	threshold	0.09572623513863329	0.093746650055963
100	330	threshold	0.09622556248918267	0.093746650055963
100	390	threshold	0.09622556248918268	0.093746650055963
100	420	threshold	0.09622556248918268	0.093746650055963
100	450	threshold	0.09622556248918268	0.093746650055963
100	500	threshold	0.09622556248918268	0.093746650055963
100	570	threshold	0.09572623513863329	0.093746650055963
100	620	threshold	0.09622556248918268	0.093746650055963
100	720	threshold	0.09622556248918268	0.093746650055963
100	800	threshold	0.09622556248918268	0.093746650055963
100	820	threshold	0.10000000000000002	0.093746650055963
100	900	threshold	0.09622556248918268	0.093746650055963
100	940	threshold	0.09622556248918268	0.093746650055963
100	990	threshold	0.09622556248918268	0.093746650055963
100	1030	threshold	0.09622556248918268	0.093746650055963
100	1050	threshold	0.09622556248918268	0.093746650055963
100	1120	threshold	0.0962255624891827	0.093746650055963
100	1250	threshold	0.10000000000000002	0.093746650055963
100	1390	threshold	0.09622556248918268	0.093746650055963
