source	target	sign	permutations	empirical_p	fdr_q	max_block_observation_fraction	max_block_effect_weight_fraction	status
x000000	x000069	depleted	1000	0.8361638362	1	1	0.03443457743	EXPECTED_FROM_NULL
x000000	x000108	preferred	1000	0.6053946054	1	1	0.04148438095	EXPECTED_FROM_NULL
x000000	x000127	preferred	1000	1	1	1	0.03168963529	EXPECTED_FROM_NULL
x000000	x000128	preferred	1000	0.1518481518	0.4098789693	0.5	0.03388744465	EXPECTED_FROM_NULL
x000000	x000129	preferred	1000	0.2077922078	0.5235583529	1	0.0314145026	EXPECTED_FROM_NULL
x000000	x000175	preferred	1000	0.2997002997	0.7201098332	1	0.03025445007	EXPECTED_FROM_NULL
x000000	x000176	preferred	1000	0.03396603397	0.2161674532	0.3333333333	0.02864182968	EXPECTED_FROM_NULL
x000000	x000220	preferred	1000	0.07392607393	0.288380048	1	0.02616198061	EXPECTED_FROM_NULL
x000000	x000241	preferred	1000	0.1288711289	0.3741951264	0.5	0.02485493694	EXPECTED_FROM_NULL
x000000	x000243	preferred	1000	0.07792207792	0.2938747077	0.3333333333	0.02517294434	EXPECTED_FROM_NULL
x000000	x000245	preferred	1000	0.1748251748	0.4552546219	1	0.02739181576	EXPECTED_FROM_NULL
x000000	x000246	preferred	1000	1	1	0	0.02791530935	EXPECTED_FROM_NULL
x000000	x000250	preferred	1000	0.02997002997	0.2053399037	0.3333333333	0.026601724	EXPECTED_FROM_NULL
x000000	x000251	preferred	1000	0.02197802198	0.1843781219	0.3333333333	0.02512209053	EXPECTED_FROM_NULL
x000000	x000252	preferred	10000	0.001299870013	0.04265017943	0.1666666667	0.02572257062	BACKBONE_PREFERRED
x000000	x000253	preferred	1000	0.08191808192	0.3005019825	0.5	0.02502564472	EXPECTED_FROM_NULL
x000000	x000254	preferred	1000	1	1	0.5	0.02518354667	EXPECTED_FROM_NULL
x000000	x000255	preferred	10000	0.000599940006	0.02768160684	0.1666666667	0.02401494676	BACKBONE_PREFERRED
x000000	x000263	preferred	1000	1	1	1	0.02785956931	EXPECTED_FROM_NULL
x000000	x000284	preferred	1000	0.1858141858	0.4779697654	1	0.02571655921	EXPECTED_FROM_NULL
x000000	x000285	preferred	1000	0.1988011988	0.5043470275	0.5	0.0266765643	EXPECTED_FROM_NULL
x000000	x000290	preferred	1000	1	1	1	0.02729787222	EXPECTED_FROM_NULL
x000000	x000299	preferred	10000	0.003599640036	0.07330853122	0.5	0.02404300554	EXPECTED_FROM_NULL
x000000	x000300	preferred	1000	1	1	1	0.02491998728	EXPECTED_FROM_NULL
x000000	x000310	preferred	1000	0.2797202797	0.6798469021	1	0.02801214513	EXPECTED_FROM_NULL
x000000	x000312	preferred	1000	0.3176823177	0.7583798578	1	0.03021349955	EXPECTED_FROM_NULL
x000000	x000340	preferred	1000	1	1	1	0.02242546959	EXPECTED_FROM_NULL
x000000	x000341	preferred	1000	1	1	1	0.02711106396	EXPECTED_FROM_NULL
x000000	x000349	preferred	1000	0.01198801199	0.1487420143	0.5	0.02461641297	EXPECTED_FROM_NULL
x000000	x000364	preferred	1000	0.2157842158	0.5418459092	1	0.02491959153	EXPECTED_FROM_NULL
x000000	x000367	preferred	1000	1	1	0.5	0.02387431332	EXPECTED_FROM_NULL
x000000	x000368	preferred	1000	0.06793206793	0.2790033332	1	0.02380693508	EXPECTED_FROM_NULL
x000000	x000369	preferred	1000	1	1	1	0.02414415293	EXPECTED_FROM_NULL
x000000	x000370	preferred	1000	0.1058941059	0.337330415	1	0.02320587054	EXPECTED_FROM_NULL
x000000	x000372	preferred	1000	1	1	1	0.02335249472	EXPECTED_FROM_NULL
x000000	x000377	preferred	1000	1	1	1	0.02418709051	EXPECTED_FROM_NULL
x000000	x000378	preferred	1000	0.1918081918	0.4891274529	0.25	0.02533666038	EXPECTED_FROM_NULL
x000000	x000386	preferred	1000	0.1298701299	0.3752509721	0.3333333333	0.02394468313	EXPECTED_FROM_NULL
x000000	x000387	preferred	10000	0.000499950005	0.02502292144	0.3333333333	0.02478185184	BACKBONE_PREFERRED
x000000	x000403	preferred	1000	0.06193806194	0.2658475246	0.5	0.02268649888	EXPECTED_FROM_NULL
x000000	x000404	preferred	1000	1	1	1	0.0236882777	EXPECTED_FROM_NULL
x000000	x000405	preferred	1000	0.1208791209	0.3620243854	1	0.02324252797	EXPECTED_FROM_NULL
x000000	x000410	preferred	1000	0.1528471528	0.4118226664	1	0.02489349974	EXPECTED_FROM_NULL
x000000	x000417	preferred	1000	1	1	1	0.02503385345	EXPECTED_FROM_NULL
x000000	x000418	preferred	1000	1	1	0	0.02340286135	EXPECTED_FROM_NULL
x000000	x000419	preferred	10000	0.005299470053	0.09315080397	0.5	0.02299641306	EXPECTED_FROM_NULL
x000000	x000420	preferred	1000	1	1	1	0.02203979871	EXPECTED_FROM_NULL
x000000	x000423	preferred	1000	1	1	1	0.02264047156	EXPECTED_FROM_NULL
x000000	x000448	preferred	1000	1	1	0	0.02274540436	EXPECTED_FROM_NULL
x000000	x000457	preferred	1000	0.1438561439	0.3959060511	1	0.02409469276	EXPECTED_FROM_NULL
x000000	x000462	preferred	10000	0.004099590041	0.08070726261	0.5	0.02384763848	EXPECTED_FROM_NULL
x000000	x000466	preferred	1000	1	1	1	0.02329516553	EXPECTED_FROM_NULL
x000000	x000467	preferred	1000	1	1	1	0.02363447841	EXPECTED_FROM_NULL
x000000	x000472	preferred	1000	1	1	1	0.02339211311	EXPECTED_FROM_NULL
x000000	x000504	preferred	1000	1	1	1	0.02129048087	EXPECTED_FROM_NULL
x000000	x000520	preferred	1000	1	1	1	0.02207578139	EXPECTED_FROM_NULL
x000000	x000529	preferred	1000	1	1	1	0.02359281054	EXPECTED_FROM_NULL
x000000	x000535	preferred	1000	1	1	1	0.02204343369	EXPECTED_FROM_NULL
x000000	x000537	preferred	1000	1	1	1	0.02189699306	EXPECTED_FROM_NULL
x000000	x000539	preferred	1000	0.1018981019	0.329939797	0.5	0.0230570566	EXPECTED_FROM_NULL
x000000	x000545	preferred	1000	0.08991008991	0.314951952	0.5	0.02360459648	EXPECTED_FROM_NULL
x000000	x000546	preferred	1000	0.08391608392	0.3036816125	1	0.02167597126	EXPECTED_FROM_NULL
x000000	x000556	preferred	1000	0.05694305694	0.2555514394	0.5	0.02266098951	EXPECTED_FROM_NULL
x000000	x000558	preferred	1000	1	1	1	0.02387599596	EXPECTED_FROM_NULL
x000000	x000582	preferred	1000	1	1	1	0.02261587697	EXPECTED_FROM_NULL
x000000	x000595	preferred	1000	1	1	1	0.02248961446	EXPECTED_FROM_NULL
x000000	x000616	preferred	1000	1	1	0.5	0.02221419177	EXPECTED_FROM_NULL
x000000	x000618	preferred	1000	1	1	1	0.02257308478	EXPECTED_FROM_NULL
x000000	x000638	preferred	1000	0.1298701299	0.3752509721	1	0.0246438739	EXPECTED_FROM_NULL
x000000	x000644	preferred	1000	0.1308691309	0.3759304897	1	0.02367495627	EXPECTED_FROM_NULL
x000000	x000661	preferred	1000	0.1398601399	0.3888954736	0.6666666667	0.02169392269	EXPECTED_FROM_NULL
x000000	x000662	preferred	10000	0.004799520048	0.08913825599	0.3333333333	0.02182637448	EXPECTED_FROM_NULL
x000000	x000675	preferred	1000	0.05994005994	0.2606818807	1	0.0219669384	EXPECTED_FROM_NULL
x000000	x000680	preferred	1000	0.1288711289	0.3741951264	0.5	0.02220523218	EXPECTED_FROM_NULL
x000000	x000689	preferred	1000	1	1	1	0.02202447357	EXPECTED_FROM_NULL
x000000	x000697	preferred	1000	0.01398601399	0.1524011044	1	0.02288904509	EXPECTED_FROM_NULL
x000000	x000719	preferred	1000	1	1	1	0.02287084675	EXPECTED_FROM_NULL
x000000	x000746	preferred	1000	0.04895104895	0.2421314029	1	0.02114825664	EXPECTED_FROM_NULL
x000000	x000943	preferred	1000	0.03196803197	0.2107178536	0.5	0.02137705601	EXPECTED_FROM_NULL
x000000	x000963	preferred	1000	0.04895104895	0.2421314029	1	0.02165988914	EXPECTED_FROM_NULL
x000001	x000106	preferred	1000	0.4995004995	1	1	0.04130161842	EXPECTED_FROM_NULL
x000001	x000107	preferred	1000	0.1728271728	0.4508468563	1	0.03054172393	EXPECTED_FROM_NULL
x000001	x000128	preferred	1000	0.03796203796	0.223310554	0.5	0.03102841591	EXPECTED_FROM_NULL
x000001	x000129	preferred	1000	0.3266733267	0.7773298418	0.3333333333	0.03244361734	EXPECTED_FROM_NULL
x000001	x000175	preferred	1000	1	1	1	0.03086852921	EXPECTED_FROM_NULL
x000001	x000177	preferred	1000	0.4135864136	0.9631866556	1	0.03451679436	EXPECTED_FROM_NULL
x000001	x000217	preferred	1000	0.2717282717	0.6631517243	0.5	0.02894053495	EXPECTED_FROM_NULL
x000001	x000219	preferred	1000	0.07492507493	0.2892205833	0.5	0.02524607296	EXPECTED_FROM_NULL
x000001	x000223	preferred	1000	1	1	1	0.02772393883	EXPECTED_FROM_NULL
x000001	x000224	preferred	1000	0.1448551449	0.3971747844	1	0.02463566797	EXPECTED_FROM_NULL
x000001	x000241	preferred	1000	1	1	1	0.02545474724	EXPECTED_FROM_NULL
x000001	x000242	preferred	1000	0.02397602398	0.1913545914	0.5	0.02771021087	EXPECTED_FROM_NULL
x000001	x000243	preferred	1000	1	1	1	0.02531971123	EXPECTED_FROM_NULL
x000001	x000247	preferred	1000	1	1	1	0.02567787695	EXPECTED_FROM_NULL
x000001	x000250	preferred	1000	0.2177822178	0.5463983765	0.5	0.02704561052	EXPECTED_FROM_NULL
x000001	x000251	preferred	1000	0.2237762238	0.5585893397	0.6	0.02508146687	EXPECTED_FROM_NULL
x000001	x000252	preferred	1000	0.2597402597	0.6365253004	0.5	0.02637440934	EXPECTED_FROM_NULL
x000001	x000253	preferred	1000	1	1	0.5	0.02470983053	EXPECTED_FROM_NULL
x000001	x000254	preferred	1000	0.06693306693	0.2772136699	0.4	0.02267562449	EXPECTED_FROM_NULL
x000001	x000255	preferred	1000	1	1	1	0.02486960775	EXPECTED_FROM_NULL
x000001	x000262	preferred	1000	0.02897102897	0.2027285511	0.3333333333	0.02626221284	EXPECTED_FROM_NULL
x000001	x000263	preferred	1000	0.1828171828	0.4719048434	1	0.02757221929	EXPECTED_FROM_NULL
x000001	x000264	preferred	1000	0.1708291708	0.447215019	1	0.02478658102	EXPECTED_FROM_NULL
x000001	x000271	preferred	1000	1	1	1	0.02285644224	EXPECTED_FROM_NULL
x000001	x000272	preferred	1000	1	1	1	0.02604226784	EXPECTED_FROM_NULL
x000001	x000273	preferred	1000	0.1918081918	0.4891274529	0.3333333333	0.02792324113	EXPECTED_FROM_NULL
x000001	x000283	preferred	1000	0.1338661339	0.3812022115	0.5	0.02476618046	EXPECTED_FROM_NULL
x000001	x000284	preferred	1000	1	1	1	0.02631439322	EXPECTED_FROM_NULL
x000001	x000289	preferred	1000	0.1718281718	0.4490341517	1	0.02562224258	EXPECTED_FROM_NULL
x000001	x000290	preferred	1000	1	1	1	0.02622826126	EXPECTED_FROM_NULL
x000001	x000299	preferred	1000	1	1	1	0.02538008881	EXPECTED_FROM_NULL
x000001	x000310	preferred	1000	0.3416583417	0.8077798902	1	0.02786631983	EXPECTED_FROM_NULL
x000001	x000311	preferred	1000	0.1578421578	0.4199170199	1	0.02419709619	EXPECTED_FROM_NULL
x000001	x000312	preferred	1000	0.05194805195	0.2466279701	0.5	0.02890227917	EXPECTED_FROM_NULL
x000001	x000315	preferred	1000	0.1888111888	0.4839925699	1	0.02504042013	EXPECTED_FROM_NULL
x000001	x000341	preferred	1000	1	1	1	0.02690548501	EXPECTED_FROM_NULL
x000001	x000349	preferred	1000	0.1288711289	0.3741951264	0.3333333333	0.02558425413	EXPECTED_FROM_NULL
x000001	x000350	preferred	1000	1	1	1	0.02319719635	EXPECTED_FROM_NULL
x000001	x000351	preferred	1000	0.0969030969	0.3211614424	0.5	0.02327726077	EXPECTED_FROM_NULL
x000001	x000366	preferred	1000	0.1728271728	0.4508468563	1	0.02441740105	EXPECTED_FROM_NULL
x000001	x000367	preferred	1000	1	1	0.5	0.02272516058	EXPECTED_FROM_NULL
x000001	x000368	preferred	1000	1	1	0.5	0.02406128278	EXPECTED_FROM_NULL
x000001	x000369	preferred	1000	1	1	1	0.02391229206	EXPECTED_FROM_NULL
x000001	x000376	preferred	1000	1	1	0.3333333333	0.02375316221	EXPECTED_FROM_NULL
x000001	x000377	preferred	1000	0.04795204795	0.2408204041	0.25	0.02250796884	EXPECTED_FROM_NULL
x000001	x000378	preferred	1000	1	1	0.3333333333	0.02539473451	EXPECTED_FROM_NULL
x000001	x000379	preferred	1000	1	1	1	0.02342970747	EXPECTED_FROM_NULL
x000001	x000380	preferred	1000	0.1548451548	0.4141827376	1	0.02355970958	EXPECTED_FROM_NULL
x000001	x000387	preferred	1000	1	1	0.3333333333	0.02556404971	EXPECTED_FROM_NULL
x000001	x000403	preferred	1000	0.07892107892	0.2965062927	1	0.02250495896	EXPECTED_FROM_NULL
x000001	x000405	preferred	1000	0.01198801199	0.1487420143	0.3333333333	0.02298968034	EXPECTED_FROM_NULL
x000001	x000409	preferred	1000	0.1398601399	0.3888954736	0.5	0.02324529296	EXPECTED_FROM_NULL
x000001	x000410	preferred	1000	0.1358641359	0.3850353102	0.3333333333	0.02521843156	EXPECTED_FROM_NULL
x000001	x000418	preferred	1000	0.04695304695	0.2390557718	0.3333333333	0.0227613839	EXPECTED_FROM_NULL
x000001	x000419	preferred	1000	0.09290709291	0.3168067498	0.5	0.02259830063	EXPECTED_FROM_NULL
x000001	x000420	preferred	1000	1	1	0.5	0.02179709168	EXPECTED_FROM_NULL
x000001	x000430	preferred	1000	1	1	0.5	0.02213266207	EXPECTED_FROM_NULL
x000001	x000431	preferred	1000	1	1	1	0.02508438851	EXPECTED_FROM_NULL
x000001	x000432	preferred	1000	1	1	0	0.02222530783	EXPECTED_FROM_NULL
x000001	x000448	preferred	1000	1	1	0	0.02276035517	EXPECTED_FROM_NULL
x000001	x000457	preferred	1000	0.01098901099	0.1481760249	0.5	0.02383431269	EXPECTED_FROM_NULL
x000001	x000458	preferred	1000	1	1	1	0.02407176573	EXPECTED_FROM_NULL
x000001	x000461	preferred	1000	0.1098901099	0.3419446728	0.5	0.02308695948	EXPECTED_FROM_NULL
x000001	x000462	preferred	1000	0.1188811189	0.3596884673	0.3333333333	0.02361776016	EXPECTED_FROM_NULL
x000001	x000467	preferred	1000	0.06993006993	0.2824945233	1	0.02291070083	EXPECTED_FROM_NULL
x000001	x000468	preferred	1000	0.0989010989	0.3230696295	1	0.02327252221	EXPECTED_FROM_NULL
x000001	x000500	preferred	1000	0.09290709291	0.3168067498	1	0.0234271298	EXPECTED_FROM_NULL
x000001	x000501	preferred	1000	0.1278721279	0.3731288474	1	0.02411317741	EXPECTED_FROM_NULL
x000001	x000502	preferred	1000	1	1	1	0.02290226489	EXPECTED_FROM_NULL
x000001	x000520	preferred	1000	0.0979020979	0.3223020012	0.5	0.02146505	EXPECTED_FROM_NULL
x000001	x000522	preferred	1000	1	1	1	0.0226046827	EXPECTED_FROM_NULL
x000001	x000529	preferred	1000	1	1	1	0.02261223545	EXPECTED_FROM_NULL
x000001	x000531	preferred	1000	0.0979020979	0.3223020012	1	0.02127317764	EXPECTED_FROM_NULL
x000001	x000535	preferred	1000	0.07692307692	0.2938600856	0.3333333333	0.02244700652	EXPECTED_FROM_NULL
x000001	x000537	preferred	1000	0.07992007992	0.2979848434	0.3333333333	0.02120989599	EXPECTED_FROM_NULL
x000001	x000539	preferred	1000	1	1	1	0.02285780831	EXPECTED_FROM_NULL
x000001	x000545	preferred	1000	0.1118881119	0.3459744444	0.5	0.02376798536	EXPECTED_FROM_NULL
x000001	x000547	preferred	1000	1	1	1	0.02238138162	EXPECTED_FROM_NULL
x000001	x000548	preferred	1000	0.0989010989	0.3230696295	0.5	0.0231915742	EXPECTED_FROM_NULL
x000001	x000556	preferred	1000	1	1	0.5	0.02199186361	EXPECTED_FROM_NULL
x000001	x000558	preferred	1000	0.05994005994	0.2606818807	1	0.023625616	EXPECTED_FROM_NULL
x000001	x000580	preferred	1000	1	1	1	0.0223939468	EXPECTED_FROM_NULL
x000001	x000616	preferred	1000	0.05994005994	0.2606818807	0.5	0.02110021919	EXPECTED_FROM_NULL
x000001	x000618	preferred	1000	0.06693306693	0.2772136699	0.25	0.02032554292	EXPECTED_FROM_NULL
x000001	x000626	preferred	1000	0.1398601399	0.3888954736	1	0.02305934562	EXPECTED_FROM_NULL
x000001	x000631	preferred	1000	0.1028971029	0.3309968898	1	0.02182336624	EXPECTED_FROM_NULL
x000001	x000639	preferred	1000	0.1718281718	0.4490341517	1	0.02311611703	EXPECTED_FROM_NULL
x000001	x000655	preferred	1000	0.07992007992	0.2979848434	1	0.02253767498	EXPECTED_FROM_NULL
x000001	x000657	preferred	10000	0.000299970003	0.02109074807	0.3333333333	0.02105604915	BACKBONE_PREFERRED
x000001	x000662	preferred	1000	0.0959040959	0.3200054183	0.5	0.02217282568	EXPECTED_FROM_NULL
x000001	x000675	preferred	1000	1	1	0.5	0.02202604799	EXPECTED_FROM_NULL
x000001	x000689	preferred	1000	1	1	1	0.02141647845	EXPECTED_FROM_NULL
x000001	x000719	preferred	1000	0.04395604396	0.2334571903	1	0.02273685076	EXPECTED_FROM_NULL
x000001	x000827	preferred	1000	1	1	1	0.02169567937	EXPECTED_FROM_NULL
x000001	x000943	preferred	1000	0.05694305694	0.2555514394	0.3333333333	0.02087805629	EXPECTED_FROM_NULL
x000002	x000127	preferred	1000	0.1588411588	0.4214357071	0.3333333333	0.02853939906	EXPECTED_FROM_NULL
x000002	x000128	preferred	1000	0.3826173826	0.8931771786	1	0.03318184133	EXPECTED_FROM_NULL
x000002	x000129	preferred	1000	1	1	1	0.03085753483	EXPECTED_FROM_NULL
x000002	x000218	preferred	1000	0.07792207792	0.2938747077	1	0.02432564764	EXPECTED_FROM_NULL
x000002	x000224	preferred	1000	1	1	1	0.02587696189	EXPECTED_FROM_NULL
x000002	x000241	preferred	1000	1	1	0.3333333333	0.02528893671	EXPECTED_FROM_NULL
x000002	x000245	preferred	1000	1	1	1	0.02782002317	EXPECTED_FROM_NULL
x000002	x000250	preferred	1000	0.2197802198	0.5509431146	0.6666666667	0.02708990071	EXPECTED_FROM_NULL
x000002	x000251	preferred	10000	0.000799920008	0.03235840799	0.1428571429	0.02376665619	BACKBONE_PREFERRED
x000002	x000252	preferred	1000	0.01798201798	0.1741013085	0.3333333333	0.02591432281	EXPECTED_FROM_NULL
x000002	x000253	preferred	1000	0.0969030969	0.3211614424	0.1428571429	0.02411004078	EXPECTED_FROM_NULL
x000002	x000254	preferred	10000	0.002299770023	0.05659350732	0.1666666667	0.02412376498	EXPECTED_FROM_NULL
x000002	x000255	preferred	10000	0.000399960004	0.02315846847	0.2857142857	0.02340466066	BACKBONE_PREFERRED
x000002	x000262	preferred	1000	0.2507492507	0.619115834	1	0.02686344187	EXPECTED_FROM_NULL
x000002	x000263	preferred	1000	0.1638361638	0.4323576334	0.3333333333	0.02647116508	EXPECTED_FROM_NULL
x000002	x000264	preferred	1000	0.01798201798	0.1741013085	0.25	0.02404150825	EXPECTED_FROM_NULL
x000002	x000273	preferred	1000	0.1408591409	0.3909370704	1	0.02839079753	EXPECTED_FROM_NULL
x000002	x000283	preferred	1000	0.1258741259	0.3691224366	1	0.02469358865	EXPECTED_FROM_NULL
x000002	x000284	preferred	1000	0.1548451548	0.4141827376	1	0.02542089462	EXPECTED_FROM_NULL
x000002	x000285	preferred	1000	0.1918081918	0.4891274529	0.5	0.02622080865	EXPECTED_FROM_NULL
x000002	x000289	preferred	1000	1	1	0	0.02485886586	EXPECTED_FROM_NULL
x000002	x000290	preferred	1000	0.1818181818	0.4697367375	0.5	0.02582249171	EXPECTED_FROM_NULL
x000002	x000291	preferred	1000	1	1	1	0.02500614803	EXPECTED_FROM_NULL
x000002	x000310	preferred	1000	0.02897102897	0.2027285511	0.5	0.02722312343	EXPECTED_FROM_NULL
x000002	x000312	preferred	10000	0.003399660034	0.07274779768	0.3333333333	0.02859007315	EXPECTED_FROM_NULL
x000002	x000313	preferred	1000	0.1788211788	0.4636162784	1	0.02619537922	EXPECTED_FROM_NULL
x000002	x000340	preferred	1000	1	1	1	0.02231217785	EXPECTED_FROM_NULL
x000002	x000349	preferred	1000	0.1078921079	0.3403903789	0.5	0.02579463846	EXPECTED_FROM_NULL
x000002	x000350	preferred	1000	1	1	1	0.02301606341	EXPECTED_FROM_NULL
x000002	x000365	preferred	1000	1	1	1	0.02196799985	EXPECTED_FROM_NULL
x000002	x000367	preferred	1000	1	1	0.5	0.02251585778	EXPECTED_FROM_NULL
x000002	x000368	preferred	1000	1	1	1	0.0245547525	EXPECTED_FROM_NULL
x000002	x000372	preferred	1000	0.07292707293	0.2879059443	1	0.02327318182	EXPECTED_FROM_NULL
x000002	x000375	preferred	1000	0.0979020979	0.3223020012	1	0.02380732517	EXPECTED_FROM_NULL
x000002	x000376	preferred	1000	0.02697302697	0.2001290167	1	0.02415161129	EXPECTED_FROM_NULL
x000002	x000377	preferred	1000	0.02597402597	0.1981945703	0.3333333333	0.02306711472	EXPECTED_FROM_NULL
x000002	x000378	preferred	10000	0.000299970003	0.02109074807	0.3333333333	0.0245141467	BACKBONE_PREFERRED
x000002	x000379	preferred	1000	0.01298701299	0.1509868085	0.5	0.02308667813	EXPECTED_FROM_NULL
x000002	x000380	preferred	1000	1	1	1	0.02366496024	EXPECTED_FROM_NULL
x000002	x000381	preferred	1000	0.1648351648	0.4342178785	1	0.02543141267	EXPECTED_FROM_NULL
x000002	x000386	preferred	1000	1	1	0.3333333333	0.02381403281	EXPECTED_FROM_NULL
x000002	x000387	preferred	1000	0.1188811189	0.3596884673	0.5	0.02566634823	EXPECTED_FROM_NULL
x000002	x000404	preferred	1000	1	1	1	0.02228831436	EXPECTED_FROM_NULL
x000002	x000405	preferred	1000	0.1398601399	0.3888954736	0.5	0.02410555668	EXPECTED_FROM_NULL
x000002	x000409	preferred	1000	0.1098901099	0.3419446728	0.3333333333	0.02304468799	EXPECTED_FROM_NULL
x000002	x000410	preferred	1000	1	1	0	0.02614758033	EXPECTED_FROM_NULL
x000002	x000414	preferred	1000	1	1	1	0.02239269767	EXPECTED_FROM_NULL
x000002	x000418	preferred	1000	1	1	1	0.02249872381	EXPECTED_FROM_NULL
x000002	x000419	preferred	1000	1	1	1	0.02308321929	EXPECTED_FROM_NULL
x000002	x000430	preferred	1000	0.07292707293	0.2879059443	0.5	0.02237106517	EXPECTED_FROM_NULL
x000002	x000431	preferred	1000	1	1	1	0.02532662413	EXPECTED_FROM_NULL
x000002	x000434	preferred	1000	1	1	1	0.02457002206	EXPECTED_FROM_NULL
x000002	x000435	preferred	1000	1	1	1	0.02365338217	EXPECTED_FROM_NULL
x000002	x000448	preferred	1000	0.1198801199	0.3604949022	1	0.022225959	EXPECTED_FROM_NULL
x000002	x000461	preferred	10000	0.000299970003	0.02109074807	0.2	0.02268146838	BACKBONE_PREFERRED
x000002	x000462	preferred	1000	0.1088911089	0.3406307675	1	0.02445847283	EXPECTED_FROM_NULL
x000002	x000502	preferred	1000	1	1	1	0.02319049815	EXPECTED_FROM_NULL
x000002	x000504	preferred	1000	1	1	1	0.02143643485	EXPECTED_FROM_NULL
x000002	x000516	preferred	1000	1	1	1	0.02453744231	EXPECTED_FROM_NULL
x000002	x000519	preferred	1000	0.1108891109	0.3436049784	1	0.02390542605	EXPECTED_FROM_NULL
x000002	x000522	preferred	1000	1	1	1	0.02399572906	EXPECTED_FROM_NULL
x000002	x000529	preferred	1000	0.04895104895	0.2421314029	0.5	0.02289257191	EXPECTED_FROM_NULL
x000002	x000531	preferred	1000	0.06593406593	0.2757837064	1	0.02178932522	EXPECTED_FROM_NULL
x000002	x000537	preferred	1000	1	1	0.5	0.02135450703	EXPECTED_FROM_NULL
x000002	x000546	preferred	1000	1	1	1	0.02169076504	EXPECTED_FROM_NULL
x000002	x000556	preferred	1000	0.01598401598	0.1627613766	1	0.02210850516	EXPECTED_FROM_NULL
x000002	x000558	preferred	1000	1	1	0.5	0.02341550651	EXPECTED_FROM_NULL
x000002	x000568	preferred	1000	0.04595404595	0.2368277447	1	0.02219176336	EXPECTED_FROM_NULL
x000002	x000570	preferred	1000	1	1	1	0.02261886465	EXPECTED_FROM_NULL
x000002	x000580	preferred	1000	1	1	1	0.02288676577	EXPECTED_FROM_NULL
x000002	x000592	preferred	1000	1	1	1	0.02270205802	EXPECTED_FROM_NULL
x000002	x000616	preferred	1000	0.04395604396	0.2334571903	0.5	0.02173145401	EXPECTED_FROM_NULL
x000002	x000618	preferred	1000	0.03596403596	0.2189727798	0.3333333333	0.02186707684	EXPECTED_FROM_NULL
x000002	x000631	preferred	1000	0.0959040959	0.3200054183	1	0.02229602615	EXPECTED_FROM_NULL
x000002	x000638	preferred	1000	1	1	1	0.02401108025	EXPECTED_FROM_NULL
x000002	x000657	preferred	1000	0.1128871129	0.3472454629	1	0.02213616279	EXPECTED_FROM_NULL
x000002	x000661	preferred	10000	0.000299970003	0.02109074807	0.3333333333	0.02121255965	BACKBONE_PREFERRED
x000002	x000662	preferred	1000	0.09290709291	0.3168067498	0.25	0.02156299795	EXPECTED_FROM_NULL
x000002	x000680	preferred	1000	1	1	0.5	0.02174463678	EXPECTED_FROM_NULL
x000002	x000689	preferred	1000	1	1	1	0.02197816289	EXPECTED_FROM_NULL
x000002	x000719	preferred	1000	1	1	0.5	0.02216358209	EXPECTED_FROM_NULL
x000002	x000746	preferred	1000	1	1	1	0.02137315918	EXPECTED_FROM_NULL
x000002	x000776	preferred	1000	1	1	1	0.022711571	EXPECTED_FROM_NULL
x000002	x000827	preferred	1000	0.06393606394	0.270491686	1	0.02198478702	EXPECTED_FROM_NULL
x000003	x000083	preferred	1000	0.4395604396	1	1	0.03896033898	EXPECTED_FROM_NULL
x000003	x000106	preferred	1000	1	1	1	0.03874209458	EXPECTED_FROM_NULL
x000003	x000107	preferred	1000	0.1398601399	0.3888954736	0.5	0.0284639001	EXPECTED_FROM_NULL
x000003	x000108	preferred	1000	0.1878121878	0.4822690353	0.5	0.03917348579	EXPECTED_FROM_NULL
x000003	x000127	preferred	1000	0.1688311688	0.4431630592	1	0.02894911128	EXPECTED_FROM_NULL
x000003	x000128	preferred	1000	0.2527472527	0.6224876041	0.5	0.03139028861	EXPECTED_FROM_NULL
x000003	x000129	preferred	1000	0.2387612388	0.5919915517	0.5	0.02899725269	EXPECTED_FROM_NULL
x000003	x000175	preferred	1000	0.3146853147	0.7524418901	0.5	0.03004664811	EXPECTED_FROM_NULL
x000003	x000177	preferred	1000	0.06593406593	0.2757837064	0.5	0.03179838093	EXPECTED_FROM_NULL
x000003	x000201	preferred	1000	1	1	1	0.025042679	EXPECTED_FROM_NULL
x000003	x000216	preferred	1000	1	1	1	0.02898381865	EXPECTED_FROM_NULL
x000003	x000244	preferred	1000	1	1	1	0.02520011278	EXPECTED_FROM_NULL
x000003	x000250	preferred	1000	0.2727272727	0.6639436409	1	0.02601164631	EXPECTED_FROM_NULL
x000003	x000251	preferred	1000	1	1	1	0.0252219295	EXPECTED_FROM_NULL
x000003	x000252	preferred	1000	0.1958041958	0.4975987868	1	0.02505650228	EXPECTED_FROM_NULL
x000003	x000253	preferred	1000	0.0989010989	0.3230696295	0.1428571429	0.02246285477	EXPECTED_FROM_NULL
x000003	x000254	preferred	1000	0.1198801199	0.3604949022	0.3333333333	0.02372702487	EXPECTED_FROM_NULL
x000003	x000255	preferred	1000	0.02097902098	0.1838310058	0.3333333333	0.02287417699	EXPECTED_FROM_NULL
x000003	x000263	preferred	1000	0.1418581419	0.3911364079	1	0.02695445496	EXPECTED_FROM_NULL
